market,code,chg_pct,vol_rank,amt_rank
SH,601288,0.31,2068702,2267890
SH,601398,0.26,2043661,2701559
SH,601857,1.12,1747139,1974796
SZ,300750,-0.26,1699304,1845526
SH,600519,0.35,1622106,1622106
SH,601138,-1.24,1337095,1337095
SH,601988,0.51,1249840,1910720
SZ,300308,0.2,1113270,1173244
SH,600036,0.18,789470,965163
SH,601628,-0.26,780882,1059926
SH,601088,0.54,742591,976675
SH,688256,0.17,727507,727507
SH,601899,-0.29,685216,884407
SH,600900,0.11,684865,684865
SH,688041,-0.73,666318,666318
SZ,300502,-0.38,583073,648162
SZ,000333,0.47,571435,633182
SZ,002371,0.27,556884,557329
SH,601318,-0.13,551445,936708
SH,601728,0,513133,604862
SH,600028,0.4,476605,608255
SZ,002475,0.31,432326,456686
SH,603259,-0.63,410144,494796
SH,601166,0.45,379027,379027
SH,688012,-0.23,364536,370589
SH,601658,0.2,356837,590868
SH,600183,0.35,349704,352206
SH,600276,-0.29,336237,349847
SH,600030,-0.28,334368,429043
SH,603993,-1.61,328613,402641
SH,601998,1.04,316729,432363
SZ,002415,-0.59,315528,319671
SZ,002594,0.31,314353,822007
SZ,300394,-0.52,310223,310918
SZ,002384,0.17,302274,399364
SH,600000,0.22,301751,301751
SH,603986,0,296810,311575
SZ,000858,0.19,282147,282154
SH,688825,-2.09,272434,4046294
SH,688981,-0.54,271961,1164390
SZ,300059,-0.45,260256,308375
SZ,002916,-0.91,258804,265171
SH,688008,-0.17,256393,273364
SH,600150,-0.35,252334,252334
SH,601225,1.31,247804,247804
SH,601211,-0.1,242353,316811
SZ,002463,0.12,240813,241007
SZ,300476,0.24,239356,271887
SH,601816,0,238757,238757
SZ,300408,-1.96,238550,254741
SH,600309,0.22,229432,229432
SZ,002938,-0.2,227131,227791
SZ,000651,0.15,220604,223776
SZ,000725,1.15,217508,227823
SZ,000001,0.27,215985,215988
SH,600919,0.52,214343,214343
SZ,002142,0.71,213954,214088
SH,601601,0.13,206652,290438
SH,688072,0.67,204613,210393
SH,601919,0.5,201532,245053
SH,603288,0.62,198152,208531
SH,688498,-0.25,195508,198066
SH,600406,-0.16,188272,188827
SZ,300274,-1.03,186646,243747
SZ,300433,0.27,184326,195788
SH,600176,-0.88,182336,183784
SZ,300760,-0.43,180449,180619
SH,601328,0.29,180421,611477
SH,601668,-0.22,179744,179744
SH,600025,0.21,178486,178486
SH,600989,1.57,170794,170794
SH,601066,-0.26,166939,199347
SH,601985,0,165606,180381
SZ,301165,0.26,165241,165241
SH,600487,0.43,160321,161154
SH,600887,0.52,159614,160411
SH,600031,-0.1,158302,171763
SZ,002281,-0.08,156928,165214
SZ,002352,0.06,156163,171333
SH,688082,0.94,153488,155155
SZ,000338,0.45,153400,267415
SH,600111,-0.93,153206,153206
SH,600584,-0.57,152727,152727
SZ,003816,0.26,152227,195430
SH,601869,-1.27,151048,307757
SZ,000792,0.61,149274,149275
SZ,300124,-0.31,148885,167249
SZ,300604,-0.4,147492,194533
SH,600809,0.49,145810,145810
SH,601766,0.17,145480,171619
SH,601872,0.67,145422,145422
SH,601100,-1.33,143951,143951
SZ,002050,-0.07,143914,164070
SZ,000063,-0.82,143867,170868
SH,601688,-0.45,140874,174038
SH,601009,1.06,140821,140821
SH,601818,0,138756,176666
SH,688120,0.5,138373,138373
SH,601229,0.64,134844,134844
SH,600690,0.19,134628,201900
SH,600050,0,133879,135062
SH,600188,0.5,132342,222818
SZ,300857,-0.96,129768,130435
SH,601898,1.43,129684,187875
SZ,002714,0.43,129449,227802
SZ,000568,0.27,127364,127437
SH,688361,-1.95,127253,127253
SZ,301200,-0.66,127091,146150
SH,600760,-0.46,125349,125587
SH,601600,-0.51,125300,162801
SZ,000776,-0.18,124989,165652
SH,600346,0.8,123888,123888
SH,600489,0.24,123800,123800
SH,688506,-0.09,123491,123491
SH,600522,0.5,123139,123139
SH,600019,0,122917,125029
SH,601336,-0.14,121915,182369
SH,605117,-0.37,121250,121250
SH,688525,0.09,121193,121193
SH,600016,0,120926,149298
SZ,300014,0.03,120876,124356
SZ,002493,-0.54,118593,126866
SH,600926,0.62,118521,118521
SH,600018,-0.19,118093,118262
SH,688111,-1.16,117145,117145
SZ,000977,-1.01,117141,117273
SZ,300442,-1.86,116549,116891
SZ,000938,-1.14,116005,116005
SH,600104,-0.19,115528,115528
SZ,002353,0.52,115374,170933
SZ,000988,-0.17,114016,114074
SZ,002028,1.81,113885,145919
SH,601698,-0.84,112918,112918
SH,600660,-0.03,111446,145206
SH,600673,-1.51,111058,111354
SH,688347,0.69,110814,472262
SH,603501,-0.48,110666,115319
SH,600547,0.8,109662,139865
SZ,301217,-2.46,106902,106902
SH,600089,-0.37,106412,106412
SZ,002156,1,106146,106156
SH,600905,-0.26,106060,106060
SH,601888,0.24,105746,112533
SZ,002080,1.27,105369,105369
SH,601169,0.2,104869,104869
