market,code,chg_pct,vol_rank,amt_rank
SH,601288,-0.71,2186823,2397384
SH,601398,-1.12,2129936,2815609
SH,601857,0,1794097,2027872
SZ,300750,-0.19,1680602,1825215
SH,601138,-1.6,1094402,1094402
SZ,300308,0.12,1002364,1056364
SH,600036,1.51,829696,1014342
SH,601628,-0.39,819614,1112499
SH,601088,-2.51,734511,966047
SH,600900,-0.27,709823,709823
SH,601899,-1.42,669146,863666
SH,688256,-5.59,655994,655994
SZ,000333,-0.72,598593,663286
SH,601318,0.51,588222,999180
SH,600028,0.95,503136,642114
SH,601728,0.79,492949,581070
SZ,300502,-1.47,489330,543955
SZ,002371,-3.86,478877,479260
SH,601166,0.32,401248,401248
SZ,002475,-6.24,394748,416315
SH,601658,-0.57,373518,618490
SZ,002415,3.53,352617,357247
SH,600030,-0.62,343988,418680
SH,600276,-1.86,338534,352236
SH,603993,-1.78,334724,410129
SZ,002594,-0.12,333495,872060
SH,600000,0.32,317738,317738
SH,603259,-0.95,314601,379534
SH,688012,-4.68,308918,314048
SZ,000858,0.44,304078,304085
SZ,300059,-0.73,267333,316760
SH,600150,-0.76,262719,262719
SH,601319,0,261618,325931
SH,601816,1.17,253924,253924
SH,601211,0.22,248343,324371
SH,600183,-3.41,246071,247831
SH,601225,-0.43,239370,239370
SH,688825,-1.58,239156,3552044
SH,688981,-3.79,238508,1021133
SH,603986,-6.94,235496,247211
SH,600309,0.55,234535,234535
SZ,002384,-2.9,230809,304944
SZ,000651,-1.6,229826,233131
SZ,000001,-0.08,225493,225497
SH,688008,-4.63,223687,238493
SH,601601,0.25,222053,312084
SH,600919,-0.5,215995,215995
SH,603288,0.6,215028,226290
SZ,002142,0.63,211710,211843
SZ,300408,0.88,210652,223952
SZ,002916,-2.21,200221,205147
SH,600406,2.38,199644,200232
SH,601919,0.51,197263,239862
SZ,002463,-1.39,196704,196862
SH,601668,0.64,195445,195445
SZ,300760,-0.29,191886,192051
SZ,000725,-1.8,191336,200410
SZ,300394,2.36,190511,190938
SZ,002938,0.52,189303,189853
SH,600025,0.3,189106,189106
SH,601328,-0.13,186939,633568
