market,code,chg_pct,vol_rank,amt_rank
SH,601288,0,2221940,2435882
SH,601398,-0.12,2146113,2836994
SH,601857,-0.26,1792477,2026042
SZ,300750,-0.52,1656320,1798843
SH,600519,-0.37,1643857,1643857
SH,601988,0,1285670,1965496
SH,601138,-0.14,1150759,1150759
SZ,300308,1.97,1027682,1032585
SH,601628,-0.26,834815,1133132
SH,600036,0.66,822063,1005011
SH,601088,0.04,749683,986002
SH,688256,2.3,725050,725050
SH,600900,0.14,712270,712270
SZ,000333,0.82,592358,656389
SH,601318,-0.71,573618,974372
SZ,002371,-0.33,516699,517112
SZ,300502,1.16,516272,573904
SH,601728,0.16,489844,577410
SZ,002475,0.38,441922,466066
SH,601166,0.32,394899,394899
SH,601658,0.19,377870,625695
SH,688012,0.49,362623,368645
SH,600030,-0.17,341430,415568
SH,600276,0.02,340001,353763
SZ,002415,0.36,328102,332410
SH,601998,0.77,319174,435702
SH,603259,1.86,309927,373895
SH,600000,0.54,307746,307746
SZ,000858,0.44,291618,291625
SH,688981,-0.79,271141,1160845
SH,600183,-3.11,264931,266826
SH,601319,-0.39,264458,329469
SZ,300059,0.51,260656,308849
SH,600150,2,257075,257075
SH,601211,-0.57,254687,332658
SH,601816,0,248542,248542
SH,603986,-5.15,247656,259975
SH,601225,0.9,238691,238691
SH,688008,0.18,235833,251443
SH,600309,0.16,232657,232657
SZ,000651,0.61,226678,229938
SZ,000001,0.36,218119,218123
SH,601601,0.06,217125,305157
SH,600919,0.86,214160,214160
SH,688825,0.64,212994,3163466
SZ,002142,0.57,211182,211315
SH,603288,0.54,206910,217746
SH,688072,0.19,201097,206777
SZ,000725,1.43,200178,209671
SZ,002916,-5.58,199662,204575
SZ,300394,0.3,198206,198650
SZ,002463,-2.78,197665,197825
SH,601919,0.71,195129,237267
SH,601668,0.43,192553,192553
SZ,002938,-2.23,189673,190223
SH,600406,0.34,189313,189871
SH,600025,0.4,186497,186497
SH,601328,0.28,185896,630034
SZ,300760,0.94,184072,184230
SZ,300476,-0.78,180410,204930
SH,600989,1.66,171014,171014
SZ,300274,-4.59,169739,221668
SH,600887,1.17,169244,170089
SH,600031,0.51,167793,182061
SH,601985,0,167117,182027
SZ,300433,-0.94,166684,177049
SZ,002352,0.4,166625,182811
SH,601066,0.75,166484,198804
SZ,003816,0.5,158914,204015
SH,600809,0.68,155070,155070
SH,688498,0,150666,152637
SH,600176,0,149292,150478
SH,601818,0.31,148038,188483
SH,601688,-0.49,146062,180447
SH,601766,-0.16,145724,171906
SZ,300124,1.07,142932,160561
SH,601009,0.79,141934,141934
SH,600111,0,140951,140951
SH,601100,-0.22,138855,138855
SH,600050,0,137597,138814
SH,688082,-0.55,136249,137728
SZ,000063,0.24,135731,161205
SH,603019,0.34,135201,135207
SH,601229,0.96,134418,134418
SZ,002281,-0.92,134122,142357
SZ,002050,0.73,132287,150815
SZ,000338,0.46,130403,227324
SZ,002714,0.71,129842,228495
SH,601872,-0.73,129758,129758
SH,688506,2.01,129308,129308
SH,600999,0.06,129291,151493
SZ,000568,0.76,128953,129027
SH,603256,-1.65,128599,132232
SH,600019,0.5,128485,130693
SH,688120,-0.23,127738,127738
SH,688361,-2.14,127119,127119
SH,601898,1.02,126847,183765
SH,600016,0.56,126600,156303
SH,601600,2.14,126224,164002
SZ,301165,-2.2,125674,125674
SZ,000776,-0.04,125638,166513
SZ,000408,0.24,124884,124886
SH,600487,0.98,123909,124553
SH,600760,0.55,123651,123886
SH,600104,1.13,122999,122999
SH,600018,0.39,120418,120590
SH,600188,1.26,119525,201239
SH,601869,-4.06,117838,240092
SH,600926,0.62,117144,117144
SZ,000977,-1.41,115469,115598
SH,600346,0.31,115441,115441
SZ,000938,-3.92,113974,113974
SH,688347,-0.52,113966,485695
SZ,300014,-0.54,113609,116880
SH,600660,0.6,113489,147868
SH,600886,0.4,113005,121348
SH,688111,0.49,112486,112486
SH,603501,0.72,111577,116269
SH,601888,1.91,110452,117541
SH,600015,0.99,110019,113792
SZ,002493,0.43,110002,117676
SH,600905,0.26,109777,109777
SH,688521,-0.02,107997,107997
SH,601169,0.2,107829,107829
SH,601698,0.72,106328,106328
SH,605117,-0.99,104876,104876
SZ,000166,0.43,104339,115935
SH,600489,-0.13,103296,103296
SH,600160,-0.56,103184,103184
SH,601633,0.73,102944,141559
SZ,300857,-1.01,102747,103275
SH,600089,0.4,102723,102723
SH,601939,0.19,102268,2788660
SH,601995,0.66,102178,168713
SH,600522,-0.22,102013,102013
SZ,301200,0.01,100501,115572
SZ,000988,-0.9,100157,100208
SH,688525,0.57,99510,99510
SZ,000100,-0.19,98580,101924
SZ,002028,0,98505,126206
SZ,002156,-6.51,97876,97885
SH,601006,0.2,97527,97527
SH,600938,2.55,96039,1526662
SH,600547,-0.1,96036,122486
SZ,002353,1.9,95709,141804
SH,605499,3.33,94413,102538
SZ,300033,0.62,94390,162043
SZ,301308,0,93005,139602
SH,601390,0.44,92880,112108
