market,code,chg_pct,vol_rank,amt_rank
SH,601288,-0.13,2218747,2432382
SH,601398,-0.24,2143417,2833430
SH,601857,-1.43,1771428,2002249
SZ,300750,2.6,1708335,1855335
SH,600519,1.32,1671909,1671909
SH,601988,-1.14,1270916,1942941
SH,601138,-2.95,1118413,1118413
SZ,300308,0.84,1016272,1021120
SH,601628,-1.91,821072,1114477
SH,600036,0.3,819175,1001480
SH,601088,-0.19,747869,983616
SH,600900,-0.61,706887,706887
SH,688256,-2.47,691122,691122
SH,601899,0.73,657609,848776
SH,688041,-5.82,652907,652907
SZ,000333,2.14,600135,665007
SH,601318,0.55,580974,986866
SZ,300502,0.72,514001,571380
SH,600028,0,490818,626394
SH,601728,0.32,490620,578325
SZ,002371,-6.56,484373,484760
SZ,002475,1.78,448075,472555
SH,601166,-0.04,393418,393418
SH,601658,-0.57,374969,620891
SH,600276,1.35,344530,358475
SH,600030,0.5,343744,418384
SZ,002594,2.42,333355,871695
SH,688012,-8.26,331003,336500
SH,603993,-0.25,330883,405422
SZ,002415,-0.9,323941,328194
SH,601998,-0.25,315913,431250
SH,603259,2.74,312598,377117
SH,600000,1.2,309744,309744
SZ,000858,0.94,293054,293061
SH,601319,-0.79,263393,328142
SZ,300059,1.49,263193,311856
SH,600150,3.73,261440,261440
SH,688981,-5.57,258084,1104943
SH,601211,-1.04,253472,331071
SH,601816,1.38,251967,251967
SH,600183,-8.41,250436,252228
SH,601225,1.76,240727,240727
SZ,002384,-9.13,240222,317381
SH,603986,-9.99,235022,246713
SH,600309,0.93,234441,234441
SZ,000651,2.18,230213,233523
SH,688008,-4.17,225587,240519
SH,601601,1.42,220068,309294
SH,688825,3.72,219523,3260443
SZ,000001,0.71,218895,218899
SH,600919,0.61,213609,213609
SZ,002142,0.25,210522,210655
SZ,002916,-4.77,201371,206325
SZ,300408,4.62,197246,209700
SZ,000725,-0.17,196995,206337
SH,601919,0.84,195380,237572
SZ,002463,-4.9,193358,193514
SH,601668,0.22,192140,192140
SH,600406,1.74,191956,192521
SZ,300394,-4.4,188890,189313
SZ,300760,2.9,187658,187819
SH,688072,-6.58,187482,192778
SH,600025,0.4,186497,186497
SH,601328,0.28,185896,630034
SH,600887,2.82,172013,172872
SH,600031,2.84,171691,186291
SH,600989,1.61,170941,170941
SH,601985,0.9,168628,183672
SZ,300476,-7.93,167415,190169
SZ,002352,0.78,167249,183496
SZ,300274,-7.75,164119,214329
SZ,003816,1,159701,205025
SH,600809,2.09,157241,157241
SH,601766,2.5,149616,176498
SH,601818,0.31,148038,188483
SH,601688,-0.19,146501,180989
SZ,300124,3.53,146403,164460
SZ,000792,1.74,145305,145307
SH,600690,3.26,144633,216905
SH,688498,-4.07,144521,146412
SH,600176,-4.09,143176,144313
SH,601009,1.23,142552,142552
SH,600111,-0.04,140879,140879
SH,600050,0.23,137907,139127
SZ,000063,0.33,135852,161349
SH,601100,-3.41,134417,134417
SZ,000338,3.47,134318,234150
SH,601229,0.64,133991,133991
SH,688506,4.89,132954,132954
SH,601336,0.08,131028,196001
SZ,002050,-0.33,130884,149216
SZ,000568,2.14,130718,130793
SH,601872,-0.05,130646,130646
SH,600999,0.46,129811,152102
SH,600019,1.51,129769,131999
SZ,002714,-0.47,128300,225782
SH,601898,1.38,127304,184428
SZ,000776,0.66,126524,167686
SH,600016,0.28,126245,155865
SH,603019,-6.46,126028,126033
SZ,002281,-6.96,125948,133681
SH,601600,1.71,125696,163315
SZ,000408,0.71,125465,125466
SH,600584,-8.75,125438,125438
SH,600760,1.17,124415,124652
SH,600104,2.17,124264,124264
SH,688082,-9.75,123655,124997
SZ,300604,-9.21,122813,159182
SH,600018,0.39,120418,120590
SH,600188,1.41,119704,201540
SH,600660,4.99,118437,154314
SH,603256,-9.48,118359,121703
SH,688120,-7.7,118175,118175
SH,688361,-9.29,117832,117832
SH,600926,0.87,117434,117434
SH,600346,2.02,117412,117412
SH,600487,-4.53,117137,117746
SH,688111,2.26,114472,114472
SH,600886,0.79,113453,121828
SZ,300014,-1.03,113060,116315
SH,601888,3.98,112697,119930
SZ,002493,2.81,112617,120473
SZ,301165,-13.49,111163,111163
SH,601869,-9.72,110890,225935
SH,603501,-0.34,110395,115036
SH,600905,0.78,110348,110348
SH,600015,0.56,109557,113314
SH,605117,2.44,108517,108517
SH,601169,0.39,108041,108041
SZ,000977,-7.94,107812,107933
SZ,000938,-9.99,106767,106767
SZ,000166,1.08,105015,116686
SH,600160,1.04,104858,104858
SH,600089,2.47,104845,104845
SH,601698,-0.75,104765,104765
SH,688347,-8.92,104351,444719
SH,601633,1.46,103690,142585
SH,601995,0.66,102178,168713
SH,601939,-0.27,101789,2775580
SZ,002028,0.55,99048,126902
SH,601006,0.82,98123,98123
SZ,000100,-0.8,97976,101300
SH,601012,1.66,97681,97681
SZ,002736,1.09,97662,104056
SH,600547,1.43,97518,124376
SH,600522,-4.63,97508,97508
SZ,300442,-5.83,97421,97708
SZ,000988,-3.64,97393,97443
SH,688521,-10.39,96795,96795
SH,605499,5.9,96758,105086
SZ,300033,3.07,96687,165987
SZ,300857,-7.02,96510,97006
SH,600893,3.99,95838,95855
SH,600938,1.37,94933,1509076
SZ,002353,0.77,94652,140238
SZ,002156,-9.99,94234,94243
SH,688525,-4.88,94106,94106
SH,688271,2.47,93723,93723
SH,601390,1.1,93490,112844
SZ,301200,-7.03,93416,107425
SZ,000538,1.11,92193,92782
SZ,002001,3.53,91774,92879
SH,601127,3.99,90567,101314
SZ,002602,6.39,90534,98177
SH,601881,1.38,90470,136571
SZ,000895,1.52,90381,90393
SZ,000617,2.03,88747,88747
SH,600795,2.47,88643,88643
SH,600362,0.24,88509,147685
SH,601727,1.9,88057,108470
SH,600941,1.03,87875,2110691
SZ,301308,-5.53,87859,131877
SZ,002230,0.28,87423,95891
SH,601168,-0.72,87194,87194
SZ,002600,-0.07,86543,97605
SH,600236,9.97,86076,86076
SH,603893,0.52,84816,84826
SZ,002008,-6.52,84211,90626
SZ,300498,0.14,83718,93687
SZ,002648,0.69,83522,83576
SH,600436,1.21,83047,83047
SH,601868,0.79,82693,112812
SH,600673,-3.29,81822,82040
SZ,001289,0.12,81780,135596
SZ,002311,1.31,80519,80596
SZ,000425,1.6,80105,104230
SH,600011,0.42,79074,112869
SH,600674,-0.05,79066,79066
SZ,002027,1.87,78710,78710
SH,601825,0.36,78652,80917
SH,601838,0.33,78242,78242
SH,601689,-1.33,78185,78185
SH,688249,-5.36,77874,86260
SZ,000301,1.99,77781,77814
SH,688036,1.46,76623,76623
SH,603799,1.58,75316,75552
SH,601991,1.52,74748,111595
SH,603195,3.25,74365,74500
SZ,000657,-5.27,74281,116505
SZ,000708,2.01,74243,74244
SZ,002241,2.23,73484,82981
SH,688183,-2.42,73038,73038
SH,601800,1.63,72916,100850
SH,600585,2.06,72907,96729
SH,601186,1.44,72816,85958
SH,600023,0.75,72005,72005
SH,600066,-1.54,71599,71599
SH,600549,-2.12,71465,73013
SZ,001965,0.1,71416,71416
SH,688396,-4.5,71112,71112
SH,601111,0,70876,124800
SZ,300015,2.9,70580,82487
SH,601179,2.16,70378,70378
SZ,301217,-4.27,69563,69563
SZ,002179,0.67,69455,69581
SH,600029,0.19,69406,93323
SH,600415,6.51,69093,69093
SH,600010,0.92,68587,99045
SH,600958,0.88,68196,77574
SZ,000630,0.66,68195,82066
SH,688200,-4.78,67965,67965
SZ,002466,2.59,67278,78106
SH,601958,3.22,67178,67178
SH,688002,0.35,67053,67053
SH,600118,-2.15,67035,67035
SZ,002625,1.35,66555,66555
SH,601018,0.29,66534,66534
SH,688126,-7.86,66249,77040
SH,688702,-9.76,66118,133545
SH,603228,-9.22,65816,66112
SH,603296,-3.88,64598,122646
SH,600482,1.93,63579,63579
SH,601916,1.03,63556,81021
SZ,001979,2.88,63330,64374
SH,600233,0.71,62933,62933
SZ,300757,-4.17,62930,64881
SH,600988,1.37,62896,71836
