market,code,chg_pct,vol_rank,amt_rank
SH,601288,-0.42,2212362,2425382
SH,601398,-0.24,2143417,2833430
SH,601857,-1.88,1763331,1993098
SZ,300750,1.53,1690571,1836042
SH,600519,0.08,1651358,1651358
SH,601988,-1.47,1266701,1936497
SH,601138,-0.56,1145996,1145996
SZ,300308,4.74,1055553,1060588
SH,601628,-2.03,820031,1113064
SH,600036,0.18,818144,1000219
SH,601088,-0.89,742591,976675
SH,688256,1.68,720589,720589
SH,600900,-0.47,707866,707866
SH,601899,1.45,662348,854891
SH,688041,-4.78,660112,660112
SZ,000333,1.92,598827,663558
SH,601318,0.18,578842,983245
SZ,300502,3.51,528287,587261
SZ,002371,-1.19,512210,512620
SH,600028,-0.18,489870,625185
SH,601728,-0.94,484410,571005
SZ,002475,3.74,456718,481671
SH,601166,-0.04,393418,393418
SH,601658,-1.53,371342,614887
SH,600030,1.46,347032,422386
SH,600276,1.13,343764,357679
SH,688012,-6,339191,344823
SH,603993,0.42,333153,408203
SZ,002594,1.61,330705,864766
SZ,002415,-1.1,323307,327553
SH,601998,-0.25,315913,431250
SH,603259,2.83,312870,377445
SH,600000,0.98,309078,309078
SZ,000858,0.49,291773,291780
SZ,300059,2.47,265731,314862
SH,601319,-0.79,263393,328142
SH,688981,-4.23,261743,1120610
SH,600150,3.7,261365,261365
SH,600183,-4.58,260903,262770
SH,601211,-0.25,255497,333716
SH,601816,0.79,250499,250499
SZ,002384,-5.72,249233,329286
SH,603986,-6.8,243351,255456
SH,601225,0.98,238885,238885
SH,688825,12.66,238436,3541343
SH,688008,0.9,237539,253262
SH,600309,0.39,233189,233189
SZ,000651,2.08,229992,233299
SZ,000001,0.71,218895,218899
SH,601601,0.73,218562,307178
SH,600919,0.43,213242,213242
SZ,002142,0.31,210654,210787
SZ,002916,-0.65,210086,215255
SH,603288,1.7,209301,220263
SZ,300408,7.99,203603,216458
SZ,002463,-0.46,202376,202539
SZ,000725,2.33,201946,211523
SZ,300394,0.29,198185,198628
SZ,002938,0.64,195265,195832
SH,601919,0.78,195254,237419
SH,601668,0,191727,191727
SH,600406,1.57,191636,192200
SZ,300760,2.88,187622,187783
SH,600025,0.3,186311,186311
SH,601328,-0.27,184854,626499
SZ,300476,-4.07,174432,198139
SH,600031,3.55,172878,187578
SH,600887,2.75,171887,172746
SH,600989,1.39,170574,170574
SH,601985,1.24,169194,184289
SZ,300274,-4.92,169151,220901
SH,601066,1.69,168043,200666
SZ,002352,0.46,166721,182917
SZ,300433,-1.38,165938,176257
SZ,003816,1.49,160488,206035
SH,600809,1.55,156412,156412
SH,600176,2.13,152469,153680
SH,688498,0.16,150912,152886
SH,601766,2.83,150103,177072
SZ,300124,5.01,148499,166815
SH,601818,0,147574,187892
SH,601688,0.35,147304,181982
SZ,000792,2.33,146152,146153
SH,600690,2.59,143695,215498
SH,600111,0.92,142253,142253
SH,601009,0.61,141686,141686
SH,601100,-0.83,138011,138011
SZ,000063,1.37,137261,163023
SH,600050,-0.44,136978,138189
SZ,000338,4.2,135260,235792
SH,688120,4.15,133351,133351
SH,601229,0.11,133281,133281
SH,688506,4.95,133036,133036
SZ,002050,1.24,132951,151573
SZ,300604,-1.94,132647,171927
SH,688082,-3.23,132578,134017
SZ,002281,-2.47,132016,140122
SH,601872,0.62,131534,131534
SH,601336,0.32,131341,196469
SH,600999,1.55,131221,153755
SH,600019,2.35,130840,133089
SZ,000568,1.41,129792,129866
SH,600584,-6.69,128265,128265
SZ,000776,1.83,128000,169643
SZ,002714,-1.06,127546,224454
SH,688361,-2.24,126985,126985
SH,603019,-5.92,126759,126764
SH,601898,0.95,126755,183632
SH,601600,1.71,125696,163315
SZ,000408,0.24,124884,124886
SH,600760,0.9,124076,124312
SH,600104,1.8,123804,123804
SH,603256,-6.43,122344,125801
SH,600487,-0.51,122069,122703
SH,600018,0.19,120186,120357
SH,600188,1.01,119227,200737
SH,600660,4.94,118376,154236
SH,600926,0.87,117434,117434
SH,600346,1.9,117271,117271
SZ,301165,-9,116932,116932
SH,601869,-6.8,114466,233221
SH,688111,1.8,113952,113952
SZ,002493,3.67,113551,121472
SH,600886,0.73,113378,121748
SZ,300014,-1.58,112426,115663
SH,601888,3.37,112033,119224
SH,603501,-0.11,110648,115300
SH,600905,0.78,110348,110348
SH,688347,-3.83,110174,469534
SZ,000977,-6.14,109924,110048
SH,600015,0.14,109095,112837
SH,605117,2.32,108390,108390
SH,601169,0.59,108252,108252
SZ,000938,-9.99,106767,106767
SH,601698,0.72,106328,106328
SH,600160,1.74,105587,105587
SH,600489,1.87,105381,105381
SZ,000166,1.3,105241,116937
SH,600089,1.98,104340,104340
SH,601633,1.16,103379,142158
SH,601995,1.15,102675,169533
SH,601939,-0.08,101981,2780812
SZ,002028,2.72,101186,129641
SH,688521,-6.51,100986,100986
SH,600522,-2.06,100136,100136
SZ,300857,-3.84,99806,100319
SZ,300442,-3.96,99352,99644
SZ,000100,0.41,99183,102548
SH,600547,2.74,98783,125989
SZ,300033,4.68,98204,168591
SZ,002736,1.59,98143,104568
SZ,301200,-2.43,98043,112746
SH,601006,0.61,97924,97924
SH,601012,1.03,97075,97075
SZ,002353,2.78,96538,143033
SH,600893,3.41,95305,95322
SZ,002156,-9.99,94234,94243
SH,600938,0.51,94125,1496243
SH,688271,2.7,93938,93938
SH,601390,1.1,93490,112844
SZ,301308,-0.1,92907,139454
SZ,002602,8.23,92097,99873
SZ,002001,3.8,92017,93125
SZ,000538,0.89,91998,92585
SH,601881,2.11,91122,137555
SZ,000807,2.15,90686,90687
SH,601127,3.7,90318,101035
SZ,000895,1.44,90312,90324
SZ,000617,2.47,89127,89127
SH,600362,0.71,88924,148378
SH,600795,2.47,88643,88643
SZ,002600,1.66,88055,99310
SH,601168,0.14,87957,87957
SH,601727,1.75,87931,108315
SH,600941,0.99,87839,2109824
SZ,002230,0.65,87752,96251
SZ,002008,-3.36,87062,93694
SH,600236,9.97,86076,86076
SH,603893,1.77,85869,85879
SZ,002648,1.62,84297,84351
SH,600673,-0.59,84104,84328
SZ,300498,-0.49,83183,93088
SH,601868,1.19,83018,113255
SH,600436,0.28,82286,82286
SZ,001289,0.43,82032,136014
SZ,000425,2.74,81005,105401
SZ,002311,0.27,79692,79768
SH,688249,-3.16,79681,88261
SH,601689,-0.03,79211,79211
SH,600011,0.56,79184,113026
SZ,000301,3.73,79102,79136
SH,600674,-0.11,79017,79017
SZ,002027,2.24,78999,78999
SH,601838,0.43,78326,78326
SH,601825,-0.23,78183,80435
SH,688183,3.96,77821,77821
SH,600039,1.03,76782,76782
SH,601991,3.87,76484,114186
SZ,000657,-2.66,76330,119718
SH,603799,2.6,76071,76309
SH,688036,0.14,75621,75621
SZ,002241,3.68,74522,84153
