market,code,chg_pct,vol_rank,amt_rank
SH,601288,2.25,2033586,2229392
SH,601398,2.73,2030180,2683739
SH,601857,4.21,1564167,1767983
SZ,300750,2.95,1528531,1661245
SH,600519,0.5,1513836,1513836
SH,601138,-4.8,1251765,1251765
SH,601988,2.25,1247732,1907497
SZ,300308,1.28,1229813,1235680
SH,688256,-0.7,873327,873327
SH,601628,0.83,785672,1066427
SH,601088,4,703343,925054
SH,600900,1.39,695387,695387
SZ,300502,-2.01,642800,714557
SH,601899,-1.29,563665,727522
SZ,000333,1.79,551964,612120
SH,601318,0.1,527993,896872
SH,600028,2.52,462392,590117
SH,601728,1.24,443266,522506
SZ,002475,-5.08,432033,455637
SH,688012,-5.95,384982,391374
SH,601166,0.81,369715,369715
SH,603986,-9.99,368205,386521
SH,601658,2.23,366265,606480
SH,600276,0,355629,370024
SH,600030,-0.98,342405,416754
SZ,002384,-2.3,328142,433542
SH,688981,0.34,327088,1400377
SH,600183,-9.99,321941,326595
SH,600000,1.43,306081,306081
SZ,002594,-3.35,303266,793014
SZ,002415,-3.65,300250,304182
SH,601998,2.66,299200,408435
SH,603259,-2.47,297387,358767
SH,603993,-3.65,294390,360708
SH,688008,-5.69,289385,308540
SZ,000858,-1.17,282652,282659
SZ,300394,-4.35,282230,282862
SZ,300059,-1.72,264929,313912
SZ,002916,-7.6,261662,268100
SH,600150,-7.63,257452,257452
SH,601319,0.14,250969,312664
SH,601211,0.22,247533,323314
SZ,000725,-10,241558,253013
SZ,002463,-3.68,239698,239891
SH,688072,1.56,238876,245624
SZ,300476,0.37,236207,268310
SH,601225,4.49,232195,232195
SH,601816,0.43,228972,228972
SZ,002938,-2.19,222533,223179
SZ,000651,1.2,213757,216830
SZ,002142,5.08,212898,213032
SH,600309,-2.55,209585,209585
SZ,300408,-11.99,209044,222243
SH,600919,1.26,205902,205902
SZ,000001,0.86,204535,204538
SH,601601,-0.09,202545,284666
SH,600176,-9.99,199096,200677
SZ,300433,-9.41,196452,208669
SH,688498,-1.16,195423,197980
SH,601668,1.09,191727,191727
SH,603288,2.02,191285,201303
SH,688082,1.57,190516,192585
SH,600025,1.98,182771,182771
SH,601919,1,177298,215586
SH,600584,-2.03,177242,177242
SH,601328,2.42,176510,598223
SH,600406,-1.53,173777,174289
SH,601066,-2.16,173175,206793
SH,600487,-9.99,171780,172672
SZ,300274,-5.91,171453,223907
SZ,300760,-1.33,169208,169354
SZ,002281,-7.46,168588,178754
SH,601985,-1,166551,181410
SH,603256,-8.26,166268,170967
SZ,000063,-1.2,161266,191533
SH,688120,0.28,161040,161040
SH,688525,-12.61,160092,160092
SZ,300604,-7.67,159196,206338
SH,600031,-0.79,158556,172039
SH,600887,0.6,157537,158324
SH,603019,-1.26,155274,155280
SH,601869,-7.98,155168,316152
SZ,000988,-2.41,155009,155089
SZ,002050,-3.69,153263,175053
SZ,002352,-0.21,152450,168279
SZ,003816,0.26,152227,195430
SH,600989,1.97,151947,151947
SH,600999,-0.48,151854,177931
SZ,301308,-11.15,147138,220855
SZ,300124,-3.9,146909,165028
SH,601688,-1.87,144674,178732
SH,601818,0.98,143397,182574
SH,688521,-7,142807,142807
SH,688347,-5.36,142713,608204
SH,601100,-4.5,142127,142127
SH,600522,-9.99,141023,141023
SH,600111,-8.29,140915,140915
SH,688361,-7.74,136560,136560
SH,601009,1.97,134145,134145
SH,600809,-0.66,133659,133659
SH,601698,-4,133322,133322
SH,601766,-1.08,132343,156122
SZ,000338,-3.51,131756,230413
SH,600050,0,130160,131311
SZ,000792,-3.18,130119,130120
SH,601336,-1.58,129256,193349
SH,601229,2.02,129160,129160
SZ,301200,-9.81,128851,148174
SZ,300857,-5.43,127961,128619
SZ,300442,-5.77,126808,127181
