market,code,chg_pct,vol_rank,amt_rank
SH,601288,-2.11,2065510,2264390
SH,601398,-1.95,2024788,2676611
SZ,300750,2.77,1729763,1878607
SH,600519,-1.73,1631732,1631732
SH,601138,9.99,1308123,1308123
SH,601988,-1.71,1205579,1843055
SZ,300308,-5.44,1072513,1130291
SH,600036,-0.98,802260,980800
SH,601628,1.01,792127,1075189
SH,688256,7.34,727123,727123
SH,601088,-0.11,710764,934815
SH,601899,6.2,702727,907009
SH,688041,6.05,678707,678707
SH,600900,-2.18,677280,677280
SZ,300502,-3.63,541469,601915
SZ,002371,7.71,536574,537003
SH,601728,-0.15,487515,574665
SH,600028,-2.15,472815,603418
SH,601166,-1.39,387280,387280
SH,603259,4.51,365353,440761
SH,601658,-0.99,360463,596872
SH,603993,6.88,358122,438797
SZ,002415,-0.53,347551,352114
SH,688012,14.77,343591,349296
SH,600030,0.57,342892,417347
SH,600276,0.09,341085,354891
SZ,002594,-0.29,316863,828571
SH,600000,-1.48,308412,308412
SH,601998,-2.83,306538,418452
SH,600183,10,297730,299861
SZ,000858,-1.9,292705,292712
SH,600150,2.09,264902,264902
SZ,002384,6.56,264552,349526
SH,603986,8.8,258940,271821
SH,601319,0.42,254874,317528
SH,688981,4.53,253105,1083659
SH,688825,0,247667,3678449
SH,601816,-1.74,247564,247564
SH,688008,5.69,245907,262184
SZ,300408,7.58,243355,258720
SH,601211,0.22,242944,317319
SZ,300394,2.91,237443,237974
SZ,002916,6.16,234684,240459
SH,600309,1.07,233001,233001
SH,601225,0.08,232098,232098
SZ,002463,4.79,225200,225381
SZ,000651,-0.98,221543,224728
SH,601601,0.63,218904,307659
SZ,000001,-1.74,218119,218123
SZ,002938,4.24,214375,214998
SH,600919,1.05,212508,212508
SZ,000725,6.39,211849,221896
SZ,002142,0.38,208674,208806
SZ,300476,18.37,206678,234768
SH,603288,-1.36,204741,215464
SH,600406,-1.67,196601,197180
SH,601919,0.52,193873,235740
SH,688072,13.18,193404,198868
