market,code,chg_pct,vol_rank,amt_rank
SH,601288,-3.33,2126166,2330887
SH,601398,-3.51,2070622,2737200
SH,601857,-1.44,1763331,1993098
SZ,300750,0.18,1683243,1828084
SH,600519,-1.43,1674384,1674384
SH,601988,-3.31,1228763,1878498
SH,601138,4.06,1154331,1154331
SZ,300308,8.57,1087519,1146106
SH,600036,-2.22,814018,995175
SH,601628,-0.54,797541,1082538
SH,601088,-2.12,705816,928308
SH,600900,-2.09,695876,695876
SH,601899,-1.65,659463,851169
SH,688256,0,645885,645885
SH,688041,1.69,616879,616879
SZ,000333,-1.26,583819,646912
SH,601318,-1.83,581293,987410
SZ,300502,9.2,539738,599990
SH,601728,-0.76,498383,587476
SH,600028,-2.64,487028,621557
SZ,002371,1.46,471807,472184
SZ,002475,1.69,400096,421955
SH,601166,-2.24,395111,395111
SH,601658,-1.74,366265,606480
SH,603259,10,349598,421754
SZ,002415,0.53,345108,349640
SH,600276,1.72,343892,357811
SH,600030,-0.41,342770,417198
SH,603993,-1.24,330708,405208
SZ,002594,-2.54,320908,839147
SH,601998,-2.4,314283,429024
SH,600000,-2.07,314074,314074
SZ,000858,-1.17,299420,299427
SH,688012,0.17,292430,297286
SZ,300059,-0.04,267066,316444
SH,600183,7.22,263845,265733
SH,601319,-1.35,257004,320182
SH,601816,-1.14,252457,252457
SZ,002384,10,248276,328023
SH,688825,-0.63,246046,3654372
SH,601211,-1.57,243079,317495
SH,688981,0.71,234609,1004439
SH,603986,2.1,232568,244137
SH,600309,-2.14,230653,230653
SH,601225,-1.85,230062,230062
SH,688008,3.57,225210,240116
SZ,000001,-1.28,222582,222586
SZ,000651,-1.7,222316,225513
SH,601601,-2.51,220068,309294
SZ,300408,2.61,218730,232540
SZ,002916,7.88,216808,222142
SZ,300394,10.13,216361,216845
SH,600919,-1.87,210490,210490
SZ,002463,6.5,208067,208235
SH,603288,-1.59,208022,218917
SH,600406,-0.51,199724,200312
SZ,000725,1.85,195227,204485
SH,601919,-1.77,193873,235740
SH,601668,-2.09,192553,192553
SZ,300760,-1.19,187767,187928
SH,601328,-2.61,184071,623848
SZ,300476,3.54,169578,192626
SH,601985,-1.32,168250,183261
SZ,300274,2.07,168103,219532
SH,600989,0.04,168081,168081
SH,600887,-1.98,167293,168128
SH,688072,-0.47,166509,171213
SH,601066,0.2,166354,198649
SH,600031,-3.6,164996,179027
SZ,002352,-1.9,164994,181021
SZ,300433,2.6,160969,170978
SZ,003816,-1.91,160488,206035
SH,688498,11.03,156513,158561
SZ,300124,-0.41,153874,172853
SH,600809,-0.81,149738,149738
SH,601766,-2.24,147913,174489
SZ,000792,0.58,145834,145836
SH,601818,-1.87,145717,185529
SH,600111,0.17,144964,144964
SH,601100,-2.66,143347,143347
