market,code,chg_pct,vol_rank,amt_rank
SH,601288,-3.22,2196400,2407883
SH,601398,-2.81,2135329,2822738
SH,601857,-2.12,1786001,2018721
SZ,300750,-1,1694745,1840576
SH,600519,-0.93,1686373,1686373
SH,601988,-2.11,1266701,1936497
SH,601138,6.02,1131907,1131907
SZ,300308,6.92,1025385,1080624
SH,600036,-1.4,824745,1008289
SH,601628,-0.52,823154,1117304
SH,601088,-2.4,735500,967349
SH,600900,-1.82,708355,708355
SH,688256,7.63,704945,704945
SH,601899,0.31,675739,872175
SH,688041,3.19,655812,655812
SZ,000333,-1.49,603025,668210
SH,601318,-1.71,584598,993023
SZ,002371,4.9,508179,508585
SZ,300502,9.14,508006,564716
SH,600028,0,499346,637277
SH,601728,-2.92,489067,576495
SZ,002475,-0.88,423609,446753
SH,601166,-1.14,399555,399555
SH,601658,-1.71,372068,616088
SH,600030,0.11,347275,422682
SH,600276,-1.14,344594,358542
SH,603993,3.11,341359,418259
SZ,002415,5.67,340495,344966
SH,688012,2.44,334423,339977
SZ,002594,-0.22,333390,871786
SH,603259,2.22,317223,382697
SH,601998,-2.13,316321,431806
SH,600000,-2.46,315406,315406
SZ,000858,-0.04,304776,304784
SZ,300059,1.3,270404,320400
SH,600150,1.76,265203,265203
SH,603986,6.01,262985,276066
SH,601319,-1.2,260199,324162
SH,600183,6.82,257840,259685
SH,688825,6.7,254016,3772751
SH,688981,2.33,251645,1077377
SH,601816,-1.91,250010,250010
SH,601211,-2.78,249693,326134
SZ,002384,7.7,241580,319176
SH,688008,7.22,241522,257509
SH,601225,-0.92,237624,237624
SH,600309,-2.26,234222,234222
SZ,000651,-0.88,232421,235763
SZ,000001,-0.51,224135,224138
SH,601601,-1.45,221232,310929
SH,600919,-0.75,215261,215261
SH,603288,-0.82,213193,224359
SZ,002142,-2.79,211050,211183
SZ,002916,9.56,207221,212320
SZ,002463,9.08,202510,202674
SZ,000725,3.73,196641,205966
SH,601919,-0.82,195505,237725
SH,600406,0.25,195239,195814
SH,601668,-0.2,194619,194619
SZ,300760,-1.38,193061,193227
SH,688072,6.24,192819,198266
SZ,002938,9.23,191960,192518
SZ,300394,8.98,189891,190316
SH,600025,-0.19,188547,188547
SH,601328,-2.72,185636,629150
SH,600031,-1,174742,189601
SH,600887,-1.43,171761,172619
SH,600989,-2.13,171381,171381
SH,601985,-0.65,170138,185318
SH,601066,0.58,168822,201596
SZ,300476,7.37,167554,190326
SZ,002352,-0.64,167441,183707
SZ,300274,0.43,165357,215946
SZ,003816,-1.43,161274,207045
SZ,300433,3.86,159130,169025
SH,600809,-1.31,155777,155777
SZ,300124,1.24,154983,174099
SH,600176,5.16,152986,154201
SH,601766,-1.25,152049,179368
SH,601818,-0.93,146646,186710
SZ,000792,-1.1,145782,145783
SH,601100,5.49,145680,145680
SH,600690,0.09,145633,218405
SH,600111,1.66,143880,143880
SH,601688,-0.4,143359,177107
SH,601009,-1.69,143170,143170
SH,600050,-0.66,137907,139127
SH,688498,9.97,137414,139213
SZ,000063,2.19,137060,162784
SH,601872,2.49,136298,136298
SH,688120,1.96,135748,135748
SH,601229,-0.93,134986,134986
SZ,000568,0.24,133513,133590
SH,688082,6.69,133198,134644
SH,600019,-0.63,133196,135485
SZ,301165,17.16,133080,133080
SH,601336,0.57,131529,196750
SH,600999,0.57,131073,153581
SZ,300604,8.76,130689,169390
SZ,002281,8.38,129823,136678
SH,600104,1.26,129782,129782
SZ,002714,-1.79,128596,226301
SH,600016,-0.54,128018,158055
SH,601600,0.42,126620,164516
SZ,000776,0.94,126347,167452
SZ,000408,0.75,126139,126141
SH,688111,7.78,126123,126123
SH,601898,-2.2,125565,181909
SH,688361,9.74,124848,124848
SH,603019,4.31,123613,123619
SH,600760,-1.3,123170,123404
SH,688506,-2.86,123115,123115
SH,600018,0.38,122975,123151
SH,600584,4,120052,120052
SH,600188,-0.68,120002,202042
SH,600660,-0.46,119218,155332
SH,600487,2.9,119174,119793
SH,600926,-0.84,118594,118594
SH,600346,-0.76,118186,118186
SZ,002493,-0.79,115885,123969
SZ,300014,0.65,115278,118597
SH,603256,4.2,114734,117976
SH,600886,-0.64,114273,122709
SH,601888,-0.35,112990,120242
SH,601869,5.62,112722,229669
SH,600489,5.43,111924,111924
SH,600905,-0.5,110920,110920
SH,688525,6.2,110092,110092
SH,601169,-0.37,109732,109732
SH,600160,1.01,108017,108017
SH,603501,1.01,107872,112408
SH,601698,3.18,106961,106961
SZ,300857,17.03,106827,107376
SZ,000977,5.41,106815,106934
SH,600015,-1.27,106787,110450
SH,600089,1.01,105907,105907
SZ,000166,-0.2,105692,117437
SH,605117,-0.43,105500,105500
SZ,300442,10.57,104751,105060
SH,601633,-1.34,104437,143612
SH,688521,16.63,104399,104399
SZ,300033,4.98,103965,178481
SH,601995,0.28,103201,170402
SH,601939,-2.91,102172,2786044
SH,600547,2.06,102144,130277
SZ,000938,4.82,100732,100732
SZ,301308,5.37,100615,151024
SZ,301200,11.78,100484,115553
SH,600522,4.98,99249,99249
SH,688347,5.68,99108,422372
SZ,002736,-0.09,99104,105592
SH,601012,0,98666,98666
SH,601006,-1.58,98520,98520
SZ,000988,6.52,97524,97574
SZ,002028,3.16,97100,124406
SH,601127,1.27,96905,108404
SZ,000100,0.64,95562,98804
SH,688271,-0.58,95446,95446
SZ,002353,9.23,94900,140606
SZ,000538,0.02,93540,94138
SH,601390,-0.21,93287,112599
SH,600893,-0.76,92906,92923
SZ,000807,1.06,92871,92872
SZ,002602,3.41,92709,100536
SH,601168,5.02,91722,91722
SZ,002001,-1.1,91652,92756
SH,601881,0.56,91557,138211
SH,605499,-2.25,91310,99168
SZ,000895,-2.15,91005,91017
