SH,600019,-1.36,123559,125683
SH,688506,-0.96,123470,123470
SH,688361,1.55,123338,123338
SZ,300857,0.56,122445,123075
SH,600489,0.32,122104,122104
SZ,000776,-0.13,122037,161740
SZ,301200,5.48,120802,138917
SH,600018,-0.37,120418,120590
SH,600104,-0.94,119666,119666
SH,600760,-1.23,119181,119407
SH,688521,1.94,116432,116432
SH,600926,-0.73,116419,116419
SH,600160,-1.88,116116,116116
SH,600522,3.62,114197,114197
SZ,300014,-0.4,113884,117162
SH,601698,-0.14,113847,113847
SZ,000977,1.03,113797,113924
SH,688525,3.09,113237,113237
SZ,300442,-0.14,112409,112740
SH,600660,-0.72,111446,145206
SH,688347,2.98,108380,461888
SH,600905,-0.52,108061,108061
SZ,000938,-0.41,108054,108054
SH,601888,-0.49,107933,114861
SH,603501,-0.31,107854,112388
SH,600547,-0.42,107819,137514
SZ,000988,4.08,107745,107800
SZ,301308,4.29,107676,161622
SH,605117,0.8,107168,107168
SH,600089,-0.23,106766,106766
SH,601169,-0.19,106138,106138
SH,600886,-1.24,105775,113584
SZ,300033,-0.48,104263,178993
SH,600015,-1.02,103710,107267
SZ,000166,-0.43,101860,113181
SH,600362,6.01,101749,169778
SH,601168,7.27,101563,101563
SZ,002353,1.47,101368,150189
SH,601995,-1.02,101008,166782
SH,600673,2.77,99232,99496
SZ,000100,0.21,97172,100468
SZ,002028,-1.05,97033,124320
SH,601012,0.47,96999,96999
SZ,002736,-0.48,96989,103339
SH,601633,-0.82,96972,133348
SH,601939,-0.78,96224,2623852
SZ,000657,5.28,95637,149932
SH,601006,-0.61,95541,95541
SZ,002008,3.71,94458,101653
SZ,002230,-1.34,94366,103506
SH,600893,-1.41,94345,94362
SZ,000807,1.58,93911,93912
SZ,002156,1.13,93551,93560
SZ,002602,-0.71,93524,101421
SH,600938,0.94,93438,1485311
SH,603228,10,93233,95064
SZ,002080,7.53,92968,92968
SZ,002001,-0.75,91774,92879
SZ,002600,-0.38,91368,103046
SH,688271,-0.4,91111,91111
SH,601390,-0.44,90848,109655
SZ,000538,-0.29,89604,90177
SH,601881,-0.55,89601,135259
SZ,000617,-2.22,88747,88747
SH,600795,-0.99,88643,88643
SH,600549,-1.36,88077,89984
SH,601127,-2.35,86830,97133
SH,601689,0.08,86562,86562
SH,603893,0.67,86423,86434
SZ,000301,1.16,86239,86277
SZ,002648,0.91,86182,86237
SH,600941,-1.59,85682,2058333
SH,601727,-1.44,85534,105362
SH,600236,-1.45,85209,85209
SH,601868,0,83990,114582
SZ,000895,-5.47,83106,83117
SH,605499,0.52,82150,89220
SH,603799,5.12,82149,82406
SH,600436,-0.42,81575,81575
SH,688777,-1.15,81310,81722
SH,688249,1.74,81067,89795
SZ,300498,0,80567,90161
SH,688200,1.4,80437,80437
SZ,001289,-0.92,80167,132921
SH,688396,2.74,79786,79786
SZ,300757,2.21,78248,80675
SH,600118,1.04,78056,78056
SH,688702,-1.53,77949,157440
SH,601991,0.16,77600,115852
SH,601825,-1.19,77433,79663
SZ,002311,-2.43,76780,76854
SH,600011,-1.27,76104,108631
SH,688002,3.21,75517,75517
SH,601958,2.19,75406,75406
SZ,000425,-1.65,74525,96969
SZ,002179,1.73,73941,74076
SH,688126,-0.03,73525,85501
SZ,002027,-1.16,73366,73366
SZ,002241,-0.84,73106,82555
SH,600039,-1.75,72956,72956
SH,600674,-0.66,72680,72680
SH,603195,-1.31,72439,72571
SZ,300620,6.32,72421,73030
SZ,002202,4.33,72147,90600
SH,600010,0.89,71092,102663
SH,600066,-0.98,70868,70868
SH,601800,-1.3,70806,97931
SZ,300475,3.03,70750,73817
SH,601186,-0.8,70745,83514
SZ,000708,-0.84,70559,70559
SZ,002466,1.19,70451,81789
SH,601111,-1.46,70294,123775
SH,600585,-0.95,70123,93035
SH,688629,1.82,68992,70079
SH,688519,12.46,68673,68673
SH,600029,-1.73,68598,92236
SH,600988,-0.47,68387,78107
SZ,000426,2.02,68061,68078
SH,600958,-0.54,67599,76895
SH,600026,0.92,67449,96403
SH,600482,1.9,67072,67072
SH,601360,-2.83,67056,67056
SH,688172,3.02,66663,79390
SZ,300661,4.18,66609,75878
SZ,000703,1.51,66390,66724
SH,601231,0.87,66317,66317
SZ,001309,3.36,66228,91035
SZ,000636,-1.84,66181,66181
SH,600023,-0.59,66105,66105
SH,603296,0.8,65389,124147
SZ,002428,10,65356,65364
SH,688585,-1.13,65349,65349
SH,688036,-1.17,65295,65295
SZ,000975,1.61,65276,71725
SH,601018,-0.88,65172,65172
SZ,000960,0.71,65044,65044
SZ,002625,-1.79,64723,64724
SZ,001965,-0.73,64214,64214
SZ,000021,1.8,63958,63967
SZ,002460,0.65,63686,110244
SH,600233,-1.01,63379,63379
SH,688017,1.77,62699,62699
SH,688037,2.56,62491,62491
SH,601669,-0.61,62482,82341
SZ,300759,11.11,62481,80840
SZ,002837,4.21,62356,70293
SH,600115,-2.13,62311,80841
SH,601916,-1.36,62263,79373
SH,600048,-1.51,62127,62127
SZ,002128,-0.53,61957,86416
SH,603156,6.35,61628,61628
SZ,002851,2.77,61294,72927
SZ,002304,-1.12,60889,60891
SZ,000831,10,60691,60691
SZ,002595,-0.29,60629,61051
SZ,001979,-2.42,60491,61489
SZ,300285,1.71,60329,70511
SZ,000625,-1.35,60185,72166
SZ,300223,3.84,59990,68806
SZ,000933,1.33,59988,60026
SH,688409,6.13,59733,59733
SH,601061,1.58,59731,59731
SH,688141,1.05,59474,59474
SZ,002064,1.35,59325,59451
SZ,002185,2.78,58944,58958
SZ,002709,-0.55,58897,79565
SH,600009,-1.08,58707,58898
SZ,300054,2.07,58345,74823
SZ,002422,5.6,58295,71410
SH,600438,4.71,58031,58031
SH,688766,3.63,57758,57758
SH,601901,-0.56,57625,57625
SH,600105,2.5,57515,57515
SH,600426,-1.54,57466,57474
SH,600221,0,57413,57909
SH,688019,2.83,57388,57388
SZ,000768,-0.95,57277,57364
SH,601077,-0.3,57095,73366
SH,601788,-0.6,56882,67133
SH,600580,0.06,56464,56627
SH,688313,4.83,56263,56263
SZ,002049,0.18,56169,56176
SH,688630,8.42,56081,62366
SZ,300765,-0.64,55819,55819
SZ,002532,1.42,55812,62905
SH,601233,0.43,55686,55788
SZ,300136,2.71,55412,64972
SZ,300666,5,55401,69145
SZ,002484,3.66,55357,57385
SZ,002558,-0.74,55192,55192
SH,600219,1.06,54777,54777
SH,600096,-0.19,54617,54617
SZ,002821,10,54614,62148
SH,600885,-0.92,54506,54506
SZ,002920,-2.13,54472,54489
SH,600372,-1.39,54389,54389
SH,601877,-0.7,54176,54176
SH,600601,10,53672,55003
SH,601059,-0.59,53639,53639
SZ,300450,-0.48,53535,57476
SH,600460,2.5,53150,53150
SZ,300058,-0.58,53038,54751
SZ,301526,7.1,52946,142162
SH,600803,-0.85,52895,53299
SH,600879,-0.24,52822,52822
SH,600350,0.83,52697,52697
SH,600497,0.78,52420,52420
SZ,300373,2.62,52311,52428
SZ,300418,1.34,52290,57171
SH,600378,0.75,52148,62720
SZ,301269,-0.02,51703,51703
SH,600418,-2.51,51630,53289
SH,603659,-0.07,51418,51418
SZ,300548,2.19,51410,51514
SZ,000157,-0.68,51043,62442
SH,688110,2.86,50918,50918
SH,688578,2.04,50841,50841
SH,601377,-0.84,50607,50607
SZ,300567,6.83,50453,62163
SZ,002436,5.36,50426,56463
SZ,300803,-1.29,50388,50759
SZ,001872,-0.76,50373,54309
SH,600895,-0.69,50286,50286
SH,600741,-0.3,50286,50286
SH,688469,3.27,50069,71504
SH,688048,5.78,49937,49937
SH,600498,3.63,49797,53186
SZ,301358,-0.5,49544,54950
SZ,000783,-0.1,49328,49328
SH,600196,1.76,49064,61847
SH,603979,-0.37,48718,48718
SH,601699,-0.61,48281,48281
SH,688147,6.13,48281,48281
SH,688432,1.32,47949,47949
SH,601298,-0.44,47936,57706
SH,688375,2.79,47848,47848
SZ,002636,10,47798,48041
SZ,002409,2.77,47466,70923
SZ,002074,-1.29,47396,49524
SH,601117,-0.89,47183,47318
SZ,000066,-0.87,47093,47097
SH,600726,0,46796,49500
SH,601618,-1.13,46417,53798
SH,688729,2.47,46381,78411
SZ,002414,1.11,46357,58253
SH,601607,0,45827,60928
SH,603629,3.65,45808,46571
SH,688223,-0.44,45288,45288
SH,603129,-0.03,45175,45175
SH,600377,-0.16,45132,59798
SZ,301377,6.66,45131,193581
SH,601208,6.92,45105,45105
SH,688146,0.52,44884,163911
SH,688331,5.63,44797,71051
SH,601058,-0.79,44784,44784
SZ,300395,6.77,44781,45933
SH,600930,-1.18,44692,173531
SH,601021,-1.67,44632,44632
SH,601198,-0.35,44575,44575
SH,688047,-0.64,44439,44439
SZ,002203,4.06,44243,45835
SH,600985,-1.02,43981,43981
SZ,002812,-0.7,43862,52324
SH,603083,3.84,43725,58427
SH,688220,0.57,43625,43625
SH,688808,7.42,43425,231048
SH,688627,5.21,43251,43251
SH,688234,5,43134,48646
SH,688187,1.04,43072,65963
SH,601878,-0.41,42994,42994
SH,605376,0.16,42926,42926
SH,600352,0.69,42911,42911
SH,603268,2.06,42848,187138
SH,600570,-2.49,42778,42778
SH,600027,-1.06,42761,53879
SH,688009,-0.39,42415,52102
SH,600143,-0.61,42289,42906
SH,688728,1.83,41944,41973
SH,603260,0.91,41886,41886
SH,600392,5.12,41717,41717
SZ,000999,0,41517,41556
SH,600021,-0.87,41312,41312
SH,600667,2.66,41162,41162
SH,600909,0.49,40897,40897
SZ,300390,2,40827,50451
SH,600206,10,40778,40778
SH,600061,-0.92,40666,40666
SH,603806,2.59,40253,40253
SH,688303,1.07,40239,40239
SH,600995,-1.02,40110,40110
SZ,002236,-1.52,40075,54793
SH,601212,-0.54,40060,40060
SH,601555,0.25,39849,39849
SH,600588,-2.83,39808,39808
SZ,300979,-0.92,39794,39795
SH,688336,3.91,39757,39757
SH,601136,-1.08,39715,39715
SH,603379,-2.04,39315,39315
SZ,002945,-1.48,39285,39285
SZ,002407,0.72,39213,43272
SH,603650,2.53,39168,39262
SH,600578,-0.5,39097,39097
SZ,002155,-0.63,39047,39051
SH,601108,-0.46,38961,38961
SH,603087,1.8,38961,41515
SH,601456,-0.77,38955,50557
SZ,000559,-0.92,38745,38757
SH,601216,-1.29,38562,38562
SZ,000893,-1.57,38496,43819
SZ,000987,-0.89,38452,38481
SZ,002294,1.8,38408,38417
SH,601777,-1.61,38384,38384
SH,600845,-5.16,38328,51328
SH,601238,-1.32,38321,52923
SZ,002078,-0.85,38261,39331
SH,688295,-3.35,38259,38259
SZ,002850,1.9,38242,52227
SH,601665,-0.79,38092,38092
SZ,300346,3.79,38061,40101
SZ,002195,-2.16,37963,38306
SZ,300919,1,37741,43095
SZ,300115,-0.85,37734,37846
SH,600600,-0.64,37733,72589
SZ,002738,0.08,37677,38650
SH,601126,2.17,37657,38023
SZ,002138,1.16,37582,39542
SH,603392,1.71,37552,37552
SZ,002273,0.55,37526,38201
SH,600141,-2.96,37314,37314
SH,688472,0.39,37306,37306
SZ,002653,3.03,37092,77386
SH,601577,-1.27,37071,37079
SH,600901,-0.15,37001,37010
SZ,000983,-2.39,36958,36958
SZ,000688,0.75,36808,36808
SZ,001203,1.55,36737,43126
SZ,300037,-0.66,36563,50412
SZ,300017,4.89,36562,38558
SH,600711,2.72,36191,36191
SH,600256,1.07,36115,36115
SZ,300972,-1.71,36110,39303
SZ,300001,-0.45,36070,36915
SH,688300,9.54,35993,35993
SZ,002056,2.03,35946,35983
SH,600869,3.59,35865,35865
SZ,002966,-0.84,35779,36391
SH,601808,-1.22,35762,57641
SZ,002129,-0.33,35710,35741
SH,603929,2.25,35418,35418
SH,688322,1.27,35338,45552
SZ,300454,-2.77,35283,52870
SH,600298,0.22,35263,35702
SH,601611,-2.49,35202,35202
SH,605589,5.26,35199,35218
SZ,002444,-0.22,34711,36157
SH,603298,0.11,34618,34618
SZ,300672,12.1,34596,35709
SZ,002340,0.89,34567,34747
SH,600157,-1.85,34472,34472
SZ,002432,3.81,34472,34518
SH,600177,0,34361,35277
SH,688536,3.93,34281,34894
SH,605358,1.84,34193,34193
SH,688122,-1.3,34192,34192
SZ,300782,0.88,34085,43722
SZ,000878,2.41,34062,41228
SZ,000423,-1.01,34043,34103
SH,600085,-0.39,33916,33916
SH,688668,4.96,33912,33912
SH,600707,2.72,33832,33839
SH,688775,-2.81,33768,52210
SZ,301511,14.69,33608,56546
SZ,002517,-0.6,33607,38007
SH,603369,-0.84,33477,33477
SH,600733,-0.89,33368,35147
SH,603486,-0.59,33283,33588
SH,601598,-0.45,33163,46127
SH,688027,-0.73,32945,42162
SZ,002126,1.22,32927,35067
SZ,300751,0.73,32904,47586
SZ,301236,-0.72,32898,43343
SH,600060,-0.66,32881,33003
SH,601696,-0.66,32808,32808
SH,603308,0.27,32730,32730
SZ,002032,-1.05,32691,32706
SH,601236,-0.99,32571,32571
SH,603225,-0.85,32570,32745
SZ,300251,-1.59,32500,34352
SZ,002252,0.41,32414,32436
SZ,002601,-1.8,32358,38816
SH,688599,-0.86,32117,32117
SH,600109,-0.56,32051,32051
SH,688235,3.41,32005,429017
SZ,300870,-1.92,31943,31947
SH,688025,6.51,31930,31930
SH,603606,-0.71,31838,31838
SZ,300832,-0.88,31779,36552
SH,603568,-0.25,31546,31546
SZ,000729,-1.17,31420,35288
SZ,300748,2.77,31392,38467
SH,600839,-1.72,31382,31390
SZ,300207,-1.18,31348,33790
SZ,002378,-0.67,31300,31465
SZ,000728,-1.09,31288,31288
SZ,002131,-2.54,31265,36161
SZ,002555,-0.6,31239,43537
SH,688676,-0.65,31224,31224
SZ,000876,-0.85,31005,31024
SH,688266,4.27,30974,30974
SZ,002261,-1.52,30922,33994
SZ,000002,-2.44,30900,37940
SH,603127,5.84,30733,36688
SH,688301,7.18,30720,30720
SH,600562,-2.01,30674,30674
SZ,000967,-2.98,30521,30535
SH,600801,-1.16,30510,47276
SH,600563,-1.24,30490,30490
SZ,000786,-2.53,30479,30708
SH,600348,-1.28,30447,30447
SH,600863,-1.47,30415,36512
SH,600259,6.38,30414,30414
SH,688213,2.53,30332,37720
SZ,000800,-1.27,30312,30315
SZ,000027,-0.93,30019,30019
SH,600332,-0.41,29945,34629
SZ,002859,3.01,29918,31687
SZ,300347,6.27,29876,45411
SZ,000883,-1.06,29871,32636
SZ,002673,-0.73,29812,29812
SH,600871,-0.89,29803,41706
SZ,000060,1.67,29755,29756
SZ,002025,-0.16,29683,29693
SZ,300339,-1.85,29521,30232
SH,688333,6.71,29435,29435
SH,688052,2.36,29432,33556
SH,600483,-0.93,29358,29358
SZ,000958,-1.44,29340,99825
SH,600699,-1.26,29323,32582
SH,688617,-1.24,29308,29308
SH,600428,-0.41,29221,32790
SH,688385,1.75,29208,44604
SH,688180,3.03,29184,39096
SZ,002939,-1.21,29182,32679
SH,688568,-1.79,29172,29172
SH,603198,-1.16,29160,29160
SZ,301396,3.21,29150,44274
SH,600641,9.99,29110,29618
SZ,300558,12.25,29079,29172
SH,600398,-0.32,29009,29009
SH,601001,-2.69,28955,28955
SH,688318,-1.97,28908,28908
SZ,000629,-0.95,28893,28895
SZ,002240,1.64,28875,28951
SZ,002222,3.34,28810,28939
SH,688387,0.71,28800,48820
SH,600663,0.55,28748,45870
SH,600737,4.76,28725,28725
SH,600517,-1.57,28535,28535
SH,601990,-0.73,28437,29565
SH,688102,5.23,28349,28431
SH,603766,-1.49,28339,28339
SH,603338,-1.23,28335,28335
SH,601933,-1.54,28292,28292
SH,688411,1.19,28282,38923
SZ,002245,3.59,28276,30054
SH,600331,5.38,28245,36718
SZ,300458,0.44,28066,34251
SZ,300628,-2.59,28033,48928
SH,601000,-0.83,27852,27852
SH,688169,0.85,27647,27647
SH,600079,0.56,27638,29233
SZ,000981,-3.64,27589,28993
SZ,000959,-1.85,27571,28693
SH,603061,2.88,27544,27544
SZ,000737,2.19,27521,27523
SH,603444,-0.47,27497,27497
SH,600312,-1.11,27451,27451
SH,600499,-0.89,27368,27368
SH,603179,-1.35,27361,27361
SZ,002797,-1.5,27358,27358
SZ,002608,-1.08,27353,27353
SH,603823,-1.89,27285,27285
SZ,000962,0.26,27172,28483
SZ,002747,-0.36,27134,33563
SH,600637,-1.46,27131,27131
SH,600330,1.57,27123,27123
SH,688297,-1.24,27122,27122
SH,600777,-2.28,27120,28970
SH,688127,4.13,27102,27102
SZ,300570,1.54,26907,31798
SH,601880,-0.67,26883,34415
SZ,003022,1.11,26849,26872
SH,688248,-1.36,26835,26835
SH,600536,-3.13,26778,29638
SH,603939,-2.04,26685,26685
SH,601799,-0.84,26674,26674
SZ,000877,-2.33,26664,26664
SZ,000582,-1.27,26659,31111
SZ,300814,10.75,26561,26561
SH,603688,2.84,26499,26499
SZ,002487,0.26,26417,30987
SH,600595,0.61,26412,26412
SH,603920,3.92,26381,26381
SH,688608,-2.34,26365,26365
SZ,002465,-1.02,26241,26283
SH,688018,0.81,26232,26232
SH,688065,0.81,26217,32415
SH,688548,1.94,26183,49979
SH,600515,-2.05,26152,32562
SZ,000739,5.59,26020,26030
SH,600299,-2.98,25963,25963
SZ,002180,-3.29,25900,27073
SZ,300236,1.14,25888,29126
SH,601615,-0.43,25849,25849
SH,600546,-1.65,25772,25772
SZ,300209,-0.02,25749,32187
SH,600396,0.75,25743,25743
SZ,002841,-1.61,25661,34414
SZ,001389,4.65,25634,79533
SZ,001267,8.45,25614,33041
SH,600704,-1.38,25597,25597
SH,600521,3.83,25588,25588
SH,600732,-1.77,25558,25678
SZ,002223,0.26,25498,27127
SZ,000887,2.55,25394,25435
SH,603119,0.09,25369,25369
SZ,000932,-1.32,25355,25355
SZ,002015,-0.94,25324,25324
SZ,002456,-4.62,25280,26639
SZ,002459,-0.12,25264,25286
SH,688192,4.33,25233,25449
SH,600208,0.34,25184,25186
SZ,002152,-2.3,25169,25182
SH,600918,-1.24,25141,43630
SH,600862,-1.47,25075,25075
SZ,000951,-2.8,25040,25040
SH,601918,-0.4,25025,25025
SH,600998,0.2,25011,25011
SH,603067,-0.53,24970,24970
SH,600153,-1.14,24965,24965
SZ,300438,-0.01,24892,31001
SH,603345,1.01,24892,28286
SZ,002046,1.27,24855,25137
SZ,000547,-0.37,24790,24936
SZ,300903,9.64,24779,30703
SZ,300255,3.67,24611,24649
SZ,300024,0.32,24605,24612
SH,600583,-0.7,24583,24583
SH,601155,-2.23,24564,24564
SH,603049,-1.01,24552,42517
SZ,000921,-1.11,24535,36782
SZ,301018,3.96,24507,32431
SH,688195,4.5,24465,24465
SZ,002266,0.8,24407,26305
SZ,000415,0,24376,27954
SH,601717,-1.55,24366,28209
SH,688403,3.99,24351,24351
SZ,000062,1.22,24315,24338
SZ,000830,-1.08,24202,24204
SH,600161,-0.15,24183,24183
SH,603160,-0.72,24171,24171
SH,688820,2.38,24120,259857
SH,600323,-2.11,24110,24110
SH,688475,-0.9,24090,24090
SH,600295,0.41,24082,34117
SZ,300383,-1.67,24080,24124
SH,605090,0.15,24070,24095
SZ,001270,0.95,24023,24177
SZ,000738,-0.59,23989,23989
SH,603885,-1.33,23946,23946
SH,600166,-0.65,23911,23911
SZ,301205,0.49,23908,37137
SH,603596,-3.41,23841,23841
SH,601399,-1.19,23805,23805
SH,688778,-0.07,23756,23756
SZ,300677,2.23,23714,33347
SH,688001,2.26,23687,23687
SH,603663,1.58,23685,23701
SH,600566,-5.05,23627,23707
SH,603678,1.78,23612,23612
SH,600246,1.46,23611,24268
SZ,300811,2.05,23479,28605
SZ,002430,-1.35,23471,23481
SH,600100,-2.23,23419,23419
SH,601928,-2.12,23388,23388
SH,601118,2.44,23366,23366
SH,605111,1.87,23325,23325
SH,601866,-0.4,23305,31517
SH,600977,-0.94,23300,23300
SH,600535,0.58,23276,23276
SH,688349,-1.52,23227,23629
SZ,002244,-2.09,23108,26074
SH,601099,-1.73,23107,23107
SH,600095,-1.69,23102,23102
SH,600353,4.95,23033,23033
SZ,002603,2.83,23016,27934
SH,601606,-2.9,22965,22965
SZ,000400,-1.26,22910,22990
SZ,301536,2.61,22856,51491
SZ,000733,-1.31,22851,22854
SZ,300496,-1.74,22832,28525
SH,601228,-1.3,22784,22784
SH,603605,-0.61,22784,22784
SH,603301,-1.24,22757,22757
SH,603306,2.28,22748,22748
SZ,002157,0,22662,26918
SH,603730,-1.02,22646,22646
SH,600884,-2.38,22517,27554
SH,689009,-3.23,22512,29463
SZ,002085,-0.65,22464,22464
SH,603186,10,22421,22421
SH,600388,-0.72,22378,22378
SH,603881,-0.22,22370,22370
SH,601128,-1.28,22363,22363
SH,601865,10.02,22337,27529
SH,600486,0.75,22335,22335
SH,601567,-1.54,22301,22301
SZ,300738,-1.34,22278,22285
SZ,002498,-2.04,22256,22256
SZ,002396,0.93,22185,22277
SZ,002379,3.29,22137,253846
SH,601608,-0.2,22119,22119
SH,600873,-0.24,22097,22097
SH,688257,5.64,22097,22097
SH,688425,-0.71,22081,22081
SH,601666,0,22027,22027
SH,601963,-1.18,22008,39231
SZ,002271,-1.62,21978,27422
SH,688343,1.04,21972,21972
SH,688400,2.39,21960,22836
SZ,300776,4.81,21941,34901
SZ,000155,-0.74,21932,21932
SZ,000709,-0.92,21911,21915
SH,688205,2.9,21908,21908
SH,603728,0.06,21866,21866
SH,603565,-0.75,21862,21862
SZ,000750,-1.04,21852,24076
SZ,300806,1.85,21847,30318
SH,600098,-0.79,21842,21842
SH,600390,-1.41,21816,21816
SZ,002364,1.04,21733,21945
SH,600126,-2.72,21682,21682
SH,603005,2.85,21665,21665
SZ,002926,-0.59,21578,21578
SH,603588,0.86,21539,21539
SH,601106,-1.25,21533,21533
SZ,300474,-0.22,21531,27683
SH,600550,-2.01,21472,21472
SH,688819,-0.8,21425,21425
SH,600745,0.24,21401,21401
SZ,002536,3.86,21400,22595
SZ,000623,-0.71,21382,21466
SH,603773,10,21360,21368
SZ,002317,2.26,21341,23815
SZ,300699,-0.87,21324,21582
SZ,000603,2.17,21322,22065
SZ,000034,-1.87,21305,25510
SH,600685,-0.79,21283,36624
SH,600598,-1.88,21279,21279
SZ,000598,-0.41,21273,21276
SZ,002065,-2.27,21170,23336
SZ,000158,-3.54,21135,21278
SH,601016,-2.22,21134,22906
SH,600132,-0.81,21106,21106
SH,688114,1.56,21069,21113
SZ,002468,2.51,21067,21845
SZ,300073,0,21048,22643
SH,603290,1.78,21047,21047
SH,688372,2.45,21021,21021
SH,601677,-0.17,21012,21012
SH,600961,3.6,21006,29976
SZ,300083,5.71,20994,23425
SZ,000564,-2.1,20982,25101
SH,600329,0.24,20960,28463
SZ,300896,-0.11,20952,31010
SH,603077,-1.24,20931,20931
SZ,003035,-1.6,20871,20871
SH,600008,-0.69,20847,20847
SH,600688,-0.69,20814,29941
SH,688502,3.95,20803,20803
SZ,002423,-2.05,20783,20783
SH,600516,-0.95,20774,20774
SH,601858,-0.14,20743,20743
SZ,002007,0.3,20708,24026
SZ,300398,2.61,20705,20818
SH,600765,-1.18,20664,20664
SZ,001896,3.2,20659,20659
SH,600848,-1.02,20612,21719
SZ,002624,-0.43,20507,21766
SH,603337,-2.31,20489,20899
SH,601997,-0.7,20475,20475
SZ,002335,0.13,20472,23409
SZ,300487,2.87,20452,33807
SH,603899,-1.32,20431,20431
SH,603737,-1.95,20364,20364
SH,600170,-1.71,20349,20349
SZ,002545,-3.38,20320,22368
SH,603516,1.61,20307,20307
SZ,300003,1.58,20289,23688
SZ,002831,-2.4,20284,36589
SZ,300762,0.56,20283,20283
SZ,000519,-0.13,20262,20262
SZ,000009,4.67,20222,20247
SH,603667,-0.26,20134,21066
SZ,002299,-0.65,20131,20531
SZ,300821,0.12,20120,20124
SH,603233,-1.39,20112,20112
SZ,002948,-1.04,20006,33060
SZ,000683,-2.11,19998,22264
SZ,000825,-1.67,19994,19994
SZ,300623,1.84,19990,21676
SZ,002491,2.85,19988,20898
SZ,300085,-1.76,19958,21630
SZ,002716,-0.69,19880,24166
