market,code,chg_pct,vol_rank,amt_rank
SH,601288,-1.15,2177246,2386884
SH,601398,-1.87,2113760,2794225
SH,601857,-0.08,1792477,2026042
SH,600519,0.25,1692560,1692560
SZ,300750,-0.58,1674127,1818183
SH,601988,-1.97,1251947,1913942
SH,601138,-0.53,1106308,1106308
SZ,300308,2.66,1027804,1083174
SH,600036,1.36,828458,1012829
SH,601088,-2.97,731048,961493
SH,600900,-0.57,707621,707621
SH,601899,-1.84,666262,859944
SH,688256,-4.25,665299,665299
SZ,000333,-1.53,593706,657871
SH,601318,0.56,588542,999723
SH,600028,0.76,502188,640905
SZ,300502,0.7,500155,555988
SH,601728,2.22,499935,589306
SZ,002371,-4.62,475099,475479
SZ,002475,-4.83,400682,422573
SH,601658,-0.76,372793,617289
SZ,002415,0.77,343209,347715
SH,600030,-1.08,342405,416754
SH,600276,-1.93,338278,351971
SH,603993,-1.53,335597,411199
SZ,002594,-0.4,332553,869598
SH,601998,0.38,319990,436815
SH,600000,0.32,317738,317738
SH,603259,-0.57,315813,380996
SH,688012,-6.22,303924,308971
SZ,000858,0.23,303457,303464
SZ,300059,-0.98,266665,315969
SH,600150,-1.01,262042,262042
SH,601319,-0.26,260909,325046
SH,601816,1.56,254903,254903
SH,688825,2.11,248162,3685806
SH,600183,-3.18,246650,248414
SH,601211,-0.92,245509,320669
SH,688981,-4.06,237828,1018222
SH,601225,-1.64,236461,236461
SH,600309,0.83,235192,235192
SH,603986,-7.62,233792,245421
SZ,002384,-3.08,230379,304377
SZ,000651,-2.45,227838,231114
SZ,000001,-0.51,224523,224526
SH,601601,0.53,222669,312950
SH,688008,-5.5,221649,236321
SH,600919,-1.17,214527,214527
SH,603288,0.23,214250,225471
SZ,002142,0.66,211776,211909
SZ,300408,1.25,211438,224787
SZ,002916,-1.51,201650,206611
SH,600406,2.38,199644,200232
SZ,300394,6.53,198272,198716
SH,601919,0.38,197012,239557
SH,601668,1.06,196272,196272
SZ,002463,-1.68,196127,196285
SZ,000725,-1.8,191336,200410
SZ,300760,-0.65,191195,191360
SZ,002938,0.67,189603,190154
SH,600025,0.3,189106,189106
SH,688072,-8.62,171761,176614
SH,601985,0.22,171460,186757
SH,600887,0.3,171069,171923
SH,600031,-2.03,170589,185095
SH,600989,-0.81,169401,169401
SZ,002352,0.83,169313,185760
SZ,300274,1.3,166230,217086
SZ,300476,0.87,166161,188744
SH,601066,-0.8,166029,198261
SZ,003816,1.21,164421,211085
SZ,300433,0.44,157639,167442
SH,600809,-1.82,152386,152386
SH,601766,1.3,151805,179081
SH,601100,2.61,149207,149207
SH,601818,0.95,148502,189074
SZ,000792,0.92,145887,145889
SH,600111,0.73,144566,144566
SH,600690,-0.72,143945,215873
SH,601009,-0.08,143665,143665
SZ,000338,3.26,143041,249357
SZ,002050,2.4,141847,161714
SH,600050,1.35,140077,141315
SH,688498,3.7,139180,141002
SH,600176,-8.31,137774,138869
SZ,000063,0.68,137100,162832
SH,601229,1.16,135838,135838
SH,601872,0.12,135733,135733
SZ,000568,-0.52,133057,133133
SH,600019,0,131268,133524
SH,601336,-0.43,131091,196095
SH,600999,-0.1,130405,152798
SH,600104,-0.52,129437,129437
SH,600016,0.83,129437,159806
SZ,002714,0.43,129350,227629
SH,688111,1.38,126815,126815
SH,601898,-0.5,125657,182041
SZ,000408,-1.08,125104,125105
SH,601600,-1.03,125036,162458
SZ,002281,-2.06,124484,131057
SZ,000776,-1.91,123690,163931
SH,600018,-0.37,122510,122685
SH,603019,0.23,122384,122390
SH,600760,-0.8,121925,122157
SH,688082,-6.56,121272,122589
SH,600346,2.99,121213,121213
SH,688120,-6.56,119157,119157
SH,600926,-0.29,118884,118884
SH,600188,-2.12,117796,198328
SZ,301165,-10.48,117622,117622
SH,688506,-4.55,117430,117430
SH,600487,0,116818,117425
SH,600660,-2.35,116754,152122
SZ,300014,0.44,115130,118445
SZ,300604,-9.48,115021,149082
SZ,002493,-1.04,114205,122171
SH,600886,0.13,113825,122229
SH,601888,-0.35,112853,120097
SH,600905,1.03,112635,112635
SH,600584,-4.3,112518,112518
SH,688361,-9.27,110699,110699
SH,601169,0.19,110578,110578
SH,600489,-1.47,109889,109889
SH,601698,2.22,108905,108905
SH,600015,0.86,108172,111882
SH,600160,1.09,107855,107855
SH,600089,1.67,107574,107574
SH,601869,-2.49,107566,219163
SH,603501,-0.66,106328,110799
SZ,000166,0,105692,117437
SZ,000977,-0.02,105304,105422
SH,601633,-0.76,103752,142671
SH,605117,-0.55,103577,103577
SZ,300442,0.03,103524,103829
SH,603256,-8.66,102946,105855
SH,601995,-0.81,102412,169099
SZ,300033,-1.19,101777,174725
SH,601012,1.54,99955,99955
SH,600547,-2.05,99831,127326
SZ,300857,-5.05,99767,100280
SH,688525,-6.38,99765,99765
SH,601006,0.8,99513,99513
SZ,002736,0.19,99393,105900
SH,688521,-2.07,99387,99387
SH,601939,-4.78,99102,2702332
SZ,301200,-1.31,97771,112433
SH,600522,0.11,97440,97440
SH,600938,0.22,96667,1536643
SZ,002028,1.03,96581,123740
SH,688271,0.81,95973,95973
SZ,000938,-4.72,95069,95069
SH,600893,2.33,94692,94709
SZ,000988,-1.29,94599,94648
SH,601127,-2.45,94553,105773
SZ,002602,2.73,94544,102526
SH,601390,0.65,94303,113825
SZ,000100,-1.05,94154,97348
SZ,002230,1.61,93950,103049
SZ,002001,2,92958,94077
SZ,002353,-1.53,91652,135794
SH,688347,-5.54,91617,390450
SZ,000895,1.39,91282,91294
SH,600795,0.59,91140,91140
SH,601881,-0.54,90977,137336
SZ,000617,-0.27,90770,90770
SH,601168,-1.06,90625,90625
SZ,000807,-2.92,89611,89612
SH,600362,-0.66,89215,148863
SH,600941,1.32,89103,2140181
SH,605499,-3.22,88903,96555
SH,601727,1.88,88688,109247
SH,600236,2.96,87810,87810
SH,600673,1.34,86265,86495
SH,601868,1.54,85612,116794
SZ,002648,-0.03,85441,85496
SZ,300498,0.43,84134,94153
SZ,001289,0.97,84099,139442
SH,601689,2.81,83347,83347
SH,600436,-1.4,82938,82938
SZ,002311,0.77,82437,82517
SH,601825,1.4,81651,84003
SZ,000301,4.59,81349,81384
SZ,002156,-6.69,80319,80326
SH,600011,0.97,79843,113968
SZ,000425,-1.22,79655,103644
SZ,002008,-2.55,78786,84788
SH,603893,-1.12,78607,78617
SZ,002027,-3.37,78421,78421
SH,601838,-0.96,77648,77648
SH,688183,-2.58,77100,77100
SH,600039,-2.43,76608,76608
SH,603195,1.56,76291,76430
SH,600674,-1,76288,76288
SH,601991,3.72,75988,113446
SZ,000708,-0.92,74900,74900
SH,603799,-0.69,74806,75040
SH,601800,0.47,74557,103120
SH,688777,1.65,74516,74894
SH,601186,0.31,73966,87316
SH,603228,2.61,73251,74689
SH,600585,-0.96,73106,96992
SH,688036,-1.62,73008,73008
SH,600549,-0.44,72786,74363
SZ,002241,0.04,72697,82093
SH,601111,-0.31,72505,127669
SH,600066,1.55,72396,72396
SZ,300015,0,72251,84440
SH,601179,4.35,71352,71352
SZ,002179,-0.08,71300,71429
SZ,000657,-1.36,70972,111264
SH,600029,0.19,70889,95316
SH,688249,-5.2,70888,78521
SH,688396,-1.92,70727,70727
SH,600010,0.9,70466,101759
SH,600118,3.15,70062,70062
SZ,000630,0.16,69309,83407
SH,600958,0.11,68719,78169
SH,600415,-2.26,68599,68599
SZ,002080,-5.28,68568,68568
SH,601958,0.95,68372,68372
SH,601018,0.86,68285,68285
SZ,001965,-1.57,67611,67611
SZ,002466,1.01,67603,78483
SH,600023,-0.78,67446,67446
SZ,300757,-0.82,66999,69076
SH,601360,2.04,66636,66636
SZ,002625,-0.38,66275,66275
SH,688126,-1.05,66022,76776
SH,688702,-5.63,65566,132430
SH,601916,0.33,65495,83492
SZ,301217,-4.43,65451,65451
SH,688002,-2.21,65171,65171
SH,688200,-9.66,64804,64804
SZ,000625,-0.5,64732,77618
SH,600026,0.24,64731,92518
SZ,002202,4.19,64445,80928
SH,601669,0.82,64443,84925
SH,600233,-0.2,64440,64440
SZ,002304,-0.32,64414,64416
SH,600115,0.27,63844,82829
SH,600048,-0.18,63084,63084
SZ,300475,-6.02,61655,64327
SZ,001979,-0.57,61290,62301
SZ,002460,1.71,61239,106009
SH,600703,-0.15,60966,60966
SZ,002595,1.42,60963,61387
SZ,002128,0.59,60836,84853
SH,600482,0.04,60721,60721
SH,600875,6.81,60681,92719
SZ,000636,5.35,60153,60153
SH,603296,-7.91,59767,113473
SH,600426,0.65,59638,59646
SH,600221,0.73,59127,59638
SZ,001309,-7.23,59077,81206
SH,688629,-7.13,59030,59960
SH,601901,0.28,58613,58613
SZ,000768,-0.18,58499,58587
SZ,000975,-1.87,57883,63602
SH,601788,-0.19,57702,68101
SZ,000960,2.64,57590,57590
SZ,000933,-2.06,57380,57417
SH,601061,-1.51,57330,57330
SH,688017,2.8,57226,57226
SZ,002558,2.36,56960,56960
SH,600418,-1.28,56631,58451
SH,688172,-6.04,56389,67155
SZ,300661,-2.82,55973,63763
SH,600803,2.25,55905,56343
SZ,000426,-0.96,55901,55915
SZ,002920,0.81,55605,55623
SH,601877,2.3,55443,55443
SZ,000021,-5.52,55363,55371
SH,600885,0.59,55280,55280
SH,600372,0.53,55163,55163
SZ,002422,-2.43,55035,67417
SZ,002709,0.92,54430,73531
SH,600096,-0.19,54343,54343
SZ,002049,-1.01,54263,54271
SZ,002064,-0.35,54175,54290
SH,600219,-0.41,53973,53973
SH,601233,1.38,53929,54027
SH,600350,-1.75,53905,53905
SH,601059,0.3,53899,53899
SH,603156,9.99,53688,53688
SH,688037,-9.33,53670,53670
SZ,002532,-1.13,53594,60405
SZ,000157,-0.78,53305,65210
SZ,002837,-0.9,53154,59920
SH,600580,6.82,52726,52878
SH,601377,-0.32,51989,51989
SZ,000831,2.03,51777,51777
