SH,601288,-0.76,2059125,2257391
SH,601398,-0.78,2024788,2676611
SH,601857,1.31,1751997,1980287
SZ,300750,-0.04,1652017,1794171
SH,600519,0.02,1636132,1636132
SH,601138,-0.47,1348208,1348208
SH,601988,-0.51,1214009,1855943
SZ,300308,-0.51,1054465,1111271
SH,601628,1.21,803996,1091300
SH,600036,-0.63,798753,976512
SH,688256,0.76,739520,739520
SH,601899,1.88,724153,934664
SH,601088,-0.17,723792,951949
SH,688041,1.21,684657,684657
SH,600900,-0.53,675323,675323
SZ,000333,-2.25,574079,636117
SH,601318,-0.2,569141,966767
SZ,002371,0.88,543115,543548
SZ,300502,1.66,537932,597983
SH,600028,0.39,483238,616720
SH,601728,-1.89,479752,565514
SZ,002475,1.97,417529,440341
SH,601166,-1.07,386857,386857
SH,603259,7.15,378189,456246
SH,603993,2.06,363011,444788
SH,601658,-0.39,359013,594471
SH,600276,3.59,344339,358276
SH,688012,0.74,343205,348904
SH,600030,-0.13,339482,435605
SH,600183,10,337597,340012
SZ,002415,-0.74,336243,340658
SH,600000,-1.17,305748,305748
SH,601998,-1.45,303277,414000
SZ,000858,0.71,291152,291159
SH,603986,7.82,277491,291294
SZ,002384,5.14,273563,361431
SZ,300059,-0.64,265464,314545
SH,600150,-0.31,261816,261816
SZ,002916,8.76,255952,262249
SH,688981,2.3,253944,1087255
SH,601319,-0.41,251679,313548
SZ,300394,2.17,250514,251075
SH,601816,-0.38,247564,247564
SH,688008,3.16,246067,262355
SH,601225,0.76,243054,243054
SZ,002463,7.44,242120,242316
SH,601211,0.22,241595,315556
SZ,300408,1.09,240046,255202
SZ,002938,8.96,236305,236991
SH,600309,0.67,236257,236257
SH,688825,0.19,234428,3481819
SZ,000651,-0.24,221709,224896
SZ,000001,-0.97,216567,216570
SH,601601,-0.43,215824,303329
SZ,000725,1.85,214679,224859
SH,600919,-0.93,213609,213609
SZ,002142,-1.22,206893,207023
SH,603288,-0.7,201766,212334
SH,601919,0.72,194375,236351
SH,688072,0.71,194182,199667
SH,601668,-1.08,186768,186768
SZ,300760,0.55,182413,182569
SH,600025,-0.81,180163,180163
SH,601328,-0.71,179639,608826
SZ,300433,3.42,178959,190087
SH,600176,8.73,176100,177499
SH,600989,0.6,173141,173141
SH,601066,0,168563,201286
SH,688498,2.2,167422,169613
SH,601985,-0.44,165984,180793
SH,600031,-1.2,165420,179486
SH,600887,-0.48,164838,165661
SZ,002352,-1.21,159859,175387
SH,600111,5.23,159424,159424
SZ,300124,1.7,155393,174559
SZ,003816,-1.51,153407,196945
SZ,002281,10,151793,159808
SZ,000792,0.42,151602,151604
SZ,000338,2.96,149931,261367
SH,600809,0.54,146701,146701
SH,601872,1.12,145988,145988
SH,600487,5.86,145845,146602
SH,603256,10,143932,147999
SZ,002050,0.62,143766,163902
SH,601766,-1,142804,168462
SZ,000408,3.74,141264,141265
SH,601818,-0.64,141077,179620
SZ,000063,-0.19,139477,165654
SH,601100,-1.15,139284,139284
SH,600584,2.21,138769,138769
SH,601009,-0.88,138225,138225
SH,601869,3.21,137667,280494
SZ,300604,0.92,137581,181460
SH,600690,-0.76,137254,205839
SH,688082,2.27,136268,137748
SH,600999,1,134932,158103
SH,600050,-1.82,133259,134437
SZ,301165,-1.06,131298,131298
SH,601229,-1.07,130723,130723
SH,603019,1.06,129817,129822
SH,601600,1.98,129393,168119
SH,688120,5.89,128537,128537
SH,601898,-1.68,127762,185091
SH,600188,0.09,126917,213685
SZ,002714,0.44,126430,222491
SH,601336,0.2,126148,188701
SH,600346,2.46,125859,125859
SH,600489,3.27,125691,125691
SH,688506,0.76,125625,125625
SH,600016,0,124827,154114
SH,688361,2.74,124792,124792
SZ,002493,0.99,123916,132560
SH,600019,-1.19,123773,125900
SH,688111,-0.26,123609,123609
SZ,000776,0.82,123218,163305
SZ,300857,0.02,121793,122419
SZ,301200,5.52,120844,138966
SH,600018,-0.37,120418,120590
SH,600760,-0.37,120228,120456
SH,600104,-0.56,120126,120126
SH,688521,4.99,119909,119909
SH,600160,-1.34,116764,116764
SH,600926,-1.04,116057,116057
SZ,300014,1.37,115912,119249
SH,688525,4.94,115270,115270
SH,600522,4.24,114880,114880
SZ,000977,1.41,114222,114350
SZ,300442,1.02,113718,114052
SH,600547,0.77,109120,139174
SH,601888,0.52,109046,116045
SH,688347,3.29,108706,463278
SZ,301308,4.9,108310,162574
SZ,000938,-0.2,108282,108283
SH,603501,-0.32,107842,112376
SH,600905,-0.78,107775,107775
SH,605117,1.23,107626,107626
SZ,000988,3.86,107523,107579
SH,600089,0.42,107473,107473
SH,600886,-1.24,105775,113584
SH,601169,-0.59,105715,105715
SH,600015,-1.31,103402,106948
SH,600362,6.92,102621,171232
SH,601168,8.36,102588,102588
SZ,000166,-0.43,101860,113181
SH,601995,-0.45,101593,167747
SZ,002353,0.93,100829,149391
SH,688183,9.83,99539,99539
SH,600673,2.24,98721,98984
SZ,002156,6.59,98604,98613
SZ,301217,20,98487,98487
SZ,002028,0.12,98187,125799
SH,601012,1.49,97984,97984
SH,601633,-0.24,97532,134118
SZ,002736,-0.48,96989,103339
SZ,000657,6.11,96393,151117
SH,601939,-0.78,96224,2623852
SZ,002008,4.58,95252,102507
SH,601006,-1.02,95143,95143
SZ,002080,10,95099,95099
SH,600893,-0.69,95038,95055
SZ,002230,-0.68,95001,104202
SZ,000807,1.91,94223,94224
SH,600938,1.32,93796,1491015
SH,603228,10,93233,95064
SZ,002602,-1.07,93185,101052
SZ,002001,0.3,92745,93862
SH,688271,0.28,91737,91737
SZ,002600,-0.46,91296,102965
SH,601390,-0.21,91051,109900
SZ,000538,0.1,89959,90533
SH,601881,-0.39,89746,135477
SH,600549,0.44,89693,91635
SH,600795,-0.79,88821,88821
SH,601127,-0.99,88044,98492
SZ,000301,1.86,86834,86872
SZ,002648,1.66,86822,86877
SH,603893,0.49,86266,86277
SH,601727,-1.01,85913,105828
SH,600941,-1.39,85853,2062454
SH,600236,-2.36,84420,84420
SH,601868,0.39,84315,115024
SZ,000895,-5.11,83418,83429
SH,603799,6.5,83225,83486
SH,605499,1.51,82954,90094
SH,600436,0.65,82455,82455
SH,688702,3.46,81907,165435
SH,688200,2.02,80931,80931
SH,688777,-1.65,80900,81311
SH,688396,4.05,80808,80808
SZ,300498,-0.14,80448,90028
SZ,001289,-0.8,80268,133088
SH,688002,8.1,79098,79098
SH,601991,1.44,78591,117333
SH,600118,1.55,78446,78446
SZ,300757,1.13,77414,79815
SH,601825,-1.31,77339,79567
SZ,000630,5.63,77332,93062
SH,600011,-0.56,76654,109416
SZ,002311,-3.37,76036,76109
SH,601958,2.84,75890,75890
SH,601838,-0.6,75698,75698
SZ,000425,-1.53,74615,97086
SZ,002179,2.42,74444,74580
SH,688126,1.12,74378,86492
SZ,002027,-0.57,73800,73800
SH,603195,0.15,73519,73653
SZ,002241,-0.67,73232,82697
SH,600674,-0.59,72729,72729
SH,600039,-2.33,72521,72521
SZ,002202,4.57,72315,90811
SH,600703,5.18,71942,71942
SH,600010,1.78,71719,103568
SH,601179,-0.49,71557,71557
SZ,300475,3.81,71290,74380
SH,601800,-0.97,71041,98256
SH,601186,-0.64,70860,83650
SZ,300620,4.01,70849,71445
SH,600066,-1.23,70691,70691
SH,600585,-0.27,70600,93668
SZ,002466,1.31,70540,81892
SH,601111,-1.3,70411,123980
SZ,000708,-1.2,70307,70307
SZ,300015,0.57,69864,81650
SH,688519,14.4,69858,69858
SZ,000426,4.2,69517,69534
SH,600988,0.8,69269,79114
SZ,000636,2.45,69085,69085
SH,600029,-1.15,69002,92779
SH,688629,1.62,68858,69943
SH,600482,4.48,68773,68773
SH,600026,1.55,67870,97005
SH,600958,-0.43,67674,76980
SH,688172,4.5,67622,80532
SH,601360,-2.22,67476,67476
SZ,000703,2.97,67340,67680
SZ,300661,5.15,67229,76585
SZ,001309,4.56,66997,92093
SH,688585,0.4,66365,66365
SH,600415,-1.05,66351,66351
SZ,000960,2.73,66344,66344
SZ,000975,2.95,66134,72668
SH,600023,-0.59,66105,66105
SH,601231,0.47,66054,66054
SH,601018,-0.58,65367,65367
SZ,002428,10,65356,65364
SZ,002625,-0.87,65327,65327
SH,688036,-1.14,65318,65318
SH,603296,0.36,65102,123601
SZ,001965,-0.94,64078,64078
SH,600048,1.33,63922,63922
SH,600233,-0.95,63413,63413
SH,688017,2.45,63117,63117
SH,600115,-1.33,62822,81504
SZ,300759,11.62,62765,81208
SH,601669,-0.41,62613,82513
SZ,002837,4.53,62548,70510
SZ,001979,0.86,62531,63563
SH,601916,-1.01,62479,79647
SH,688037,2.32,62344,62344
SZ,002128,-0.39,62047,86541
SH,600875,-0.1,61745,94344
SZ,002304,-0.01,61567,61568
SZ,002851,3.11,61496,73167
SH,688141,4.12,61280,61280
SZ,000831,10,60691,60691
SZ,000625,-0.53,60681,72761
SZ,300223,4.89,60597,69503
SZ,300285,2.09,60551,70770
SZ,002595,-0.56,60467,60888
SZ,000933,1.97,60370,60408
SH,688409,6.09,59711,59711
SZ,002064,1.78,59572,59699
SH,601061,1.25,59535,59535
SZ,002185,3.48,59343,59356
SZ,002709,-0.07,59183,79952
SH,600009,-0.37,59128,59321
SH,688766,5.87,59006,59006
SZ,002422,6.77,58944,72206
SH,600438,5.85,58661,58661
SH,600426,-0.93,57824,57831
SH,601901,-0.42,57707,57707
SZ,300054,0.94,57698,73992
SZ,000768,-0.57,57500,57586
SH,600105,2.19,57339,57339
SH,688019,2.62,57272,57272
SH,601788,-0.33,57038,67317
SH,600221,-0.74,56985,57477
SH,600580,0.8,56885,57049
SZ,300765,1,56746,56746
SH,688313,5.52,56638,56638
SZ,002049,0.9,56573,56581
SH,688630,9.06,56411,62733
SZ,002532,2.01,56141,63275
SH,601233,0.86,55924,56025
SZ,300136,3.36,55767,65388
SZ,300666,5.28,55549,69329
SZ,002484,3.86,55464,57495
SH,600219,2.12,55351,55351
SZ,002558,-0.5,55325,55325
SZ,002920,-1.38,54889,54906
SZ,300058,2.67,54777,56546
SH,601877,0.16,54648,54648
SH,600096,-0.16,54635,54635
SZ,002821,10,54614,62148
SH,600372,-1.04,54583,54583
SH,600885,-1.2,54352,54352
SZ,300450,0.96,54314,58313
SZ,301526,9.52,54139,145367
SH,601059,-0.05,53931,53931
SH,600601,10,53672,55003
SH,600460,3.47,53650,53650
SH,600803,0.06,53387,53794
SH,600879,0.31,53119,53119
SH,600497,1.65,52874,52874
SZ,300418,2.05,52655,57570
SH,600378,1.7,52642,63313
SZ,300373,3.25,52636,52754
SH,600350,0.56,52552,52552
SH,600418,-0.81,52525,54213
SH,688578,4.68,52155,52155
SH,603659,0.58,51761,51761
SZ,301269,-0.09,51670,51670
SZ,002436,7.45,51427,57585
SZ,300316,2.28,51331,54581
SZ,300548,1.89,51263,51367
SH,688110,3.05,51011,51011
SZ,000157,-0.95,50902,62269
