market,code,chg_pct,vol_rank,amt_rank
SH,601288,-3.37,2193208,2404383
SH,601398,-2.93,2132633,2819173
SH,601857,-2.47,1779524,2011401
SZ,300750,-0.95,1695555,1841455
SH,600519,-1.26,1680735,1680735
SH,601988,-2.43,1262485,1930052
SZ,300308,6.9,1025140,1080367
SH,601628,-0.74,821280,1114760
SH,600036,-1.96,820001,1002489
SH,601088,-2.46,735006,966698
SH,600900,-1.89,707866,707866
SH,688256,7.71,705454,705454
SH,601899,0.09,674297,870314
SH,688041,2.91,654045,654045
SZ,000333,-1.8,601098,666074
SH,601318,-2.19,581720,988134
SZ,300502,9.49,509612,566500
SZ,002371,4.55,506475,506879
SH,600028,-0.18,498398,636068
SH,601728,-3.23,487515,574665
SZ,002475,-1.77,419800,442736
SH,601166,-1.56,397862,397862
SH,601658,-1.52,372793,617289
SH,600276,-1.33,343956,357878
SH,603993,3.06,341185,418045
SZ,002415,5.05,338505,342949
SH,688012,2.15,333481,339019
SZ,002594,-0.38,332867,870419
SH,601998,-2.13,316321,431806
SH,603259,1.35,314552,379474
SH,600000,-2.77,314407,314407
SZ,000858,-0.83,302370,302377
SZ,300059,1.4,270671,320716
SH,600150,1.47,264450,264450
SH,603986,5.89,262677,275744
SH,601319,-1.47,259489,323277
SH,600183,7.36,259142,260996
SH,688825,7.75,256538,3810204
SH,688981,3.2,253804,1086623
SH,601211,-2.67,249963,326486
SH,601816,-2.29,249032,249032
SZ,002384,8,242260,320073
SH,688008,6.79,240561,256484
SH,601225,-1,237431,237431
SH,600309,-3.03,232375,232375
SZ,000651,-0.98,232200,235539
SZ,000001,-0.59,223941,223944
SH,601601,-1.88,220273,309583
SZ,300408,9.27,215140,228723
SH,600919,-0.92,214894,214894
SH,603288,-0.9,213027,224183
SZ,002142,-2.88,210852,210985
SZ,002916,9.44,207002,212095
SZ,002463,9.06,202472,202635
SZ,000725,3.92,196995,206337
SH,601919,-1.2,194752,236809
SH,600406,-0.36,194038,194609
SH,601668,-0.63,193793,193793
SZ,300760,-1.67,192491,192657
SZ,002938,9.27,192030,192587
SH,688072,5.46,191406,196813
SZ,300394,9.32,190490,190916
SH,600025,-0.38,188174,188174
SH,601328,-2.86,185375,628267
SH,600031,-1.29,174233,189049
SH,600887,-1.94,170880,171734
SH,600989,-2.88,170061,170061
SH,601985,-1.2,169194,184289
SH,601066,0.58,168822,201596
SZ,300476,7.57,167865,190680
SZ,002352,-0.73,167297,183549
SZ,300274,0.31,165151,215676
SZ,003816,-1.67,160881,206540
SZ,300124,1.18,154887,173991
SH,600809,-2.23,154325,154325
SH,601766,-1.25,152049,179368
SH,601818,-1.24,146181,186119
SH,601100,5.58,145814,145814
SZ,000792,-1.35,145411,145412
SH,600690,-0.59,144633,216905
SH,600111,1.61,143807,143807
SH,601009,-1.6,143294,143294
SH,601688,-0.45,143286,177017
SZ,000338,9.24,140563,245037
SH,600050,-0.66,137907,139127
SZ,000063,2.22,137100,162832
SH,688498,9.7,137075,138869
SH,688120,2.58,136582,136582
SH,601872,2.13,135814,135814
SH,601229,-1.45,134275,134275
SZ,301165,17.45,133414,133414
SZ,000568,0.09,133307,133384
SH,688082,6.65,133146,134591
SH,600019,-0.79,132982,135267
SH,601336,0.64,131612,196875
SH,600999,0.63,131147,153668
SZ,300604,8.84,130787,169517
SH,600104,1.08,129552,129552
SZ,002281,8.05,129430,136264
SH,688111,8.95,127488,127488
SH,600016,-1.09,127309,157179
SZ,000776,1.23,126701,167921
SH,601600,0.31,126488,164345
SZ,000408,0.75,126139,126141
SH,601898,-1.91,125932,182439
SH,688361,8.93,123922,123922
SH,688506,-2.53,123540,123540
SH,603019,4.2,123482,123487
SH,600760,-1.19,123312,123546
SH,600018,0,122510,122685
SH,600584,4.48,120607,120607
SH,600188,-0.58,120121,202243
SH,600487,3.16,119468,120089
SH,600660,-0.96,118617,154549
SH,600926,-1.08,118304,118304
SH,600346,-0.94,117975,117975
SZ,002493,-0.79,115885,123969
SZ,300014,0.63,115257,118575
SH,600886,-1.35,113453,121828
SH,601888,-0.63,112677,119910
SH,601869,5.38,112474,229164
SH,600489,4.98,111440,111440
SH,600905,-0.25,111206,111206
