market,code,chg_pct,vol_rank,amt_rank
SH,601288,2.16,2260249,2477880
SH,601398,2.14,2189251,2894019
SH,601857,3.21,1820004,2057156
SZ,300750,1.7,1719283,1867225
SH,600519,2.53,1693111,1693111
SH,601988,1.83,1289885,1971940
SH,601138,-4.75,1091425,1091425
SZ,300308,-4.93,1003419,1057475
SH,600036,1.69,831965,1017116
SH,601628,0.58,824820,1119565
SH,601088,1.04,750342,986869
SH,601899,0.5,665644,859146
SH,688256,-7.74,664734,664734
SZ,000333,2.16,611766,677895
SH,601318,2.1,590994,1003888
SZ,002371,-1.75,503204,503607
SH,601728,3.69,502264,592051
SH,600028,1.55,497450,634859
SZ,300502,-8.18,485003,539145
SZ,002475,-4.29,437087,460967
SH,601166,2.26,402306,402306
SH,601658,1.56,377145,624494
SH,600030,-0.24,346179,421348
SH,688012,-0.66,336930,342524
SZ,002594,1.64,336144,878989
SH,603993,-0.88,330185,404566
SZ,002415,0.59,325207,329477
SH,600000,4.42,322734,322734
SH,601998,1.94,322028,439597
SH,603259,-0.46,311411,375685
SZ,000858,4.39,304582,304590
SZ,300059,1.06,268535,318184
SH,601319,1.62,267653,333449
SH,600150,-0.36,260386,260386
SH,603986,5.76,257369,270172
SH,601211,-0.1,255227,333363
SH,601816,1.56,254414,254414
SH,688981,-4.63,249585,1068560
SH,600183,-6.18,244744,246495
SH,688825,1.42,241813,3591504
SH,601225,0.65,240436,240436
SH,600309,2.5,239012,239012
SZ,000651,1.85,234244,237612
SH,688008,-2.08,232582,247977
SZ,000001,2.93,225299,225303
SZ,002384,-9.99,224307,296354
SH,601601,2.54,224107,314970
SZ,002142,3.23,217452,217588
SH,600919,1.29,215995,215995
SH,603288,2.58,214695,225939
SZ,300408,-0.25,203080,215902
SH,601919,0.84,196886,239404
SZ,300760,4.53,196126,196294
SH,600406,1.67,194839,195413
SH,601668,1.51,194619,194619
SZ,000725,-5.24,191336,200410
SH,688072,-3.83,190524,195906
SZ,002463,-5.94,190339,190493
SH,601328,2.82,190068,644172
SZ,002938,-7.97,179690,180212
SZ,300394,-9.49,179366,179768
SH,600031,2.11,176522,191532
SH,600989,2.97,175634,175634
SH,600887,0.95,173524,174390
SH,601985,1.23,171271,186552
SZ,002352,0.92,168257,184602
SH,601066,0.08,168173,200821
SZ,300274,-1.47,166643,217625
SH,600809,4.98,164207,164207
SZ,003816,1.47,162848,209065
SZ,300476,-6.88,162406,184479
SZ,300433,-5.56,156695,166439
SZ,300124,4.48,155152,174288
SH,601766,2.59,153995,181664
SZ,000792,1.77,148745,148746
SH,601818,2.25,147574,187892
SH,600690,1.39,145696,218499
SH,601009,2.44,145148,145148
SH,601688,-2.77,143212,176927
SH,601100,1.17,139620,139620
SH,600050,1.36,138837,140065
SH,688120,3.76,138368,138368
SH,601229,2.03,135981,135981
SZ,000063,-1.13,135691,161157
SH,601872,2.03,134199,134199
SH,600019,2.29,133838,136138
SZ,000568,2.27,132734,132810
SZ,002050,-1.02,131586,150016
SH,600999,0.06,131295,153842
SZ,002714,2.73,131023,230573
SH,601336,-0.36,130861,195752
SZ,000338,-3.8,130105,226806
SH,688082,-2.29,129527,130933
SH,600016,1.97,128728,158930
SH,600104,3.44,128057,128057
SH,688506,-3.78,127991,127991
SH,601898,0.94,127945,185356
SZ,000776,-0.96,126760,167999
SH,601600,0.84,126752,164688
SZ,000408,0.83,125920,125921
SZ,300604,-5.57,125241,162329
SH,600760,0.5,124698,124935
SH,600018,1.74,122278,122453
SH,603019,-4.85,120600,120605
SH,600188,0.75,120121,202243
SH,600660,1.44,120079,156454
SZ,002281,-9.52,119435,126768
SH,600926,1.67,119391,119391
SH,600346,1.62,119172,119172
SH,688361,-6.76,118384,118384
SH,600487,-3.39,117922,118535
SZ,301165,0.3,117288,117288
SH,600584,-8.71,117081,117081
SZ,002493,2.96,116913,125068
SH,688111,2.52,116829,116829
SZ,300014,2.65,115405,118727
SH,600886,1.64,115242,123749
SH,601888,1.24,113419,120699
SH,600905,1.04,111492,111492
SH,603256,-9.99,110107,113218
SH,601169,1.56,109944,109944
SH,601869,-4.56,109236,222566
SH,600160,2.4,108125,108125
SH,600015,3.25,107557,111245
SH,600489,1.61,107077,107077
SH,605117,-1.4,106862,106862
SH,603501,-3.92,106304,110773
SH,688525,6.36,106268,106268
SZ,000166,0.64,105917,117688
SH,601633,1.99,105432,144980
SH,601939,3.1,105146,2867140
SH,601698,-1.3,104934,104934
SH,600089,0.19,104542,104542
SZ,000977,-5.69,103661,103777
SH,601995,0.4,103084,170209
SH,600547,1.72,100482,128156
SH,601006,2.43,100308,100308
SZ,300033,1.32,99502,170819
SZ,002736,1.18,99296,105797
SH,601012,1.64,98666,98666
SH,600938,3.84,97743,1553754
SZ,301308,4.67,97242,145960
SH,688347,-11.83,97126,413926
SZ,002028,-4.58,96538,123686
SH,600522,-3.64,96484,96484
SZ,300442,-3,96357,96641
SH,688271,2.52,96303,96303
SZ,000100,-3.03,96166,99428
SZ,000938,-9.98,96098,96099
SH,601127,6,95737,107097
SH,601390,1.52,94913,114561
SH,600893,-0.83,94505,94522
SZ,300857,-5.94,93871,94354
SZ,000988,-6.95,93745,93793
SH,605499,-2.8,93662,101723
SZ,000538,1.56,93434,94031
SZ,002001,1.29,93201,94323
SZ,000807,2.56,93010,93011
SZ,000895,2.57,92633,92645
SH,688521,-8.33,92561,92561
SH,601881,0.16,91267,137773
SZ,301200,-6.99,91184,104858
SZ,002602,-1.39,90806,98472
SZ,000617,1.7,90644,90644
SH,600795,1.21,89713,89713
SH,600941,1.36,89031,2138446
SZ,002600,0.57,88559,99879
SH,601168,0.33,88242,88242
SH,600362,-0.78,88219,147201
SZ,002230,0.15,87883,96395
SZ,002353,-9.77,87099,129047
SH,601727,-0.99,87048,107227
SZ,002648,1.6,85643,85698
SZ,300498,2.36,85145,95284
SH,600236,-1.36,84893,84893
SZ,002156,-9.99,84810,84818
SZ,000425,3.56,83885,109148
SH,601868,0.39,83342,113697
SH,600436,1.01,83119,83119
SZ,001289,0.98,82839,137352
SZ,002311,2.3,81528,81606
SH,601825,4.08,81370,83714
SZ,002027,2.56,81021,81021
SH,600674,0.56,79456,79456
SH,601838,1.03,79132,79132
SZ,000301,-0.24,78904,78938
SH,600011,-0.41,78854,112555
SH,600673,-6.45,78671,78880
SZ,002008,-9.96,78385,84355
SH,600039,1.02,77565,77565
SH,603893,-9.99,77284,77294
SH,601689,-2.56,77177,77177
SH,688036,1.29,76600,76600
SH,603195,2.5,76165,76304
SH,603799,-0.14,75957,76196
SZ,000708,1.49,75556,75556
SH,600066,4.76,75030,75030
SH,600585,1.53,74060,98259
SH,688249,-7.15,73980,81946
SH,601186,0.79,73391,86637
SZ,002241,-1.85,73138,82590
SH,601991,-4.69,72889,108819
SH,688396,-2.24,72773,72773
SZ,002080,-0.75,72646,72646
SZ,001965,0.95,72436,72436
SZ,300015,2.59,72410,84626
SH,601111,0.98,71924,126644
SZ,000657,-6.58,71303,111834
SH,600549,-3.77,70828,72362
SZ,002179,0.18,70713,70841
SH,600415,1.9,70683,70683
SH,688183,-9.41,70492,70492
SH,600029,0.39,70080,94229
SH,600010,0.91,69526,100402
SH,688200,-3.93,69523,69523
SH,603228,-7.08,68712,69022
SZ,000630,-0.32,68307,82200
SH,600023,-1.35,67982,67982
SH,601179,-3.28,67764,67764
SZ,002466,-0.68,67529,78397
SH,601018,0.87,67507,67507
SZ,301217,-6.76,67208,67208
SZ,002625,-0.38,66792,66792
SH,601958,-2.03,66758,66758
SH,688126,-3.98,66420,77238
SH,600118,-3.89,65557,65557
SH,600026,5.83,65306,93339
SH,688777,3.53,65117,65447
SZ,000625,4.39,64898,77816
SH,601916,2.03,64849,82669
SZ,300475,-1.02,64805,67614
SH,688002,-5.66,64794,64794
SH,603296,-3.35,64559,122570
SZ,001309,10,64368,88479
SZ,002304,4.79,63917,63918
SH,600048,1.15,63443,63443
SH,600233,1.37,63413,63413
SH,688702,-11.18,63356,127965
SH,601669,0.41,63266,83375
SH,600115,0.82,62992,81725
SZ,001979,-1.53,62443,63473
SH,600482,-3.57,62399,62399
SH,600988,-1.02,62347,71208
SH,601360,0.68,61946,61946
SH,600009,2.22,61782,61984
SZ,002595,7.51,61147,61573
SZ,002460,0.94,61033,105652
SZ,002202,0.28,60980,76577
SZ,000703,2.5,60800,61107
SH,600426,2.04,60573,60581
SZ,000636,10,60465,60466
SH,601077,3.65,60277,77455
SZ,002128,0.45,60253,84040
SZ,300757,-9.61,60163,62028
SH,600703,-2.11,59818,59818
SZ,000933,3.34,59808,59846
SH,688037,-11.53,59794,59794
SZ,000021,-5.64,59629,59637
SZ,000975,3.79,58791,64600
SH,601901,0.42,58530,58530
SH,688172,-7.51,58367,69511
SZ,000768,0.1,58305,58393
SH,600221,0.74,58270,58773
SH,601788,0.41,57585,67963
SH,601061,-0.5,56987,56987
SH,688629,-8.22,56887,57783
SH,600875,-1.48,56833,86839
SZ,000426,-2,56274,56288
SZ,002422,0.39,56113,68738
SH,600096,1.91,55528,55528
SH,600803,0.73,55260,55693
SZ,002049,1,55233,55240
SH,688585,7.28,55055,55055
SZ,300661,-9.68,54745,62364
SH,600372,0.53,54680,54680
SZ,002532,1.99,54621,61562
