market,code,chg_pct,vol_rank,amt_rank
SH,601288,-1.73,2164476,2372885
SH,601398,-2.62,2097583,2772841
SH,601857,-0.08,1792477,2026042
SZ,300750,-0.38,1677364,1821699
SH,601988,-1.97,1251947,1913942
SH,601138,-2.31,1086464,1086464
SZ,300308,-0.65,994573,1048152
SH,600036,1.14,826602,1010559
SH,601628,-1,814616,1105715
SH,601088,-2.68,733192,964312
SH,600900,-0.54,707866,707866
SH,601899,-1.75,666880,860741
SH,688256,-5.78,654681,654681
SH,688041,-3.23,622992,622992
SH,601318,0.51,588222,999180
SH,600028,0.76,502188,640905
SH,601728,0.63,492172,580155
SZ,300502,-2.77,482896,536803
SZ,002371,-6.98,463323,463694
SH,601166,-0.15,399343,399343
SZ,002475,-6.03,395627,417242
SH,601658,-0.96,372068,616088
SZ,002415,1.62,346104,350648
SH,600030,-1.01,342648,417050
SH,600276,-1.99,338087,351772
SH,603993,-1.83,334550,409915
SZ,002594,-0.39,332588,869689
SH,601998,-0.76,316321,431806
SH,603259,-0.42,316283,381563
SZ,000858,0.62,304621,304629
SH,688012,-7.26,300561,305552
SH,600150,-0.9,262343,262343
SH,601319,-0.13,261263,325489
SH,601816,1.17,253924,253924
SH,601211,-0.32,246993,322608
SH,688825,0.44,244110,3625613
SH,600183,-5.2,241513,243240
SH,601225,-0.35,239563,239563
SH,600309,1.32,236319,236319
SH,688981,-4.8,235988,1010346
SH,603986,-8.26,232167,243716
SZ,000651,-2.21,228390,231674
SZ,002384,-5.36,224972,297233
SZ,000001,-0.59,224329,224332
SH,601601,0.28,222122,312180
SH,688008,-6.87,218421,232879
SH,603288,0.55,214917,226173
SH,600919,-1,214894,214894
SZ,002142,0,210390,210522
SZ,300408,-0.52,207717,220832
SZ,002916,-2.38,199868,204786
SH,600406,2.3,199484,200071
SH,601919,0.06,196384,238793
SH,601668,0.64,195445,195445
SZ,002463,-3.65,192185,192340
SZ,300760,-0.22,192019,192184
SZ,000725,-2.53,189922,198928
SH,600025,0.49,189478,189478
SZ,300394,0.81,187638,188058
SH,601328,-0.83,185636,629150
SZ,002938,-2.55,183503,184036
SH,600887,1,172265,173125
SH,601985,0.55,172027,187374
SH,600031,-1.64,171267,185831
SH,600989,-0.08,170647,170647
SH,688072,-11.11,167072,171791
SZ,300274,1.56,166659,217646
SZ,003816,1.69,165208,212095
SZ,300476,-0.82,163366,185569
SZ,300433,-0.46,156198,165911
SZ,300124,0.97,155899,175128
SH,600809,-1.09,153520,153520
SH,601766,1.14,151562,178794
SH,601100,3.03,149823,149823
SH,601818,0.32,147574,187892
SZ,000792,0.4,145147,145148
SH,600690,-0.08,144883,217280
SH,600111,0.48,144205,144205
SZ,000338,3.72,143686,250480
SH,601009,-0.25,143417,143417
SH,601688,-0.81,142190,175663
SZ,002050,2.5,141995,161882
SH,600050,0,138217,139439
SZ,000063,0.06,136254,161827
SH,601872,0.3,135975,135975
SH,600176,-9.77,135590,136667
SH,601229,0.53,134986,134986
SH,688498,0.01,134229,135986
SZ,000568,-0.02,133719,133796
SH,600019,0.33,131697,133960
SH,601336,-0.4,131132,196157
SZ,002714,1.27,130433,229534
