market,code,chg_pct,vol_rank,amt_rank
SH,601288,-1.88,2158091,2365885
SH,601857,-0.35,1782762,2015061
SH,600519,-1.02,1681385,1681385
SZ,300750,-0.2,1676640,1820913
SH,601988,-1.15,1256162,1920386
SH,601138,2.02,1131709,1131709
SZ,300308,5.07,1052534,1109236
SH,600036,-0.88,825158,1008794
SH,601628,-0.72,796084,1080560
SH,600900,-0.51,707131,707131
SH,601899,0.43,673473,869250
SH,688256,0.61,649825,649825
SH,601318,-0.58,588649,999904
SZ,000333,-0.62,587605,651108
SZ,300502,6.46,526180,584919
SH,601728,0.15,503041,592966
SH,600028,-0.56,497450,634859
SZ,002371,-0.26,463737,464107
SH,601166,-1.04,399978,399978
SZ,002475,0.67,396067,417706
SH,601658,-0.57,370617,613686
SH,600030,0.32,345327,420311
SZ,002415,0.32,344385,348907
SH,603259,7.97,343143,413966
SH,600276,0.64,340256,354028
SH,603993,0.47,336470,412268
SZ,002594,-0.4,327951,857564
SH,601998,-0.88,319174,435702
SH,600000,-1.03,317405,317405
SZ,000858,-0.28,302098,302106
SH,688012,-1.23,288312,293100
SZ,300059,0.55,268668,318343
SH,600150,-0.42,263020,263020
SH,601319,-0.26,259844,323720
SH,601816,-0.18,254903,254903
SH,600183,2.36,251883,253685
SH,601211,0.6,248478,324547
SH,688825,-2.21,242128,3596185
SZ,002384,4.42,235675,311373
SH,600309,-0.4,234754,234754
SH,601225,-0.32,233650,233650
SH,688981,0.02,232989,997505
SH,603986,-0.5,226619,237892
SZ,000651,-0.36,225353,228593
SH,601601,-0.75,224038,314874
SZ,000001,-0.85,223553,223556
SH,688008,0.74,219051,233550
SH,600919,-0.5,213426,213426
SZ,002916,5.48,211994,217210
SZ,002142,-0.55,211908,212041
SZ,300394,7.4,210995,211467
SH,603288,-0.23,210914,221960
SZ,300408,-2.93,206894,219957
SZ,002463,3.69,202587,202751
SH,600406,0.48,201726,202320
SH,601668,-0.2,196272,196272
SH,601919,-0.94,195505,237725
SZ,000725,0.55,192751,201892
SZ,300760,0.05,190153,190317
SZ,002938,1.64,190042,190594
SH,600025,0.1,188733,188733
SH,601328,-1.09,186939,633568
SH,601985,0,170516,185729
SH,600031,-0.44,170420,184912
SH,600887,-0.51,169810,170658
SZ,300274,2.82,169341,221149
SH,600989,0.17,168301,168301
SZ,002352,-0.16,167921,184233
SH,601066,0.39,166679,199037
SZ,300476,1.74,166637,189284
SH,688072,-2.16,163679,168303
SZ,003816,-0.23,163241,209570
SZ,300433,0.54,157738,167547
SZ,300124,0.37,155104,174234
SH,600809,0.13,151166,151166
SH,601766,-0.31,150832,177933
SH,688498,5.67,148947,150896
SH,601818,0,148502,189074
SZ,000792,0.11,145147,145148
SH,600111,-0.16,144458,144458
SH,601688,0.51,143943,177829
SH,601009,-0.08,143788,143788
SZ,000338,1.69,143537,250221
SH,600690,-0.38,142757,214091
