market,code,chg_pct,vol_rank,amt_rank
SH,601288,1.39,2091050,2292389
SH,601398,0.53,2049053,2708688
SH,601857,1.87,1760093,1989438
SZ,300750,-0.42,1696577,1842565
SH,600519,-0.21,1612868,1612868
SH,601138,-2.34,1322212,1322212
SH,601988,1.19,1258270,1923608
SZ,300308,-1.09,1098829,1158026
SH,600036,0,788026,963398
SH,601628,-1.13,774011,1050599
SH,601088,1.21,747539,983182
SH,688256,-0.2,724749,724749
SH,600900,0.32,686334,686334
SH,601899,-0.59,683155,881748
SH,688041,-2.91,651651,651651
SZ,000333,0.17,569714,631275
SZ,300502,-2.73,569276,632825
SZ,002371,1.47,563577,564027
SH,601318,-0.57,548993,932544
SH,601728,0.45,515461,607607
SZ,002475,-1.43,424781,448716
SH,603259,-1.19,407819,491992
SH,601166,-0.1,376911,376911
SH,688012,0.65,367796,373903
SH,601658,0.2,356837,590868
SH,600183,-1.55,343047,345501
SH,600030,-0.32,334246,428886
SH,600276,-1.22,333111,346595
SH,603993,-1.66,328438,402427
SH,601998,1.69,318767,435145
SZ,002415,-1.02,314171,318296
SZ,002594,-0.23,312610,817448
SZ,300394,-1.31,307785,308474
SH,600000,-0.21,300419,300419
SH,603986,0.6,298595,313448
SZ,002384,-1.23,298018,393741
SZ,000858,-0.29,280750,280757
SH,688825,-2.26,271984,4039606
SH,688981,-1.06,270541,1158311
SZ,300059,-1.22,258253,306001
SH,688008,-0.85,254653,271509
SZ,002916,-2.76,253964,260212
SH,600150,-0.47,252033,252033
SH,601225,1.47,248192,248192
SZ,300408,1.92,248030,264865
SH,601319,-0.28,244580,304703
SH,601211,-0.54,241277,315404
SH,601816,0,238757,238757
SZ,002463,-0.75,238698,238890
SZ,300476,-1.4,235420,267416
SH,600309,1.46,232281,232281
SZ,002938,-3.03,220707,221348
SZ,000651,-0.14,219942,223104
SZ,000001,0.18,215791,215794
SH,600919,0.95,215261,215261
SZ,002142,1.03,214614,214749
SH,688072,3.06,209481,215399
SH,601601,-0.39,205557,288899
SH,601919,1.75,204044,248107
SH,603288,0.08,197096,207420
SH,688498,-1.17,193704,196239
SZ,300433,3.19,189693,201490
SH,600406,-0.58,187471,188023
SZ,300274,-1.72,185328,242027
SH,600176,-0.75,182574,184024
SH,601328,0.58,180943,613245
SZ,300760,-0.58,180171,180340
SH,601668,0,180157,180157
SH,600025,0.52,179045,179045
SH,600989,1.61,170867,170867
SH,601985,0.11,165795,180587
SH,601066,-2.05,163951,195779
SH,600487,2.27,163266,164114
SH,601869,4.32,159606,325193
SH,600031,0.37,159064,172590
SZ,301165,-3.55,158949,158949
SH,600887,-0.15,158544,159336
