market,code,chg_pct,vol_rank,amt_rank
SH,601288,-4.05,2110204,2313388
SH,601398,-3.76,2065230,2730072
SH,601857,-1.71,1758474,1987608
SZ,300750,0.18,1683158,1827991
SH,600519,-2.24,1660558,1660558
SH,601988,-3.47,1226655,1875276
SH,601138,7.21,1189256,1189256
SZ,300308,13.24,1134347,1195457
SH,600036,-2.67,810305,990636
SH,601628,-2.2,784214,1064449
SH,601088,-1.32,711588,935899
SH,600900,-2.57,692451,692451
SH,688256,4.88,677432,677432
SH,601899,-1.31,661730,854094
SH,688041,5.5,640006,640006
SZ,000333,-0.87,586090,649430
SH,601318,-2.91,574897,976545
SZ,300502,13.68,561901,624627
SZ,002371,7.13,498150,498548
SH,601728,-2.77,488291,575580
SH,600028,-3.4,483238,616720
SZ,002475,3.3,406395,428598
SH,601166,-2.82,392783,392783
SH,601658,-2.32,364090,602877
SH,603259,10,349598,421754
SZ,002415,1.79,349451,354039
SH,600276,0.79,340766,354559
SH,603993,0.05,335074,410557
SZ,002594,-3.48,317805,831033
SH,601998,-2.02,315506,430694
SH,600000,-2.38,313075,313075
SH,688012,2.55,299374,304345
SZ,000858,-1.5,298411,298418
SH,600183,10,270671,272607
SZ,300059,0.2,267734,317235
SH,600150,-1.76,259483,259483
SH,601319,-2.58,253809,316202
SH,601816,-1.33,251967,251967
SZ,002384,10,248276,328023
SH,688825,0.02,247667,3678449
SH,601211,-1.85,242405,316614
SH,688981,3.95,242147,1036714
SH,603986,4.48,237996,249835
SH,688008,7.01,232673,248074
SZ,300394,17.45,230738,231255
SZ,300408,6.12,226209,240492
SZ,000651,-1.06,223752,226969
SZ,000001,-1.54,222000,222004
SZ,002916,10,221076,226515
SH,601601,-3.63,217535,305734
SZ,002463,10,214913,215086
SH,600919,-1.96,210306,210306
SZ,002142,-2.44,207882,208013
SH,603288,-1.8,207577,218449
SZ,002938,10,205664,206261
SH,600406,-0.39,199964,200553
SZ,000725,3.87,199117,208560
SH,601919,-2.28,192868,234518
SH,601668,-2.51,191727,191727
SZ,300760,-1.66,186883,187043
SH,600025,-1.77,185193,185193
SH,601328,-2.89,183550,622081
SZ,300476,6.6,174596,198326
SH,688072,2.14,170888,175715
SH,600989,0.79,169327,169327
SZ,300274,2.51,168818,220465
SH,601066,1.13,167913,200511
SH,600887,-2.76,165971,166800
SH,600031,-3.31,165505,179578
SZ,002352,-1.7,165330,181390
SZ,300433,4.37,163752,173935
SH,688498,14.65,161603,163718
SZ,003816,-2.15,160094,205530
SZ,300124,-0.01,154501,173557
SH,601766,-3.04,146697,173054
SH,600111,1.1,146302,146302
SZ,000792,0.77,146099,146100
SH,601818,-2.18,145253,184938
SH,600176,6.25,143732,144874
SH,601688,0,143212,176927
SZ,002050,1.15,142991,163018
SZ,000338,0.56,141951,247456
SH,600690,-1.87,140631,210903
SH,601009,-2.31,140574,140574
SH,600050,-0.88,138527,139752
SZ,000063,1.03,138429,164410
SZ,002281,10,135500,142655
SH,601872,-1.46,135491,135491
SH,601229,-1.66,133849,133849
SH,600999,0.45,131741,154363
SH,601336,-0.91,129902,194317
SH,688111,0.16,127348,127348
SH,600019,-2.77,127200,129386
SZ,000408,1.25,126971,126972
SH,601600,1.05,126488,164345
SH,600016,-2.46,126245,155865
SH,600104,-2.39,126218,126218
SZ,002714,-2.33,124725,219489
SH,601898,0.3,123827,179390
SZ,000776,0.48,123454,163618
SH,688082,3.99,122695,124027
SH,600760,-0.66,121841,122072
SH,600018,-1.88,120650,120823
SZ,300604,8.09,120322,155953
SZ,301165,0.53,119816,119816
SH,600346,-1.57,118468,118468
SH,688506,0.72,118433,118433
SZ,300857,17.68,117333,117936
SH,600584,7.23,117046,117046
SH,600926,-1.64,116999,116999
SZ,300014,0.79,116060,119401
SH,601869,8.27,115400,235125
SH,600660,-1.51,114030,148573
SH,688120,0.49,113207,113207
SH,600188,0.05,113027,190299
SH,601698,2.78,112369,112369
SH,600886,-1.24,112036,120308
SH,688361,4.95,111945,111945
SH,600160,3.74,111635,111635
SZ,300442,7.99,111264,111591
SH,601888,-1.97,110940,118060
SH,603256,8.87,110450,113571
SZ,000977,3.46,108751,108873
SH,600089,0,108029,108029
SH,600489,-1.23,107901,107901
SH,601169,-2.48,107829,107829
SH,603501,-0.3,106135,110597
SH,600015,-1.84,106018,109654
SZ,301200,10.85,105242,121025
SZ,000166,-0.2,105241,116937
SH,605117,1.9,105016,105016
SH,601995,-0.19,102850,169823
SH,688525,5.19,102580,102580
SZ,300033,1.05,102373,175749
SH,600522,5.46,102184,102184
SZ,000988,8.03,101152,101204
SH,601633,-3.7,99958,137453
SZ,002736,-0.47,99104,105592
SH,601012,-1.57,99045,99045
SZ,000938,3.69,98158,98158
SZ,002353,8.47,98003,145203
SH,600547,-2.12,97879,124837
SH,601939,-3.34,96896,2642164
SH,600673,9.99,96500,96757
SZ,002602,2.17,95971,104074
SZ,000100,1.49,95964,99220
SZ,002230,1.59,95242,104466
SH,600893,-0.82,95092,95108
SZ,002028,-1.01,94980,121690
SZ,301308,5.08,94716,142170
SH,600938,-0.9,94364,1500045
SH,688271,-1.73,94300,94300
SH,601390,-2.37,91864,110882
SZ,000538,-1.12,91661,92246
SZ,002001,-1.17,91440,92541
SH,601881,0.32,91339,137883
SH,600362,2.35,91311,152360
SH,601127,-3.32,91283,102115
SZ,002600,1.61,91151,102802
SH,601168,1.89,91054,91054
SZ,000617,-0.82,90391,90391
SZ,000807,1.32,90235,90236
SH,600795,-1.16,90070,90070
SZ,000895,-2.55,88407,88418
SH,601727,-0.7,87931,108315
SH,600941,-2.57,87045,2090742
SH,601689,3.17,86457,86457
SH,688183,7.87,86096,86096
SH,605499,-2.45,85482,92840
SH,601868,-0.37,85288,116352
SZ,002648,-0.31,84835,84890
SZ,002008,8.67,84431,90863
SZ,002156,8.3,84370,84378
SZ,001289,-0.53,82990,137603
SH,600436,-0.43,82956,82956
SZ,000301,1.15,81151,81186
SH,601825,-2.16,80339,82653
SZ,300498,-3.29,80150,89695
SH,603893,2.84,80041,80051
SH,600011,-1.09,79293,113183
SZ,002311,-2.89,78732,78808
SH,688777,7.69,78641,79040
SH,603228,7.02,78553,80096
SH,601991,2.43,78467,117147
SH,603799,3.08,76977,77218
SH,600549,6.38,76733,78395
SH,601838,-2.16,76589,76589
SZ,000425,-3.42,75965,98843
SZ,000657,8.79,75885,118966
SH,600039,-1.35,75652,75652
SH,603195,-0.84,75337,75474
SH,600674,-2.09,74923,74923
SZ,002080,9.99,74458,74458
SH,601179,3.31,73659,73659
SH,688249,5.87,73518,81434
SH,600118,3.46,73125,73125
SZ,300757,9.06,72830,75088
SZ,002241,-0.55,72697,82093
SH,601800,-2.35,72682,100525
SZ,000708,-2.44,72325,72326
SZ,002179,1,72138,72269
SH,688396,4.46,71923,71923
SH,601186,-2.49,71895,84872
SZ,301217,10.95,71428,71428
SZ,300015,-1.31,71137,83138
SH,601111,-1.92,71109,125210
SH,601958,3.54,70824,70824
SH,600585,-2.78,70799,93932
SZ,000630,1.77,70647,85016
SH,600066,-1.51,70403,70403
SH,600010,-0.88,69840,100854
SH,600029,-1.51,69811,93867
SH,688200,7.85,69255,69255
SH,600958,-0.21,68869,78339
SH,688702,4.97,68611,138580
SH,600415,-1.42,67996,67996
SH,601360,2.21,67966,67966
SH,688126,3.03,67699,78726
SH,601018,-2.27,66729,66729
SH,600023,-0.99,66641,66641
SH,688002,2.86,66606,66606
SZ,002625,-0.28,66576,66577
SH,688036,-8.2,66573,66573
SZ,001965,-2.58,66456,66456
SZ,002202,1.3,65555,82322
SH,600026,-0.93,64502,92190
SH,601916,-2.28,64418,82119
SZ,300475,6.1,63995,66769
SH,688629,9.11,63963,64970
SH,601669,-1,63920,84236
SH,600233,-2.56,63687,63687
SH,688585,3.18,63461,63461
SH,600703,3.93,63361,63361
SH,600482,3.6,63329,63329
SZ,002304,-1.66,63149,63150
SZ,000625,-2.42,62996,75536
SZ,000636,4.56,62861,62861
SZ,300620,20,62846,63374
SH,600115,-1.85,62822,81504
SH,600988,-2.85,62813,71741
SZ,002460,2.58,62620,108399
SH,600875,3.1,62492,95485
SH,600048,-2.66,61169,61169
SH,603296,3.59,61133,116065
SZ,300661,7.58,61111,69617
SZ,002595,-0.97,60502,60923
SZ,001979,-3.25,60491,61489
SH,600009,-1.17,60195,60391
SZ,001309,4.35,60101,82613
SZ,000703,-2.64,59964,60266
SZ,000960,4.4,59795,59795
SH,688017,4.5,59766,59766
SZ,002128,-0.25,59693,83258
SZ,000426,6.29,59079,59093
SH,601901,0.14,58695,58695
SZ,000768,-1.49,58388,58476
SH,600221,-1.44,58270,58773
SH,601788,0.2,58093,68562
SH,600438,-0.07,57806,57806
SH,600426,-2.13,57796,57804
SZ,000933,1.26,57740,57777
SZ,000021,5.88,57520,57527
SH,601077,-3.56,57360,73707
SH,601061,0.26,56987,56987
SZ,000975,-1.17,56924,62548
SZ,300759,10.67,56688,73344
SH,603156,5.16,56460,56460
SH,601231,7.18,56379,56379
SH,600885,1.57,56193,56193
SZ,002709,3.26,55999,75651
SZ,002837,6.42,55879,62991
SH,688037,5.64,55633,55633
SH,601877,0,55615,55615
SH,688519,14.59,55514,55514
SZ,002920,-0.57,55408,55426
SH,600372,-0.6,55357,55357
SZ,002049,2.26,55267,55274
SZ,002422,2.32,54918,67274
SZ,300058,6.79,54673,56438
SH,601059,0.48,54288,54288
SH,600219,0.21,54203,54203
SH,600803,-2.59,54185,54610
SZ,002532,1.46,54046,60914
SZ,002064,-0.54,53878,53992
SH,600096,-0.5,53596,53596
SZ,300450,1.21,53535,57476
SZ,300223,6.1,53243,61067
SH,600350,-3.27,52794,52794
SH,601233,-1.11,52646,52742
SZ,300765,2.86,52476,52476
SZ,300054,11.37,52138,66862
SH,601377,-0.49,51902,51902
SZ,000157,-2.64,51891,63480
SH,603659,1.3,51889,51889
SH,688141,8.64,51791,51791
SZ,002185,5.15,51601,51613
SH,600879,3.52,51436,51436
SZ,300285,4.12,51374,60002
SZ,300418,5.05,51362,56156
SZ,002821,10,51237,58306
SZ,001872,0.5,51133,55129
SH,600741,-2.93,51011,51011
SZ,300803,1.11,50340,50710
SH,600105,10.01,50132,50132
SZ,000963,-0.27,49943,49964
SZ,002851,8.03,49292,62479
SZ,300316,2.43,49262,52381
SZ,301269,3.17,49205,49205
SH,600196,0.17,49128,61927
SZ,002428,10.01,49102,49108
SH,688578,2.59,48879,48879
SZ,000783,2.56,48831,48831
SZ,002484,10,48662,50445
SZ,002074,-0.52,48629,50812
SH,600460,6.08,48458,48458
SH,600497,3.78,48388,48388
SZ,301358,0.76,48367,53644
SH,601298,-1.42,48205,58030
SH,600895,2.07,48102,48102
SH,688409,5.33,47359,47359
SH,601117,-1.27,47061,47196
SZ,300373,8.53,47058,47163
SZ,300548,13.18,46956,47051
SH,688048,12.65,46920,46920
SH,688223,0,46726,46726
SH,688469,2.58,46665,66642
SH,600930,-0.22,46625,181040
SH,688375,2.54,46495,46495
SH,601607,-1.06,46385,61670
SZ,000066,3.4,46125,46129
SH,603129,-1.92,46122,46122
SH,600377,-3.14,45626,60453
SH,601198,0.36,45157,45157
SH,601058,-2.63,44883,44883
SH,688630,12.02,44792,49812
SH,601021,-1.77,44778,44778
SH,603979,-0.03,44620,44620
SH,600378,10,44479,53496
SH,600726,2.41,44478,47049
SZ,300666,8.15,44241,55216
SH,601699,0.41,44093,44093
SH,600027,-1.64,44051,55504
SH,688047,1.94,43998,43998
SZ,002812,-1.23,43911,52383
SZ,002414,1.25,43910,55178
SH,600498,4.74,43820,46802
SH,601878,-0.3,43817,43817
SH,688009,-0.97,43709,53690
SH,600570,-0.42,43705,43705
SZ,002436,9.24,43610,48832
SH,688187,0.2,43358,66402
SZ,000999,-1.56,42814,42854
SH,688188,1.92,42782,42782
SZ,002203,2.57,42340,43864
SH,600352,-1.2,42326,42326
SZ,301526,7.53,42104,113051
SH,600021,0.61,42074,42074
SH,600061,-0.45,41817,41817
SH,600995,-0.45,41644,41644
SH,600143,1.02,41604,42211
SH,603260,0.11,41602,41602
SZ,300567,9.29,41441,51059
SZ,002409,7.09,41242,61623
SH,600601,8.83,41119,42139
SH,688303,-1.62,41071,41071
SZ,002945,1.88,40986,40986
SH,603083,10,40977,54755
SZ,002236,1.96,40960,56002
SH,601136,-0.79,40809,40809
SH,600642,-1.64,40765,40768
SH,688147,10.25,40733,40733
SH,601555,-0.72,40694,40694
SH,688099,4.15,40660,40660
SH,600845,1.93,40568,54329
SH,688729,7.03,40192,67948
SH,600578,1.19,39967,39967
SH,600968,-0.75,39949,39949
SZ,300979,-2.97,39876,39876
SH,601238,-3.04,39872,55064
SH,600985,1.09,39833,39833
SH,603806,2.01,39757,39757
SH,601216,-0.83,39743,39743
SH,688331,3.52,39629,62855
SH,601456,-0.76,39568,51353
SH,601108,0.24,39565,39565
SZ,002195,2.33,39479,39836
SZ,002078,-1.86,39411,39654
SZ,000987,-0.12,39355,39384
SZ,000893,-4.19,39291,44724
SH,601777,1.28,39288,39288
SH,603087,3.12,39281,41855
SH,600909,1.17,38938,38938
SH,600588,1.61,38885,38885
SH,688728,4.03,38878,38905
SZ,000559,1.92,38778,38790
SH,688220,1.7,38776,38776
SH,600600,-2.68,38775,74594
SH,603392,-1.25,38602,38602
SZ,300395,5.87,38466,39456
SH,688472,-0.93,38289,38289
SH,603699,3.79,38210,39074
SH,601212,1.58,38135,38135
SZ,002850,0.18,38018,51921
SZ,002294,2.65,37984,37993
SH,601665,-2.82,37969,37969
SZ,300115,1.08,37965,38077
SH,601577,-2.77,37955,37963
SZ,300390,3.94,37943,46888
SH,688627,8.37,37934,37934
SH,603379,2.17,37624,37624
SH,688808,20,37604,200077
SH,600392,1.71,37581,37581
SZ,300919,1.36,37549,42875
SH,605376,9.32,37493,37493
SZ,300001,1.63,37370,38245
SZ,000596,-2.18,37362,48335
SH,688336,4.08,37301,37301
SZ,300972,-0.24,37221,40513
SH,688234,6.22,37149,41895
SZ,301377,12.15,37143,159318
SZ,002636,7.92,36991,37179
SH,603629,10,36942,37557
SH,601808,-1.96,36769,59263
SZ,300866,-1.62,36741,70040
SH,688146,2.06,36692,133994
SZ,000983,-1.36,36674,36674
SH,603268,5.01,36655,160091
SZ,002129,-0.21,36518,36550
SZ,002966,-2.57,36482,37106
SH,600141,5.09,36473,36473
SH,600298,-0.9,36437,36892
SH,600901,-2.32,36422,36431
SZ,002138,8.55,36194,38082
SH,601208,10,36114,36114
SZ,002155,1.01,36000,36003
SZ,001203,2.08,35927,42175
SH,600667,5.34,35870,35870
SH,600733,-0.66,35847,37757
SH,600060,-1.01,35495,35626
SH,600085,-1.29,35343,35343
SZ,002273,4.86,35291,36031
SZ,300454,6.24,35280,52866
SZ,002429,3.6,35199,35220
SH,688775,3.21,35161,54364
SZ,000811,9.99,35105,35610
SZ,002517,3.22,35099,39695
SH,688432,5.06,35046,35046
SZ,002738,2.78,34996,35512
SH,600157,0,34908,34908
SZ,300017,6.58,34858,36761
SH,688122,-0.82,34855,34855
SH,601126,10,34761,35099
SZ,300037,4.26,34759,47925
SH,600177,-1.15,34631,35554
SZ,000688,2.39,34485,34485
SH,600256,-0.36,34453,34453
SH,603369,-2.39,34412,34412
SZ,002252,-0.56,34391,34414
SH,603486,-1.58,34367,34681
SZ,002340,0.3,34263,34441
SZ,003031,10,34118,45241
SH,688322,5.94,34006,43835
SZ,302132,0.16,33986,154955
SZ,300251,3.73,33970,35907
SH,603606,-3.04,33875,33875
SZ,002407,4.5,33830,37332
SZ,002444,-1.56,33691,35094
SZ,002056,3.09,33654,33689
SZ,002032,-1.35,33642,33658
SH,600711,3.14,33502,33502
SH,688599,0.07,33475,33475
SH,601236,-0.55,33463,33463
SH,601696,1.01,33364,33364
SH,603650,5.97,33065,33145
SH,601598,-3.32,32905,45769
SZ,002601,-0.89,32835,39388
SZ,002653,3.77,32808,68449
SH,688027,0.66,32646,41779
SH,600109,-0.1,32570,32570
SZ,300346,6.05,32439,34178
SZ,300782,7.94,32426,41595
SH,600839,0.72,32397,32406
SZ,000878,0.88,32258,39045
SH,601162,0.81,32242,37777
SZ,000728,-0.26,32074,32074
SZ,002555,0.95,32033,44643
SZ,300832,-2.2,32032,36842
SZ,300207,-0.84,31965,34455
SH,603568,-2.55,31935,31935
SZ,000729,-2.6,31847,35767
SZ,000786,-3.23,31813,32053
SZ,002131,5.85,31792,36771
SZ,000800,-1.22,31739,31742
SZ,000002,-2.97,31677,38894
SH,600863,-1.41,31655,38001
SH,688536,7.55,31633,32199
SZ,002126,4.51,31488,33534
SH,600869,6.79,31426,31426
SH,600563,2.34,31394,31394
SZ,002261,4.46,31380,34498
SZ,002432,4.1,31313,31355
SH,603929,7.18,31287,31287
SZ,000876,-1.97,31140,31159
SH,688676,2.66,31049,31049
SZ,000027,-1.05,31018,31018
SH,600562,1.3,30897,30897
SH,603308,5.21,30876,30876
SZ,000661,-1.86,30838,31481
SZ,000883,-1.65,30713,33556
SH,600206,9.17,30637,30637
SH,605589,9.99,30631,30648
SH,688617,-2.18,30572,30572
SZ,000967,5.21,30521,30535
SH,688668,18.5,30472,30472
SZ,002673,-0.28,30438,30438
SH,600348,-1.74,30375,30375
SH,600871,-0.87,30345,42464
SH,688433,5.9,30337,30337
SH,600483,-1.89,30192,30192
SH,688235,4.93,30140,403790
SZ,301236,3.51,30140,39710
SH,600499,-1.5,30053,30053
SH,600282,-2.79,29962,29962
SZ,002939,-0.47,29938,33526
SZ,300748,1.26,29878,36611
SZ,000958,-0.88,29878,101657
SH,600707,7.22,29849,29855
SH,603198,-1.21,29680,29680
SH,600517,-1.14,29621,29621
SH,605358,6.8,29575,29575
SH,603766,-2.56,29530,29530
SH,600699,0.67,29504,32783
SH,688568,4.12,29390,29390
SH,601933,0.31,29185,29185
SH,601990,-0.71,29114,30269
SZ,300347,3.47,29088,44214
SH,688213,-0.6,29087,36171
SZ,002472,-0.02,29075,33014
SZ,002025,3.39,28807,28817
SH,600801,1.23,28793,44615
SH,603338,-2.04,28786,28786
SZ,300628,1.04,28781,50233
SH,600312,1.59,28658,28658
SZ,000060,1.57,28645,28646
SH,688025,12.61,28638,28638
SH,688266,-0.11,28401,28401
SH,601000,-3.22,28385,28385
SH,688169,-1.51,28327,28327
SH,603444,1.94,28275,28275
SZ,300870,7.84,28187,28190
SH,600637,0.96,28173,28173
SZ,000959,-2.82,28167,29314
SZ,300672,9.15,28143,29048
SH,603179,-1.05,28125,28125
SH,688180,3.59,28111,37659
SZ,002797,0.15,28030,28030
SZ,002378,4.13,28014,28161
SH,601880,-1.29,27988,35829
SH,600369,-0.46,27976,27976
SH,600536,0.91,27950,30936
SH,688411,1.97,27915,38418
SH,603127,8.04,27839,33234
SH,688297,0.32,27824,27824
SH,600663,1.61,27802,44360
SH,688052,5.45,27439,31283
SH,600737,2.73,27399,27399
SZ,000981,5.49,27398,28793
SH,688318,-0.78,27369,27369
SH,688385,4.83,27369,41796
SH,600515,-0.66,27345,34047
SH,688608,-3.57,27249,27249
SZ,000582,-1.16,27241,31791
SZ,000877,-0.77,27233,27233
SH,603939,-1.18,27206,27206
SZ,300432,2.55,27203,27510
SH,688301,4.78,27179,27179
SH,601799,-2.39,27145,27145
SH,600079,-0.78,27083,28646
SH,601001,1.25,27064,27064
SZ,300458,3.02,26983,32929
SH,600595,1.51,26973,26973
SZ,002240,2.47,26858,26928
SH,688300,10.96,26847,26847
SH,688065,-0.79,26742,33064
SH,688248,3.87,26688,26688
SH,600331,2.1,26619,34605
SZ,000932,-2.26,26588,26588
SH,600259,3.02,26501,26501
SH,688387,6.59,26420,44786
SZ,000737,2.06,26359,26361
SH,601615,0.09,26324,26324
SZ,002245,3.74,26300,27954
SZ,003022,2.39,26288,26311
SH,688167,13.66,26287,26287
SZ,002487,1.89,26227,30765
SZ,002223,-1.23,26205,27879
SZ,002015,2.81,26136,26136
SH,600732,-0.95,26105,26228
SH,600299,-1.39,25993,25993
