market,code,chg_pct,vol_rank,amt_rank
SH,601288,-0.61,2052740,2250391
SH,601398,-0.52,2027484,2680175
SH,601857,0.47,1734185,1960155
SZ,300750,0.14,1680474,1825077
SH,600519,-4.57,1600704,1600704
SH,601988,0,1239301,1894609
SZ,300308,1.45,1061857,1119062
SH,600036,-0.59,788645,964155
SH,601628,0.76,772969,1049186
SH,601088,0.45,740777,974289
SH,688256,4.03,714369,714369
SH,600900,-0.59,683397,683397
SH,601899,1.91,682949,881482
SH,688041,1.27,661414,661414
SZ,000333,-0.29,569920,631504
SZ,300502,0.43,564409,627416
SZ,002371,2.89,551083,551524
SH,601728,0.91,514685,606692
SZ,002475,1.45,420459,444151
SH,603259,3.81,408833,493215
SH,601166,-1.15,377122,377122
SH,688012,3.08,364065,370110
SH,601658,-0.4,355386,588466
SH,600183,0.45,346930,349412
SH,600276,0.44,337130,350776
SH,600030,0,332542,426699
SH,603993,2.66,330534,404994
SZ,002415,0.43,316885,321045
SZ,002594,0.75,312296,816627
SH,601998,-0.64,311837,425685
SZ,300394,6.42,310082,310776
SH,600000,-0.87,300419,300419
SZ,002384,4.21,296437,391653
SH,603986,6.13,296195,310929
SZ,000858,-2.35,279508,279515
SH,688981,2.69,272840,1168157
SH,688825,9.06,270993,4024892
SZ,300059,-0.2,259455,307425
SZ,002916,1.15,254197,260451
SH,600150,1.02,254065,254065
SH,688008,3.54,251184,267810
SH,601225,-0.42,244896,244896
SH,601319,0,243515,303377
SH,601211,-0.05,241277,315404
SZ,300408,-1.22,238400,254582
SH,601816,-0.6,238268,238268
SZ,002463,1.58,236871,237062
SZ,300476,0.35,233845,265627
SH,600309,0.1,228869,228869
SZ,002938,0.84,222209,222854
SZ,000651,-0.29,219666,222824
SZ,000001,-0.17,215209,215212
SH,600919,-0.76,212325,212325
SZ,002142,-0.11,212238,212371
SZ,000725,3.1,211849,221896
SH,601601,0.2,205214,288418
SH,688072,3.94,202216,207928
SH,601919,3.12,199272,242305
SH,603288,-1.58,195984,206249
SH,688498,4.67,195394,197951
SH,600406,1.03,187952,188505
SZ,300274,0.35,185947,242835
SH,600176,4.28,183845,185305
SH,601668,-0.67,180570,180570
SZ,300760,-0.87,180558,180728
SH,601328,0,179378,607943
SZ,300433,0.98,179356,190510
SH,600025,-0.72,177741,177741
SH,600989,-0.47,167054,167054
SH,601985,-0.1,165606,180381
SH,601066,-0.42,165185,197253
SZ,301165,0,160252,160252
SH,600487,2.68,158677,159502
SH,600887,-1.17,158670,159462
SH,600031,-0.2,158556,172039
SZ,002352,-0.94,155635,170754
SZ,002281,3.19,155402,163608
SZ,000338,5.09,154441,269229
SH,600111,-1.07,152556,152556
SH,688082,4.01,151645,153292
SZ,003816,-0.51,150654,193410
SH,601869,2.95,148582,302732
SZ,000792,-0.73,148480,148482
SH,600584,5.32,148342,148342
