market,code,chg_pct,vol_rank,amt_rank
SH,601288,2.01,2103819,2306388
SH,601398,1.32,2065230,2730072
SH,601857,2.25,1766570,1996759
SZ,300750,-1.08,1685458,1830490
SH,600519,0.44,1623568,1623568
SH,601138,-3.1,1311893,1311893
SH,601988,1.86,1266701,1936497
SZ,300308,-1.69,1092181,1151019
SH,600036,0.05,788438,963902
SH,601628,-2.2,765681,1039293
SH,601088,2.3,755619,993810
SH,688256,0.53,730120,730120
SH,600900,0.43,687068,687068
SH,601899,-0.56,683361,882014
SH,688041,-3.88,645190,645190
SZ,000333,1.16,575359,637530
SZ,300502,-3.29,566027,629214
SZ,002371,0.06,555760,556204
SH,601318,-1.05,546328,928017
SH,601728,-0.75,509251,600287
SH,600028,0.8,478500,610674
SZ,002475,-2.42,420533,444228
SH,603259,0.13,413310,498616
SH,601166,0.11,377757,377757
SH,688012,1.26,370001,376145
SH,601658,0.2,356837,590868
SH,600183,-4.27,333545,335931
SH,600276,-1.11,333494,346993
SH,600030,-1.01,331933,425918
SH,603993,-2.34,326169,399646
SZ,300394,1.84,317613,318325
SH,601998,1.17,317136,432919
SZ,002415,-0.65,315347,319487
SZ,002594,-0.42,312017,815898
SH,600000,-0.43,299753,299753
SZ,002384,-2.22,295009,389766
SH,603986,-2.13,290460,304908
SZ,000858,-0.13,281216,281222
SH,688825,-4.54,265634,3945303
SZ,300059,-1.83,256650,304103
SZ,002916,-3.28,252614,258830
SH,600150,-0.88,250979,250979
SH,688008,-3,249124,265613
SH,601225,0.67,246253,246253
SH,601319,-0.28,244580,304703
SH,601816,0.41,239736,239736
SH,601211,-2.1,237512,310481
SZ,002463,-1.82,236121,236312
SZ,300476,-2.53,232737,264369
SH,600309,0.01,228963,228963
SZ,000651,0.65,221709,224896
SZ,002938,-4.09,218281,218915
SZ,000001,-0.35,214627,214629
SZ,002142,0.9,214350,214485
SH,600919,0.43,214160,214160
SH,688072,4.2,211802,217785
SH,601919,2.13,204797,249023
SH,601601,-0.99,204324,287167
SH,688498,1.02,198011,200602
SH,603288,0.03,196984,207303
SZ,300433,2.87,189097,200856
SH,600406,-0.8,187071,187622
SZ,300274,-0.98,186725,243851
SH,601328,1.3,182246,617663
SZ,300760,0.35,181878,182049
SH,601668,0,180157,180157
SH,600025,0.73,179417,179417
SH,600176,-3.25,177967,179381
SH,600989,2.31,172041,172041
SH,601985,0.23,165984,180793
SH,601066,-1.78,164405,196322
SH,600031,1.39,160674,174337
SH,600487,0.51,160444,161277
SH,600887,-0.43,158104,158893
SH,688082,3.81,157852,159566
SH,601869,2.99,157578,321062
SZ,301165,-4.52,157357,157357
SZ,002281,-1.35,154931,163111
SH,600584,-0.98,152100,152100
SH,600111,-1.91,151688,151688
SZ,003816,-0.25,151440,194420
SZ,000338,-1.26,150773,262836
SZ,000792,0.5,149115,149117
SZ,300124,-0.49,148620,166951
SH,601766,1.01,146697,173054
SZ,300604,-1.19,146318,192984
SZ,002050,0.67,144984,165291
SH,601872,0.11,144615,144615
SH,601100,-1.5,143709,143709
SH,601009,1.6,141563,141563
SZ,000063,-2.54,141370,167902
SH,688120,2.47,141093,141093
SH,601688,-1.33,139632,172503
SH,601818,0,138756,176666
SH,603256,-3.17,137070,140944
SH,600690,0.7,135316,202932
SH,601229,0.85,135128,135128
SH,600999,-1.68,133670,156624
SH,600050,-0.22,133569,134750
SH,600188,1.4,133534,224825
SZ,002714,1.63,130990,230516
SH,603019,-1.14,130973,130978
SH,601898,2.36,130874,189599
SZ,301200,1.94,130433,149993
SZ,300857,-1.2,129446,130112
SH,688361,-0.61,128992,128992
SZ,000568,0.2,127276,127349
SH,600346,2.12,125507,125507
SH,600019,1.92,125272,127425
SH,605117,2.27,124471,124471
SH,600760,-1.18,124444,124680
SH,688506,0.63,124395,124395
SH,601600,-1.25,124375,161600
SZ,000776,-1.31,123572,163774
SZ,000408,-1.27,122986,122987
SH,600489,-0.97,122298,122298
SH,600522,-1.49,120682,120682
SH,601336,-1.46,120309,179967
SH,600016,-0.58,120217,148422
SH,600926,1.85,119971,119971
SH,688525,-1.28,119523,119523
SZ,300014,-1.27,119292,122726
SZ,000977,0.31,118711,118844
SZ,002493,-0.62,118500,126766
SH,688111,-0.4,118040,118040
SZ,301308,-1.94,115864,176628
SZ,300442,-4.14,113849,114184
SH,601698,-0.36,113467,113467
SH,600660,0.88,112468,146537
SZ,000938,-4.28,112315,112315
SZ,000988,-1.76,112207,112264
SH,688521,-6.3,111510,111510
SZ,002353,-2.88,111463,165138
SZ,002028,-0.71,111063,142303
SH,600547,0.8,109662,139865
SH,603501,-1.86,109134,113722
SH,600673,-3.48,108836,109126
SH,688347,-2.44,107365,457561
SH,600160,-2.63,107342,107342
SZ,002156,1.65,106829,106839
SH,600905,-0.53,105774,105774
SZ,000657,2.78,105303,165085
SH,601888,-0.55,104907,111640
SH,601169,0.2,104869,104869
SZ,000100,-0.18,104213,107748
SZ,301217,-5.58,103486,103486
SH,600886,-0.71,102495,110062
SH,600015,0.15,101556,105039
SZ,000166,-1.31,101184,112429
SZ,300033,-2.58,100782,173017
SZ,002080,-3.8,100083,100083
SH,601939,1.17,99966,2725876
SH,600893,-2.14,98050,98067
SH,601012,-0.15,97075,97075
