market,code,chg_pct,vol_rank,amt_rank
SH,601288,-0.71,2186823,2397384
SH,601398,-0.62,2140721,2829866
SH,601857,-0.98,1776285,2007740
SH,600519,-0.05,1687398,1687398
SZ,300750,-0.69,1672295,1816193
SH,601988,-0.98,1264593,1933274
SH,601138,-0.9,1102141,1102141
SZ,300308,-2.37,977391,1030045
SH,600036,0.83,824126,1007533
SH,601628,-0.17,821488,1115043
SH,601088,-2.38,735500,967349
SH,600900,0.17,713004,713004
SH,688256,-2.52,677312,677312
SH,601899,-0.81,673267,868985
SH,688041,-1.8,632220,632220
SZ,000333,0.23,604375,669693
SH,601318,0.15,586090,995558
SH,600028,0.38,500293,638487
SZ,002371,-1.43,490972,491364
SH,601728,0.32,490620,578325
SZ,300502,-2.82,482620,536496
SZ,002475,-4.53,401927,423886
SH,601166,0.42,401671,401671
SH,601658,-0.38,374243,619690
SZ,002415,1.78,346646,351198
SH,600276,0.18,345614,359603
SH,600030,-1.05,342526,416902
SH,603993,-1.07,337169,413124
SZ,002594,0.29,334889,875707
SH,603259,1.61,322763,389380
SH,601998,0,318767,435145
SH,600000,0,316739,316739
SH,688012,-2.61,315636,320877
SZ,000858,0.47,304194,304202
SZ,300059,-1.13,266265,315495
SH,600150,-0.25,264074,264074
SH,601816,0,250989,250989
SH,600183,-2.76,247711,249483
SH,601211,-0.64,246184,321550
SH,603986,-3.41,244447,256607
SH,688825,-0.3,242263,3598192
SH,601225,-0.72,238691,238691
SZ,000651,-0.37,232697,236043
SH,600309,-0.54,231968,231968
SH,688008,-2.29,229170,244340
SZ,000001,-0.51,224523,224526
SH,601601,-0.08,221300,311026
SH,600919,-0.07,216913,216913
SH,603288,0,213749,224944
SZ,002142,0.63,211710,211843
SZ,300408,1,210914,224231
SZ,002916,-1.58,201510,206468
SH,601919,0.58,197389,240015
SH,600406,0.86,196681,197260
SZ,002463,-2,195473,195631
SH,601668,0.64,195445,195445
SZ,000725,-0.53,193812,203003
SZ,300760,0,192467,192633
SH,600025,0.2,188919,188919
SZ,002938,-0.17,187986,188532
SH,601328,-0.27,186679,632685
SZ,300394,-0.67,184863,185277
SH,688072,-3.33,181701,186834
SH,601985,0.88,172593,187992
SH,600887,1.03,172328,173188
SH,600989,-1.11,168887,168887
SZ,002352,0.29,168401,184760
SH,601066,-1.31,165185,197253
SZ,300476,-0.08,164586,186955
SZ,003816,0.24,162848,209065
SZ,300274,-0.9,162611,212359
SZ,300433,-1,155353,165013
SZ,300124,0.61,155345,174505
SH,600809,-0.41,154582,154582
SH,601766,1.3,151805,179081
SH,600176,-1.89,147425,148596
SH,601818,0,147110,187301
SH,600690,0,145008,217467
SH,601100,-0.59,144541,144541
SH,601009,0.52,144530,144530
SZ,000338,4.15,144281,251517
SZ,000792,-1.27,142712,142714
SH,600111,-1,142072,142072
SH,601688,-0.96,141970,175392
SZ,002050,1.04,139964,159568
SH,600050,0.22,138527,139752
SH,601872,1.43,137509,137509
SZ,000063,-0.7,135207,160583
SH,601229,0.53,134986,134986
SH,688498,0,134209,135966
SH,600019,1.63,133410,135702
SZ,000568,-0.43,133175,133251
SH,601336,0.16,131883,197280
SH,600104,-0.08,130012,130012
SZ,002714,-0.12,128628,226359
SZ,301165,-3.74,126487,126487
SH,688111,0.82,126110,126110
