market,code,chg_pct,vol_rank,amt_rank
SH,601288,-0.29,2103819,2306388
SH,601398,-1.03,2043661,2701559
SH,601857,-1.28,1735805,1961985
SZ,300750,0.99,1699858,1846128
SH,600519,0.02,1660946,1660946
SH,601988,-0.33,1222440,1868832
SH,601138,-0.07,1188264,1188264
SZ,300308,-10.46,1015595,1070307
SH,600036,0.05,810718,991140
SH,601628,-0.31,781715,1061057
SH,601088,-0.73,706311,928958
SH,600900,-0.1,691717,691717
SH,688256,1.84,689866,689866
SH,601899,1.31,670382,865262
SH,688041,1.31,648421,648421
SZ,000333,0.41,588516,652116
SH,601318,0.28,576496,979261
SZ,002371,0.58,501051,501451
SH,601728,-0.31,486738,573750
SH,600028,-0.58,480395,613092
SH,601166,0.32,394052,394052
SZ,002475,-3.92,390427,411757
SH,601658,0,364090,602877
SH,603259,0.89,352714,425514
SZ,002415,-0.64,347189,351748
SH,600030,0.07,341187,415272
SH,600276,-0.93,337577,351241
SZ,002594,-0.92,314841,823283
SH,600000,0,313075,313075
SH,688012,2.34,306393,311481
SZ,000858,-0.47,296975,296982
SH,600183,-0.03,270574,272510
SZ,300059,0.2,268268,317868
SH,600150,0.12,259784,259784
SH,601816,0.78,253924,253924
SH,601319,-0.13,253454,315759
SH,688981,1.46,245686,1051897
SH,601211,-0.05,242270,316438
SH,603986,1.26,240985,252972
SH,688008,2.24,237882,253628
SZ,002384,-4.84,236229,312106
SH,601225,-1.12,229287,229287
SH,600309,-0.82,228618,228618
SZ,300408,0.48,227294,241644
SZ,000651,0.05,223862,227081
SZ,002916,0.74,222711,228191
SZ,000001,0.17,222388,222392
SZ,300394,-6.12,216589,217074
SH,601601,-0.62,216166,303810
SZ,002463,-0.18,214509,214682
SH,600919,1.22,212875,212875
SZ,002142,0.13,208146,208277
SH,603288,-0.47,206576,217395
SZ,002938,-1,203584,204175
SZ,000725,0,199117,208560
SH,600406,-0.59,198763,199348
SH,601919,-0.19,192492,234060
SH,601668,0,191727,191727
SZ,300760,0.05,186979,187140
SH,600025,-0.09,185007,185007
SH,601328,0.28,184071,623848
SH,688072,1.9,174136,179055
SZ,300476,-2.97,169388,192410
SH,601985,-0.55,167684,182644
SH,601066,-0.26,167458,199968
SH,600887,0.38,166600,167432
SZ,300274,-1.74,165865,216609
SH,600031,-0.04,165420,179486
SH,600989,-2.55,165001,165001
SZ,002352,-0.37,164706,180705
SZ,300433,0.46,164497,174726
SZ,003816,-0.24,159701,205025
SZ,300124,0.02,154525,173584
SH,600111,3.53,151471,151471
SH,600809,-0.18,148372,148372
SH,601766,0.33,147183,173628
SZ,000792,-0.21,145782,145783
SH,601818,0.32,145717,185529
SH,600176,0.69,144725,145874
SH,601688,0,143212,176927
SZ,002050,-0.2,142696,162682
SH,601009,0.09,140697,140697
SH,600690,-0.21,140318,210434
SZ,000338,-2.26,138729,241840
SH,600050,-0.21,138217,139439
SZ,000063,-0.83,137261,163023
SH,601229,0.11,133991,133991
SH,600999,-0.05,131666,154276
SZ,000408,2.4,130015,130016
SH,601336,-0.01,129881,194285
SZ,000568,-1.41,129497,129571
SH,600019,0.17,127414,129603
SZ,002281,-6.16,127134,133847
SH,688111,-0.53,126666,126666
SH,600016,0.28,126600,156303
SH,600104,0.18,126448,126448
SH,603019,0.25,125472,125477
SH,601600,-0.83,125432,162972
SZ,300604,3.94,125065,162100
SH,688082,1.46,124485,125837
SZ,002714,-0.52,124068,218335
SZ,000776,-0.04,123395,163539
SH,600760,0.07,121925,122157
SH,601898,-1.62,121813,176473
SH,600018,0,120650,120823
SH,600584,2.34,119783,119783
SH,600487,-3.79,118658,119275
SH,600346,-0.17,118257,118257
SH,688506,-0.17,118218,118218
SH,600926,0.37,117434,117434
SZ,300014,0.42,116546,119901
SH,688120,0.07,113291,113291
SH,600660,-0.66,113269,147581
SH,601698,0.6,113045,113045
SH,688361,0.79,112829,112829
SZ,300442,1.24,112638,112969
SH,601869,-2.95,111979,228154
SH,600886,-0.19,111813,120067
SH,600188,-1.1,111775,188191
SH,600160,-0.16,111446,111446
SZ,002493,-1.07,111310,119074
SH,600905,0,110920,110920
SH,601888,-0.06,110862,117977
SZ,000977,0.53,109323,109446
SH,688521,0.07,108985,108985
