market,code,chg_pct,vol_rank,amt_rank
SH,601288,-0.45,2059125,2257391
SH,601398,-0.26,2022092,2673047
SH,601857,0.19,1724470,1949173
SZ,300750,-4.31,1651633,1793754
SH,600519,0.18,1636082,1636082
SH,601138,3.67,1356145,1356145
SH,601988,0.52,1214009,1855943
SZ,300308,1.4,1066697,1124162
SH,600036,-0.68,797721,975251
SH,601628,-0.28,790045,1072363
SH,688256,0.77,719823,719823
SH,601088,1.12,717030,943057
SH,601899,1.82,715294,923230
SH,600900,-0.49,675812,675812
SH,688041,-0.06,670920,670920
SZ,000333,-0.19,587217,650676
SH,601318,-1.21,568821,966224
SZ,002371,1.2,538757,539187
SZ,300502,0.24,533430,592977
SH,601728,0.8,487515,574665
SH,600028,1.2,477552,609465
SZ,002475,0.43,411010,433465
SH,601166,-0.32,387280,387280
SH,603993,0.78,360217,441365
SH,601658,-0.19,359013,594471
SH,603259,-1.98,357537,431332
SH,688012,1.15,341179,346844
SH,600030,-1.13,339239,435292
SZ,002415,-3.03,337148,341575
SH,600276,-1.5,336365,349980
SZ,002594,-1.19,312854,818086
SH,600000,-0.64,306414,306414
SH,600183,3.03,305110,307293
SH,601998,-0.92,304907,416226
SZ,000858,-1.27,289289,289296
SZ,300059,-1.91,266665,315969
SZ,002384,-0.4,260712,344452
SH,600150,-1.69,260386,260386
SH,603986,-0.63,256019,268754
SH,601319,-1.1,252389,314433
SH,688981,-1,248306,1063112
SH,601816,-0.19,247564,247564
SH,601211,-0.55,241595,315556
SZ,300394,2.08,240926,241465
SH,601225,3.56,239854,239854
SH,688008,-2.18,237367,253079
SZ,002916,1.18,234877,240656
SH,688825,-4.08,234518,3483157
SH,600309,0.62,234504,234504
SZ,300408,-3.14,232136,246793
SZ,002463,1.21,224969,225151
SZ,000651,-0.39,221488,224672
SZ,300476,6.39,217562,247131
SZ,000001,-0.7,216761,216764
SH,601601,-1.49,215893,303426
SZ,000725,-0.83,209373,219302
SH,603288,-0.96,203545,214207
SH,600406,-1.7,193157,193726
SH,688072,0.59,192771,198217
SH,601919,-0.44,192492,234060
SH,601668,-0.86,187595,187595
SZ,300760,-2.14,182897,183054
SH,601328,-0.13,180421,611477
SH,600025,-0.71,180349,180349
SZ,300433,-1.22,172250,182961
SH,600989,0.22,170061,170061
SZ,300274,-1.68,168945,220631
SH,601066,-1.41,166679,199037
SH,600031,0.2,166607,180774
SH,601985,-0.22,166173,180998
SH,600887,-0.37,165342,166167
SH,688498,2.84,164047,166194
SZ,002352,-0.67,162114,177862
SH,600176,3.18,160968,162247
SZ,003816,-1.49,154587,198460
SZ,300124,-1.62,152669,171500
SH,600111,0.22,151327,151327
SZ,000792,-0.13,149433,149434
SZ,000338,-2.17,146511,255405
SH,600809,-0.88,146310,146310
SH,601766,-1,143291,169036
SZ,002050,-1.59,143139,163187
SH,601688,-1.46,142336,175843
SH,601872,-2.75,142112,142112
SH,601818,-0.32,142005,180802
SH,601100,-0.43,141081,141081
SH,601009,-0.17,138596,138596
SZ,002281,2.3,138001,145287
SZ,000063,-1.49,137825,163693
SH,600690,-1.42,137692,206495
SZ,300604,2.76,136807,177320
SH,600487,2.33,136619,137329
SH,600050,-0.67,135118,136313
SH,688082,-0.14,133676,135127
SH,601869,4.47,132617,270203
SH,600584,7.41,132560,132560
SH,600999,-1.05,131741,154363
SH,601229,-0.21,131576,131576
SH,601336,-1.9,129506,193724
SZ,301165,0.21,128915,128915
SH,603256,5.86,128616,132251
SZ,000568,-0.39,128232,128306
SH,603019,-1.55,127681,127686
SH,601898,3.82,126755,183632
SH,601600,-1.93,126488,164345
SH,688111,-2.44,126355,126355
SZ,000776,-1.07,124812,165417
SZ,002714,-1.08,124462,219027
SH,600019,-1.18,123988,126118
SH,600016,-0.84,123763,152801
SH,688506,2.99,123280,123280
SH,600104,-1.46,122999,122999
SH,600346,1.28,122762,122762
SH,600188,6.1,122327,205956
SH,600489,3.92,122152,122152
SZ,300857,-0.97,121418,122042
SZ,002493,4.84,121301,129763
SH,688361,0.62,121004,121004
SH,688120,-0.03,120547,120547
SH,600018,0.19,120418,120590
SH,600760,-0.6,119577,119804
SH,600926,-0.3,116709,116709
SH,600160,-0.38,115873,115873
SZ,300014,-2.7,114708,118010
SH,601698,0.04,113298,113298
SZ,300442,-1.36,112834,113166
SH,600660,-0.61,112628,146746
SH,688521,-0.64,112425,112425
SZ,301200,0.37,111561,128291
SZ,000977,-1.61,111406,111531
SH,600886,0.27,110545,118707
SH,600522,0.66,109931,109931
SH,601888,-1.44,108499,115463
SH,688525,-1.31,108456,108456
SH,600905,-1.3,107775,107775
SH,603501,-1.92,107516,112036
SH,600547,2.66,107421,137007
SH,600089,-2.02,107119,107119
SH,601169,-0.19,106138,106138
SZ,000938,-0.02,105622,105623
SZ,300033,-1.07,105091,180415
SH,688347,1.11,104103,443659
SH,605117,-2.44,104036,104036
SH,600015,-0.28,104018,107585
SZ,000988,2.19,103142,103195
SZ,301308,-0.84,101977,153068
SZ,000166,-2.58,101860,113181
SH,601995,-2.4,101827,168133
SZ,002353,-1.45,101451,150312
SH,600673,0.68,98391,98653
SZ,002736,-1.83,97182,103544
SH,601633,-2.24,97097,133519
SZ,002028,-1.39,96935,124194
SH,601012,-1.99,96317,96317
SH,600362,-0.53,96250,160601
SZ,000100,-2.04,95964,99220
SZ,002230,-1.08,95680,104947
SH,601939,0.1,95649,2608156
SH,601168,-2.57,95225,95225
SH,601006,-0.82,94746,94746
SZ,002602,-1.55,94476,102452
SH,600893,-1.5,93706,93722
SZ,002001,1.95,92260,93371
SZ,002156,4.57,92033,92042
SZ,000807,-1.41,91692,91693
SZ,002600,-1.84,91656,103371
SH,600938,-0.35,91434,1453466
SH,601390,-0.21,91051,109900
SH,688183,0.95,90921,90921
SZ,002008,0.16,90841,97761
SZ,000617,0.42,90644,90644
SH,601881,-1.65,90036,135915
SZ,000657,7.44,89678,140590
SZ,000538,-0.74,89569,90141
SH,600795,0,89178,89178
SH,601127,-3.03,88854,99398
SH,600549,5.27,87875,89778
SZ,000895,0.08,87818,87829
SH,600941,0.16,86792,2085009
SH,601727,-2.13,86669,106761
SH,601689,-1.14,86266,86266
SH,603893,2.26,86059,86070
SZ,002648,0.24,85239,85294
SZ,002080,3.56,84829,84829
SH,603228,10,84759,86423
SZ,000301,1.35,84323,84359
