market,code,chg_pct,vol_rank,amt_rank
SH,601288,-1.97,2068702,2267890
SH,601398,-1.83,2027483,2680175
SZ,300750,2.56,1726184,1874720
SH,601857,-2.12,1721231,1945512
SH,600519,-1.65,1633169,1633169
SH,601138,9.99,1308122,1308122
SH,601988,-1.55,1207686,1846277
SZ,300308,-7.27,1051934,1108604
SH,600036,-0.87,803291,982060
SH,601628,1.04,792335,1075472
SH,688256,5.44,714306,714306
SH,601088,-0.35,709114,932645
SH,601899,6.16,702521,906743
SH,600900,-1.91,679237,679237
SH,688041,4.9,671385,671385
SZ,000333,0.39,588378,651963
SH,601318,0.17,575856,978174
SZ,002371,6.87,532375,532801
SZ,300502,-5.29,532175,591583
SH,601728,-0.95,483633,570089
SH,600028,-2.35,471867,602209
SZ,002475,0.7,409251,431611
SH,601166,-1.08,388550,388550
SH,603259,4.35,364808,440104
SH,601658,-1.2,359737,595671
SH,603993,6.67,357423,437941
SZ,002415,-0.49,347731,352297
SH,600030,0.64,343135,417643
SH,600276,0.22,341531,355355
SH,688012,12.67,337306,342907
SZ,002594,-0.36,316654,828023
SH,600000,-1.49,308412,308412
SH,601998,-2.45,307760,420120
SH,600183,9.41,296138,298257
SZ,000858,-1.8,293054,293061
SZ,300059,1.55,271873,322139
SH,600150,2.09,264901,264901
SZ,002384,5.44,261779,345862
SH,603986,8.26,257663,270480
SH,601319,0.56,255228,317970
SH,688981,3.59,250845,1073953
SH,601816,-1.55,248053,248053
SH,688825,-1.27,244515,3631632
SH,601211,0.22,242944,317319
SH,688008,4.31,242690,258754
SZ,300408,5.96,239690,254823
SZ,300394,2.29,236016,236545
SH,600309,1.1,233063,233063
SZ,002916,5.0,232138,237849
SH,601225,-0.13,231613,231613
SZ,000651,-0.62,222371,225568
SZ,002463,3.43,222276,222456
SH,601601,0.76,219178,308043
SZ,000001,-1.66,218313,218316
SH,600919,1.22,212875,212875
SZ,000725,6.04,211141,221154
SZ,002938,2.39,210585,211197
SZ,002142,0.48,208872,209003
SH,603288,-0.96,205575,216341
SZ,300476,17.12,204488,232281
SH,600406,-1.72,196520,197099
SH,601919,0.26,193370,235129
SH,688072,12.14,191631,197045
SH,601668,-1.29,189247,189247
SZ,300760,0.02,186918,187079
SH,600025,-1.91,181653,181653
SH,601328,-1.56,180682,612361
SZ,300433,6.49,174386,185231
SZ,300274,1.8,171849,224425
SH,600989,0.22,169693,169693
SH,601066,0.7,169082,201906
SH,601985,-1.23,166550,181409
SH,600031,0.46,166267,180405
SH,600887,0.0,165970,166799
SZ,002352,-1.28,163217,179073
SH,688498,-1.29,159514,161601
SZ,003816,-1.97,156947,201490
SH,600176,8.54,156003,157243
SZ,300124,0.45,155200,174342
SH,600111,3.21,151001,151001
SZ,000338,5.52,149782,261107
SZ,000792,2.43,149644,149645
SH,600809,-0.69,147627,147627
SH,601872,7.87,146149,146149
SZ,002050,1.73,145464,165837
SH,601766,-1.33,144750,170758
SH,601688,0.87,144454,178461
SH,601818,-1.92,142468,181392
SH,601100,-0.58,141697,141697
SZ,000063,1.08,139919,166180
SH,600690,-0.67,139692,209496
SH,601009,-1.23,138842,138842
SH,600050,-1.79,136047,137250
SZ,000408,6.97,135819,135820
SZ,002281,-0.45,134894,142017
SH,688082,9.11,133871,135324
SH,600487,8.24,133502,134196
SH,600999,1.07,133150,156015
SZ,300604,10.65,133136,172561
SH,601336,1.64,132029,197498
SH,601229,-1.49,131859,131859
SH,603019,3.62,129699,129705
SH,688111,1.71,129529,129529
SH,601600,1.98,128996,167604
SZ,000568,-1.99,128747,128820
SZ,301165,7.37,128647,128647
SH,601869,10.0,126940,258637
SZ,000776,2.2,126169,167216
SZ,002714,0.89,125839,221452
SH,600019,-1.35,125486,127643
SH,600104,-1.09,124838,124838
SH,600016,-1.12,124826,154114
SH,600584,5.44,123415,123415
SZ,300857,4.51,122620,123250
SH,601898,-1.4,122087,176870
SH,603256,10.0,121499,124932
SH,600346,2.32,121213,121213
SH,688120,6.53,120596,120596
SH,600760,-1.25,120312,120541
SH,688361,7.43,120260,120260
SH,600018,-0.39,120185,120357
SH,688506,1.07,119696,119696
SZ,300014,1.58,117897,121291
SH,600489,8.94,117547,117547
SH,600926,0.06,117071,117071
SH,600160,4.21,116332,116332
SZ,002493,2.82,115698,123769
SH,600188,2.0,115292,194112
SZ,300442,2.82,114405,114741
SH,600660,-0.61,113328,147659
SH,601698,0.79,113255,113255
SZ,000977,4.13,113239,113366
SH,688521,3.9,113155,113155
SZ,301200,5.62,111152,127821
SH,600886,-1.6,110247,118386
SH,601888,-0.76,110100,117166
SH,688525,7.14,109908,109908
SH,603501,3.27,109628,114237
SH,600089,1.22,109342,109342
SH,600522,6.88,109214,109214
SH,600905,-1.55,109204,109204
SH,605117,1.55,106645,106645
SH,601169,-1.37,106349,106349
SZ,300033,3.78,106240,182387
SZ,000938,7.63,105651,105651
SH,600547,6.91,104638,133457
SZ,000166,-0.64,104564,116185
SH,601995,1.45,104341,172284
SH,600015,-1.6,104325,107903
SZ,002353,5.06,102957,152544
SH,688347,6.56,102956,438775
SZ,301308,8.59,102853,154383
SZ,000988,-0.22,100930,100982
SH,601633,-0.62,99336,136598
SZ,002736,-0.1,99008,105489
SZ,002028,3.5,98309,125955
SH,601012,-0.77,98287,98287
SZ,000100,2.1,97976,101300
SH,601168,7.35,97750,97750
SH,600673,1.28,97730,97991
SH,600362,5.98,96768,161467
SZ,002230,1.56,96730,106099
SZ,002602,0.0,95971,104074
SH,601939,-1.39,95552,2605539
SH,601006,-1.64,95540,95540
SH,600893,0.06,95144,95161
SZ,002600,2.45,93382,105319
SH,688271,-1.3,93072,93072
SZ,000807,3.07,93009,93010
SH,600938,-2.76,91763,1458694
SH,601127,0.39,91641,102515
SH,601881,0.24,91556,138210
SH,601390,-0.66,91254,110145
SZ,002008,7.42,90697,97606
SZ,002001,-1.03,90498,91587
SZ,000617,-0.14,90264,90264
SZ,000538,-1.55,90242,90818
SH,688183,4.61,90066,90066
SH,600795,-0.99,89178,89178
SH,601727,0.72,88561,109091
SZ,002156,4.32,88012,88020
SZ,000895,-0.74,87748,87759
SH,600236,0.45,87730,87730
SH,601689,0.94,87274,87274
SH,600941,-0.45,86656,2081755
SZ,002648,0.24,85037,85091
SH,601868,-0.38,84963,115909
SH,603893,5.14,84155,84166
SH,688777,6.7,83907,84332
SH,600549,8.79,83477,85285
SZ,000657,10.0,83471,130860
SZ,000301,2.52,83199,83235
SH,605499,-3.09,82839,89968
SH,600436,-0.49,82551,82551
SZ,001289,-0.79,82334,136515
SZ,002080,10.01,81909,81909
SZ,300498,0.82,80804,90426
SH,601991,1.58,79706,118998
SH,603799,3.04,79317,79566
SH,688249,7.05,78697,87171
SZ,301217,10.14,78673,78673
SH,601825,-2.33,78464,80724
SH,600011,-1.25,78303,111770
SZ,002311,-1.28,77723,77798
SH,688396,7.39,77235,77235
SZ,300757,6.03,77219,79613
SH,603228,-1.91,77050,78563
SZ,002027,-0.75,76254,76254
SH,601838,-1.0,75825,75825
SZ,000425,-0.36,75694,98491
SH,688200,8.82,75366,75366
SH,600039,-1.03,74869,74869
SH,603195,-0.86,74688,74824
SH,600118,2.09,74650,74650
SZ,002241,2.6,74584,84224
SZ,000630,5.21,74323,89441
SH,601958,4.87,74276,74276
SH,601179,0.28,73863,73863
SH,600674,-2.54,73021,73021
SZ,002179,0.99,72850,72983
SH,688126,7.05,72473,84278
SH,601111,1.31,72039,126848
SH,601800,-0.97,71978,99552
SH,600066,1.54,71488,71488
SZ,000708,-1.19,71467,71467
SH,688002,7.26,71442,71442
SH,601186,-0.64,71435,84328
SH,688702,3.68,71136,143680
SH,600010,1.79,71092,102663
SZ,300015,-0.67,70659,82580
SH,600029,1.16,70619,94953
SH,600585,-0.34,70560,93615
SZ,002466,2.07,70495,81840
SH,600958,0.0,68868,78339
SH,601360,1.13,68735,68735
SH,600026,6.05,68406,97770
SZ,300475,6.43,68112,71065
SH,600415,0.0,67996,67996
SH,600988,8.19,67954,77612
SZ,002202,3.44,67808,85151
SZ,000636,6.39,66875,66875
SH,600703,5.12,66603,66603
SZ,002625,0.0,66576,66576
SH,600023,-0.6,66239,66239
SH,688629,3.38,66124,67166
SH,601018,-1.17,65950,65950
SH,600233,3.23,65741,65741
SH,688036,-1.61,65502,65502
SZ,001965,-2.04,65097,65097
SH,600482,1.93,64554,64554
SZ,300620,2.61,64488,65031
SH,688585,1.56,64453,64453
SZ,000426,9.07,64439,64455
SH,600115,2.44,64354,83491
SZ,002460,2.48,64170,111082
SH,603296,4.56,63919,121356
SZ,001309,6.06,63741,87616
SZ,000960,6.22,63513,63513
SH,601669,-0.82,63396,83546
SH,601916,-1.67,63340,80746
SH,688172,6.19,63294,75378
SH,600875,1.23,63261,96661
SZ,300661,2.42,62591,71302
SZ,000625,-0.79,62500,74941
SH,688017,4.46,62431,62431
SZ,000703,3.93,62321,62635
SZ,002304,-1.5,62199,62201
SH,601231,10.0,62016,62016
SH,600048,0.78,61647,61647
SZ,002595,1.2,61227,61654
SZ,000975,7.36,61112,67150
SZ,001979,0.88,61023,62030
SZ,000021,5.91,60919,60928
SZ,002128,1.8,60769,84758
SH,688037,8.43,60322,60322
SH,601061,5.5,60123,60123
SH,600009,-0.78,59723,59918
SH,688519,6.82,59303,59303
SZ,002837,5.87,59156,66686
SZ,002709,5.23,58926,79605
SZ,000933,1.99,58886,58923
SH,601901,0.0,58694,58694
SH,600221,0.0,58269,58773
SZ,000768,-0.81,57915,58003
SH,601788,-0.34,57897,68331
SH,600426,-0.1,57741,57748
SH,688141,11.3,57645,57645
SH,600438,-0.39,57580,57580
SZ,300285,11.78,57426,67071
SH,600580,3.34,57414,57579
SZ,300223,7.74,57363,65792
SZ,002920,3.35,57263,57281
SZ,002064,6.16,57195,57317
SZ,002558,0.43,57149,57149
SH,601077,-0.46,57095,73366
SH,603156,0.6,56800,56800
SZ,300759,0.1,56744,73417
SZ,002049,2.52,56657,56665
SH,600885,-0.03,56177,56177
SH,600372,0.96,55889,55889
SZ,002422,1.44,55710,68244
SH,600418,1.84,55692,57481
SH,688766,11.35,55597,55597
SH,601877,-0.08,55572,55572
SZ,002532,2.28,55278,62302
SZ,002185,6.83,55122,55135
SH,600219,1.69,55121,55121
SZ,300054,5.67,55092,70651
SH,688019,5.9,55054,55054
SH,600096,2.62,54999,54999
SZ,300450,2.48,54860,58899
SZ,000831,4.96,54758,54758
SZ,300058,0.06,54707,56474
SH,601233,3.7,54593,54693
SH,601059,0.48,54547,54547
SZ,002428,10.0,54012,54019
SZ,002851,9.08,53769,68153
SH,600105,6.59,53435,53435
SZ,300765,1.71,53374,53374
SH,688409,12.27,53170,53170
SH,600803,-2.1,53048,53464
SZ,300136,7.39,52771,61876
SH,603659,1.69,52768,52768
SZ,002484,8.31,52707,54637
SH,600879,1.99,52458,52458
SZ,300418,1.62,52196,57068
SH,600350,-1.28,52116,52116
SH,601377,0.0,51902,51902
SH,688313,0.8,51802,51802
SZ,002821,1.1,51798,58944
SH,600497,6.88,51714,51714
SZ,300803,2.41,51550,51929
SZ,000157,-0.68,51537,63047
SH,600895,6.73,51339,51339
SH,600460,5.15,50953,50953
SZ,300316,3.43,50949,54175
SZ,301269,3.38,50870,50870
SH,600741,-0.56,50727,50727
SZ,001872,-1.17,50534,54483
SZ,301358,4.16,50376,55873
SH,688578,2.3,50004,50004
SZ,000783,1.47,49549,49549
SZ,300373,4.85,49340,49450
SZ,300666,11.16,49176,61375
SZ,002074,0.96,49097,51302
SH,603979,10.0,49080,49080
SZ,000963,-2.0,48944,48964
SH,688110,8.0,48626,48626
SH,600196,-1.03,48619,61286
SH,688469,4.03,48543,69324
SH,601298,0.56,48474,58354
SZ,301526,14.04,48016,128926
SH,688630,6.18,47558,52888
SZ,000066,2.94,47480,47483
SH,601618,-0.75,47309,54832
SH,600378,6.27,47267,56850
SH,688375,1.63,47252,47252
SH,601117,0.13,47121,47257
SH,688223,0.44,46931,46931
SH,600498,7.08,46922,50116
SZ,300548,-0.11,46905,47000
SH,600726,4.87,46646,49341
SZ,300567,11.77,46318,57068
SZ,002436,6.2,46312,51857
SH,600930,-0.92,46195,179371
SZ,002414,5.11,46153,57996
SH,601607,-1.02,45910,61039
SH,601021,2.36,45834,45834
SH,603129,-0.65,45823,45823
SH,688048,-2.69,45656,45656
SH,600377,-0.5,45398,60150
SH,601198,0.36,45318,45318
SZ,002812,2.57,45037,53727
SH,688047,2.26,44992,44992
SH,601058,0.07,44915,44915
SH,688147,10.01,44811,44811
SZ,002409,8.6,44790,66924
SH,600601,7.91,44371,45472
SH,600570,1.08,44178,44178
SH,601699,0.14,44153,44153
SH,688729,9.53,44020,74421
SH,601878,-0.21,43725,43725
SH,688188,2.0,43637,43637
SH,688187,0.5,43575,66734
SH,600027,-1.26,43497,54807
SH,600352,1.92,43139,43139
SH,688009,-1.38,43105,52949
SZ,002203,1.52,42981,44528
SH,600143,1.33,42157,42772
SH,600021,0.13,42130,42130
SZ,000999,-1.67,42099,42137
SH,688331,5.79,41924,66495
SH,600061,-0.15,41753,41753
SH,603260,0.06,41625,41625
SH,688146,13.13,41508,151581
SH,600845,1.95,41357,55386
SH,600995,-0.92,41260,41260
SH,605376,10.0,41241,41241
SH,688432,17.62,41222,41222
SH,603083,0.59,41216,55075
SZ,301377,10.74,41133,176432
SZ,002236,0.29,41079,56165
SH,688099,0.91,41028,41028
SZ,300395,6.52,40972,42026
SH,600642,0.48,40961,40963
SH,601555,0.49,40892,40892
SH,688303,-0.62,40814,40814
SH,600909,4.52,40696,40696
SZ,002636,10.01,40692,40899
SH,688728,4.61,40671,40699
SH,603629,10.0,40635,41311
SZ,002945,-0.99,40581,40581
SH,601136,-0.67,40535,40535
SH,688220,4.48,40512,40512
SH,601212,6.21,40504,40504
SH,600588,4.13,40491,40491
SH,688627,6.63,40446,40446
SH,600985,1.42,40398,40398
SH,603268,10.0,40321,176105
SZ,300390,6.22,40302,49803
SH,688234,8.18,40186,45321
SZ,002195,1.71,40153,40515
SH,688808,6.68,40116,213444
SH,600578,0.34,40100,40100
SZ,300979,-0.03,39864,39864
SZ,000893,1.24,39778,45278
SH,603806,0.0,39757,39757
SH,601777,1.15,39740,39740
SZ,000559,2.48,39739,39751
SH,601208,10.01,39730,39730
SH,600392,5.69,39719,39719
SH,601108,0.35,39704,39704
SH,601456,0.33,39699,51522
SZ,000987,0.51,39555,39585
SH,603087,0.57,39505,42094
SH,601238,-0.93,39502,54554
SH,601216,-1.06,39321,39321
SH,603699,2.74,39256,40144
SH,600968,-1.78,39237,39237
SZ,002078,-0.56,39188,39430
SZ,300115,2.25,38819,38934
SZ,000811,10.01,38617,39173
SH,600667,7.58,38588,38588
SZ,002850,1.45,38569,52673
SZ,002155,7.12,38562,38566
SH,688336,3.2,38492,38492
SH,603379,2.27,38478,38478
SH,600141,5.44,38455,38455
SH,600600,-1.21,38306,73693
SZ,002294,0.79,38285,38293
SH,601611,4.79,38275,38275
SH,688472,-0.38,38143,38143
SZ,300919,1.46,38097,43502
SZ,002138,5.02,38010,39993
SH,603392,-1.83,37893,37893
SH,601665,-0.32,37846,37846
SH,688295,4.68,37611,37611
SH,601577,-1.38,37432,37440
SZ,300972,-0.14,37168,40455
SZ,002273,4.75,37075,37741
SZ,003031,8.31,36951,48997
SZ,300001,-1.16,36936,37801
SZ,002129,1.11,36921,36953
SH,600901,1.27,36885,36894
SZ,300454,4.47,36855,55226
SH,601126,5.82,36782,37139
SZ,000596,-1.57,36774,47574
SZ,000983,0.0,36673,36674
SZ,002738,4.75,36659,37200
SZ,300037,5.4,36634,50510
SZ,001203,1.85,36592,42956
SZ,002966,-0.6,36262,36882
SZ,300866,-1.55,36171,68955
SZ,002429,2.7,36149,36170
SH,600733,0.51,36027,37948
SH,601808,-2.09,35999,58022
SH,603650,8.05,35725,35812
SZ,000688,3.57,35717,35717
SH,603298,0.48,35666,35666
SZ,002056,5.94,35653,35690
SH,688775,1.31,35622,55077
SH,600711,6.27,35603,35603
SH,688122,2.09,35582,35582
SZ,300017,1.7,35449,37385
SH,600060,-0.26,35403,35534
SZ,002407,4.62,35394,39058
SH,600298,-2.92,35374,35816
SH,688322,2.67,34915,45007
SZ,300346,7.48,34865,36734
SZ,002517,-1.08,34721,39267
SZ,002340,1.33,34719,34900
SH,600157,-0.63,34690,34690
SZ,002444,2.86,34654,36097
SZ,000423,-0.64,34649,34710
SZ,002653,4.86,34402,71775
SH,600085,-2.68,34396,34396
SH,603486,-0.05,34349,34663
SH,600256,-0.37,34325,34325
SH,603369,-0.54,34224,34224
SH,600177,-1.56,34091,34999
SH,603929,8.62,33983,33983
SZ,302132,-0.03,33974,154901
SZ,300251,0.0,33970,35907
SH,688027,3.85,33901,43386
SH,600206,10.0,33701,33701
SH,601696,0.83,33641,33641
SZ,301236,11.55,33620,44295
SH,600869,6.92,33601,33601
SZ,000878,4.16,33600,40670
SH,688599,0.07,33498,33498
SZ,002252,-3.07,33336,33358
SH,601236,-0.42,33321,33321
SZ,002131,4.42,33196,38395
SZ,002032,-1.33,33194,33209
SZ,002601,1.09,33192,39816
SH,688433,8.63,32955,32955
SH,605589,7.46,32914,32932
SH,603606,-3.12,32819,32819
SH,601598,-0.31,32801,45625
SZ,002126,4.02,32752,34880
SZ,300782,0.73,32663,41899
SH,600109,0.0,32570,32570
SH,600839,0.43,32535,32544
SZ,300207,1.5,32444,34972
SZ,002432,3.55,32424,32468
SH,603308,4.88,32383,32383
SH,688536,2.34,32373,32953
SH,688235,7.12,32284,432765
SH,601162,0.0,32242,37777
SH,605358,8.72,32154,32154
SZ,300751,6.85,32119,46451
SH,603225,1.96,32119,32291
SZ,002555,0.25,32112,44753
SH,688676,3.18,32037,32037
SZ,000728,-0.27,31986,31986
SH,600707,7.09,31966,31972
SH,600563,1.55,31880,31880
SZ,002261,1.57,31873,35039
SZ,000002,0.61,31871,39132
SZ,300832,-0.73,31799,36575
SZ,000967,4.18,31797,31811
SH,688668,3.88,31653,31653
SZ,000786,-0.74,31576,31814
SZ,000729,-0.87,31570,35457
SH,603568,-1.15,31566,31566
SZ,000876,0.72,31365,31384
SZ,000800,-1.24,31345,31348
SH,600863,-1.03,31329,37608
SH,600562,1.33,31307,31307
SZ,300870,10.33,31099,31102
SZ,300339,3.18,31029,31776
SZ,000661,-0.29,30750,31390
SZ,300748,2.61,30657,37566
SZ,000027,-1.23,30637,30637
SH,600348,0.36,30483,30483
SH,688617,-0.48,30424,30424
SZ,300672,8.0,30395,31373
SZ,002673,-0.29,30348,30348
SZ,000883,-1.27,30324,33131
SH,600332,-1.83,30212,34938
SH,688300,12.48,30195,30195
SH,600699,2.27,30174,33527
SZ,000981,10.07,30157,31691
SZ,002378,7.55,30129,30287
SZ,002025,4.51,30105,30115
SH,600282,0.41,30085,30085
SZ,002939,0.0,29938,33526
SH,600871,-1.34,29938,41895
SH,603766,1.32,29920,29920
SH,688568,1.79,29915,29915
SH,600483,-1.01,29886,29886
SZ,000060,4.03,29799,29800
SZ,002472,2.27,29734,33761
SZ,000958,-0.9,29608,100740
SH,688025,3.28,29576,29576
SH,601933,1.22,29541,29541
SZ,000629,1.6,29450,29452
SH,603198,-0.78,29448,29448
SH,600801,2.19,29423,45592
SH,600517,-0.77,29392,29392
SH,688213,0.66,29277,36408
SH,688266,2.85,29210,29210
SH,688318,6.72,29208,29208
SH,600398,-0.98,29152,29152
SH,603127,4.4,29063,34694
SH,601990,-0.29,29029,30181
SH,688052,5.6,28976,33036
SH,603338,0.25,28856,28856
SH,688180,2.51,28816,38603
SZ,300347,-1.13,28759,43714
SZ,301511,11.72,28756,48383
SH,600428,1.3,28683,32186
SZ,300628,-0.55,28621,49954
SH,688385,4.43,28582,43648
SH,600312,-0.85,28413,28413
SH,603179,0.86,28367,28367
SH,600536,1.21,28287,31309
SZ,000959,0.26,28241,29391
SH,603444,-0.12,28240,28240
SH,688301,3.87,28231,28231
SH,601000,-0.84,28148,28148
SZ,301396,12.6,28145,42748
SH,688411,0.83,28145,38735
SH,688169,-0.83,28091,28091
SH,600259,5.94,28075,28075
SZ,002797,0.15,28072,28072
SZ,002240,4.42,28044,28117
SH,600637,-0.48,28038,28038
SZ,002859,8.93,27994,29650
SZ,002608,-0.67,27957,27957
SH,600663,0.23,27864,44460
SZ,300458,3.23,27854,33992
SH,600499,-7.34,27847,27847
SZ,000582,2.22,27844,32495
SH,600369,-0.48,27843,27843
SH,688297,0.02,27830,27830
SH,600737,1.25,27740,27740
SH,688362,9.34,27542,27542
SH,688248,3.17,27534,27534
SH,688387,4.2,27529,46665
SH,688608,0.99,27519,27519
SZ,300432,0.99,27473,27783
SZ,300209,9.9,27465,34331
SH,601880,-1.97,27435,35121
SH,603939,0.8,27424,27424
SZ,000737,3.97,27406,27408
SH,600777,1.42,27310,29174
SH,600079,0.74,27283,28857
SZ,002222,10.0,27251,27373
SH,601799,0.38,27248,27248
SH,601001,0.43,27180,27180
SH,688167,3.15,27114,27114
SH,600515,-1.01,27069,33704
SZ,000877,-0.78,27019,27019
SH,600331,1.45,27005,35106
SZ,002245,2.57,26974,28671
SZ,002487,2.38,26851,31498
SZ,002747,6.1,26813,33166
SH,600595,-0.89,26732,26732
SZ,003022,0.66,26461,26484
SH,601615,0.34,26414,26414
SH,688333,9.96,26389,26389
SH,600732,1.05,26378,26503
SZ,002465,1.33,26339,26381
SZ,000932,-1.03,26314,26314
SH,688065,-1.66,26298,32515
SZ,002015,0.12,26167,26167
SZ,002456,1.81,26109,27512
SH,600299,0.12,26024,26024
SZ,000962,9.99,25979,27232
SZ,002223,-0.86,25979,27638
SH,688018,5.04,25943,25943
SH,688102,5.23,25848,25923
SH,600396,7.09,25816,25816
SH,600704,0.0,25804,25804
SZ,300438,5.86,25789,32118
SH,600918,-0.35,25779,44738
SH,600862,-0.59,25771,25771
