market,code,chg_pct,vol_rank,amt_rank
SH,601288,-0.92,2049548,2246891
SH,601398,-0.52,2016699,2665919
SH,601857,-0.27,1716374,1940022
SZ,300750,-4.05,1656064,1798566
SH,600519,-0.26,1628706,1628706
SH,601138,5.14,1375394,1375394
SH,601988,0,1207686,1846277
SZ,300308,3.61,1089905,1148621
SH,600036,-1.04,794833,971721
SH,601628,-0.38,789212,1071232
SH,688256,2.74,733896,733896
SH,601899,1.38,712204,919241
SH,601088,0.23,710764,934815
SH,688041,1.26,679869,679869
SH,600900,-0.6,675078,675078
SZ,000333,-0.42,585841,649150
SZ,002371,3.38,550366,550805
SZ,300502,2.23,544053,604787
SH,601728,0.16,484410,571005
SH,600028,0.6,474710,605837
SZ,002475,2.6,419873,442813
SH,601166,-0.59,386222,386222
SH,603993,1.47,362662,444360
SH,603259,-1.18,360481,434883
SH,601658,-0.39,358287,593270
SH,688012,2.98,347350,353118
SH,600030,-0.81,340335,436698
SZ,002415,-2.28,339771,344233
SH,600276,-1.22,337322,350975
SZ,002594,-1.18,312889,818177
SH,600183,5.22,311598,313827
SH,600000,-0.96,305415,305415
SH,601998,-0.92,304907,416226
SZ,000858,-1.5,288629,288636
SZ,300059,-1.51,267734,317235
SZ,002384,2.21,267574,353519
SH,603986,1.78,262263,275309
SH,601319,-1.1,252389,314433
SH,688981,0.52,252145,1079550
SH,601816,-0.38,247075,247075
SZ,300394,3.98,245421,245970
SH,688008,-0.53,241374,257350
SZ,002916,3.94,241279,247216
SH,601211,-0.82,240920,314675
SH,688825,-2.37,238706,3545356
SZ,300408,-1.33,236474,251405
SH,601225,1.93,236073,236073
SH,600309,-0.03,232970,232970
SZ,002463,3.81,230737,230924
SZ,300476,8.59,222052,252232
SZ,000651,-0.36,221543,224728
SZ,002938,4.16,219344,219981
SZ,000001,-1.15,215790,215794
SZ,000725,0.84,212910,223007
SH,600919,0,212875,212875
SZ,002142,-0.91,206959,207089
SH,603288,-0.83,203823,214499
SH,688072,2.91,197204,202775
SH,600406,-2.03,192517,193083
SH,601919,-0.64,192115,233602
SH,601668,-1.08,187181,187181
SZ,300760,-2.58,182073,182230
SH,600025,-0.71,180349,180349
SH,601328,-0.71,179378,607943
SZ,300433,0.46,175182,186076
SZ,300274,-0.84,170389,222518
SH,600989,-0.08,169547,169547
SH,601066,-1.07,167264,199735
SH,600031,0.1,166437,180590
SH,688498,4.28,166335,168511
SH,601985,-0.56,165606,180381
SH,600887,-0.67,164838,165661
SH,600176,4.96,163749,165049
SZ,002352,-0.67,162114,177862
SZ,003816,-1.24,154981,198965
SZ,300124,-0.52,154381,173422
SH,600111,1.24,152881,152881
SZ,000338,-1.41,147651,257392
SH,600809,-1.27,145737,145737
SZ,002050,-1.11,143840,163986
SH,601766,-1,143291,169036
SH,601872,-2.09,143081,143081
SH,601688,-1.31,142555,176114
SH,601100,0.12,141872,141872
SH,601818,-0.97,141077,179620
SZ,300604,5.28,140160,181666
SZ,002281,3.76,139967,147357
SZ,000063,-0.8,138792,164841
SH,601009,-0.44,138225,138225
SH,600690,-1.69,137317,205933
SZ,000408,0.7,136777,136778
SH,688082,1.79,136268,137748
SH,600584,10,135763,135763
SH,601869,5.32,133689,272389
SH,600999,-0.27,132780,155581
SH,601229,-0.31,131434,131434
SZ,301165,1.54,130630,130630
SH,601336,-1.41,130152,194691
SH,603019,-0.27,129334,129339
SZ,000568,-0.74,127776,127849
SH,688111,-1.63,127409,127409
SH,601600,-1.53,127016,165031
SH,601898,2.7,125382,181644
SZ,000776,-0.74,125225,165965
SZ,002714,-1.24,124265,218681
SH,688361,3.02,123894,123894
SH,600019,-1.36,123773,125900
SH,600016,-1.13,123408,152363
SH,600346,1.45,122973,122973
SH,600104,-1.56,122885,122885
SH,688120,1.84,122810,122810
SH,688506,2.15,122264,122264
SH,600489,3.88,122104,122104
SH,600188,4.96,121015,203748
SZ,002493,4.52,120928,129363
SH,600018,0.19,120418,120590
SH,600760,-0.46,119747,119974
SH,600160,0.67,117115,117115
SH,600926,-0.79,116129,116129
SZ,300014,-2.19,115299,118619
SH,688521,1.37,114702,114702
SZ,300442,-0.05,114340,114676
SZ,301200,2.61,114053,131157
SZ,000977,0.39,113679,113807
SH,600660,-0.91,112287,146302
SH,600522,2.28,111706,111706
SH,688525,0.95,110955,110955
SH,600886,0.27,110545,118707
SH,603501,-1.12,108385,112942
SH,601888,-1.67,108245,115193
SH,600905,-1.04,108061,108061
SH,600547,2.97,107747,137422
SZ,000938,1.65,107396,107396
SH,600089,-1.84,107321,107321
SH,601169,-0.39,105926,105926
SZ,300033,-0.35,105854,181725
SZ,000988,4.84,105815,105869
SH,688347,2.68,105717,450540
SH,605117,-1.6,104927,104927
SZ,301308,1.12,104003,156110
SH,600015,-0.73,103556,107107
SZ,002353,0.42,103393,153189
SZ,000166,-2.15,102311,113681
SH,601995,-2.06,102178,168713
SH,600673,1.04,98751,99014
SZ,002736,-1.83,97182,103544
SH,600362,0.28,97039,161917
SZ,002028,-1.3,97020,124304
SH,601633,-2.49,96848,133177
SZ,000100,-1.22,96769,100052
SH,601012,-1.99,96317,96317
SZ,002230,-0.49,96249,105571
SH,601168,-2.26,95534,95534
SH,601939,-0.39,95169,2595076
SZ,002602,-1.12,94884,102895
SH,601006,-0.82,94746,94746
SZ,002156,7.09,94249,94258
SH,600893,-1.47,93732,93749
SZ,002008,2.64,93090,100180
SZ,002001,2.28,92563,93678
SZ,002600,-1.15,92304,104102
SZ,000807,-1.22,91865,91866
SH,688271,-1.8,91391,91391
SZ,000657,9.45,91364,143233
SH,600938,-0.61,91195,1449664
SH,601390,-0.44,90848,109655
SZ,000617,0.28,90517,90517
SH,601881,-1.49,90181,136133
SZ,000538,-0.89,89427,89998
SH,601127,-3.12,88776,99311
SH,600795,-0.79,88465,88465
SZ,000895,0.04,87783,87795
SH,603893,3.51,87112,87123
SH,601727,-1.98,86796,106916
SH,601689,-0.63,86718,86718
SZ,002080,5.82,86675,86675
SH,600941,-0.18,86494,2077852
SZ,002648,0.44,85408,85463
SH,603228,10,84759,86423
SH,600236,-3.4,84736,84736
SZ,000301,1.19,84191,84227
SH,601868,-1.52,83666,114140
SZ,301217,5.4,82918,82918
SH,688777,-1.98,82239,82656
SH,605499,-1.46,81622,88647
SH,688249,2.27,80484,89150
SH,688200,6.54,80296,80296
SZ,001289,-2.75,80066,132754
SZ,300498,-1.24,79794,89296
SH,603799,-0.97,78543,78790
SH,688396,1.44,78351,78351
SZ,002311,0.17,77856,77931
SH,601991,-2.63,77600,115852
SH,600118,3.75,77453,77453
SH,601825,-1.3,77433,79663
SZ,300757,-0.56,76782,79163
SH,600011,-1.96,76764,109573
SZ,000425,-0.11,75605,98374
SH,601838,-0.33,75571,75571
SH,688702,6.15,75513,152520
SZ,002241,-0.07,74522,84153
SZ,002027,-2.83,74088,74088
SH,688002,3.67,74068,74068
SH,688126,1.96,73895,85931
SZ,000630,-0.89,73655,88637
SH,601958,0.8,73567,73567
SH,600039,-2.31,73130,73130
SH,603195,-2.52,72799,72931
SH,600674,-0.39,72729,72729
SH,601179,-2.28,72172,72172
SZ,002179,-1.28,71908,72038
SH,601800,-0.8,71392,98742
SH,601111,-1.28,71109,125210
SZ,000708,-0.55,71064,71064
SH,601186,-0.63,70975,83786
SH,600010,-0.87,70466,101759
SH,600066,-1.72,70248,70248
SZ,002466,-0.74,69964,81224
SH,600585,-0.84,69964,92823
SH,600029,-1.33,69676,93685
SH,600988,2.45,69618,79513
SZ,300620,7.94,69609,70194
SZ,300475,2.08,69531,72544
SH,600703,3.97,69248,69248
SZ,300015,-2.13,69148,80813
SH,688629,3.33,68324,69400
SH,600958,-1.18,68047,77404
SZ,000426,5.21,67795,67812
SH,600415,-1.36,67064,67064
SZ,000636,-0.49,66540,66540
SH,688585,3.14,66474,66474
SZ,002625,-0.38,66318,66318
SH,601231,6.74,66197,66197
SH,600026,-3.24,66186,94597
SH,600023,-0.19,66105,66105
SH,688036,0.81,66032,66032
SH,601018,-0.87,65367,65367
SZ,000703,4.64,65211,65540
SH,688172,2.95,65164,77605
SZ,000960,2.51,65110,65110
SH,600482,0.81,65076,65076
SH,603296,1.76,65046,123495
SZ,001309,1.75,64857,89150
SZ,000975,4.42,63813,70117
SZ,000021,4.39,63596,63605
SZ,002460,-0.9,63589,110076
SZ,300661,1.54,63564,72409
SH,600115,-1.58,63333,82166
SH,600233,-3.95,63139,63139
SH,601916,-0.33,63125,80471
SH,688519,5.74,62706,62706
SH,601669,-1.23,62613,82513
SH,688017,0,62433,62433
SH,688037,3.38,62360,62360
SH,600875,-2.24,61835,94482
SZ,002304,-1.42,61311,61312
SZ,002128,0.77,61240,85415
SH,600048,-1.16,60930,60930
SZ,000625,-2.5,60929,73058
SZ,002595,-0.72,60778,61202
SZ,002837,2.01,60344,68025
SZ,001979,-1.3,60225,61219
SH,688141,4.12,60019,60019
SZ,002851,4.55,59888,71254
SH,600009,-0.65,59327,59520
SH,601061,-1.38,59290,59290
SZ,300285,3.31,59289,69295
SZ,002709,-0.02,58912,79585
SH,603156,3.31,58679,58679
SZ,300223,1.96,58489,67084
SZ,000933,-1.1,58235,58272
SZ,002185,5.49,58146,58160
SZ,002064,1.47,58037,58161
SH,601901,-1.39,57872,57872
SZ,300054,4.84,57757,74069
SH,600426,-0.47,57466,57474
SZ,300759,1.2,57426,74300
SH,600221,-1.46,57413,57909
SZ,000768,-1.09,57277,57364
SH,601788,-1.27,57155,67456
SH,600580,-0.86,56916,57080
SH,688019,2.75,56571,56571
SH,601077,-1.07,56476,72571
SH,688409,6.05,56386,56386
SZ,002049,-0.51,56363,56370
SZ,002558,-1.39,56352,56352
SH,688766,1.18,56253,56253
SZ,002920,-1.97,56130,56148
SZ,000831,1.53,55597,55597
SZ,002422,-0.32,55529,68022
SH,601233,1.65,55496,55597
SZ,300765,3.24,55102,55102
SH,600372,-1.72,54921,54921
SH,600438,-4.68,54879,54879
SH,600105,2.57,54810,54810
SZ,300136,3.67,54711,64150
SH,600885,-2.61,54707,54707
SZ,002532,-1.1,54662,61608
SH,600096,-0.88,54507,54507
SH,601877,-2.12,54390,54390
SZ,300450,-1.3,54143,58129
SH,601059,-1.18,53899,53899
SH,600219,-2.28,53859,53859
SH,688313,3.96,53854,53854
SZ,002484,1.4,53446,55403
SZ,300058,-2.34,53421,55146
SH,600879,1.7,53350,53350
SH,600418,-4.54,53159,54867
SH,600497,2.05,52773,52773
SH,600803,-0.51,52772,53186
SZ,300666,7.1,52670,65736
SH,600460,2.58,52268,52268
SZ,300418,-0.01,52184,57056
SH,603659,-1.86,51782,51782
SZ,300373,4.71,51666,51781
SH,688630,8.61,51652,57440
SZ,300803,-0.18,51454,51832
SZ,300548,9.46,51342,51446
SH,600350,-1.57,51295,51295
SZ,000157,-0.68,51184,62615
