market,code,chg_pct,vol_rank,amt_rank
SH,601288,1.08,2084665,2285389
SH,601398,0.4,2046357,2705123
SH,601857,2.34,1768189,1998589
SZ,300750,-1.09,1685288,1830305
SH,600519,-0.18,1613468,1613468
SH,601138,-3.11,1311694,1311694
SH,601988,0.68,1251947,1913942
SZ,300308,-1.59,1093302,1152200
SH,600036,-0.38,784931,959615
SH,601628,-2.36,764432,1037597
SH,601088,1.65,750837,987520
SH,688256,0.18,727582,727582
SH,600900,0.11,684865,684865
SH,601899,-1.25,678623,875898
SH,688041,-3.66,646631,646631
SZ,000333,0.3,570471,632114
SZ,300502,-2.81,568799,632295
SZ,002371,-0.05,555086,555530
SH,601318,-1.01,546542,928379
SH,601728,0.3,514685,606692
SH,600028,0.8,478500,610674
SZ,002475,-2.32,420972,444693
SH,603259,0.14,413335,498645
SH,601166,0,377334,377334
SH,688012,0.75,368126,374239
SH,601658,-0.19,355386,588466
SH,600183,-3.69,335595,337996
SH,600276,-0.6,335217,348785
SH,600030,-1.33,330837,424511
SH,603993,-2.34,326169,399646
SZ,300394,1.85,317657,318368
SH,601998,0.91,316321,431806
SZ,002415,-0.73,315075,319212
SZ,002594,-0.6,311459,814439
SH,600000,-0.76,298753,298753
SZ,002384,-2.18,295148,389949
SH,603986,-1.79,291462,305961
SZ,000858,-0.51,280129,280136
SH,688825,-3.68,268021,3980750
SH,688981,-2.18,267461,1145127
SZ,300059,-1.83,256650,304103
SZ,002916,-3.05,253213,259443
SH,600150,-0.97,250754,250754
SH,688008,-2.37,250749,267347
SH,601225,1.31,247804,247804
SH,601319,-0.71,243515,303377
SZ,300408,-2.18,238026,254182
SH,601211,-1.99,237781,310833
SH,601816,-1.01,236311,236311
SZ,002463,-1.91,235910,236100
SZ,300476,-3.07,231440,262895
SH,600309,0.23,229464,229464
SZ,000725,3.78,223167,233750
SZ,000651,-0.07,220107,223272
SZ,002938,-4.08,218304,218938
SZ,000001,-0.35,214627,214629
SZ,002142,0.9,214350,214485
SH,600919,0.43,214160,214160
SH,688072,2.86,209077,214983
SH,601919,2.07,204672,248870
SH,601601,-0.99,204324,287167
SH,688498,0.31,196627,199201
SH,603288,-0.41,196095,206366
SZ,300274,-0.31,187995,245510
SZ,300433,1.76,187060,198692
SH,600406,-0.92,186831,187381
SZ,300760,-0.07,181103,181273
SH,601668,0,180157,180157
SH,601328,0,179900,609710
SH,600025,0.52,179045,179045
SH,600176,-3.34,177808,179220
SH,600989,2.22,171894,171894
SH,601066,-3.06,162262,193762
SZ,301165,-3.36,159261,159261
SH,600031,0.48,159234,172774
SH,688082,3.88,157962,159677
SH,600887,-0.58,157852,158640
SH,601869,3.04,157659,321227
SZ,002352,-0.48,155299,170385
SZ,002281,-1.55,154616,162780
SH,600584,-0.65,152601,152601
SH,600111,-1.91,151688,151688
SZ,000338,-0.77,151517,264132
SZ,003816,-0.51,151047,193915
SZ,000792,0.78,149539,149540
SZ,300124,-0.72,148283,166572
SH,601766,0.34,145724,171906
SH,600809,0.27,145493,145493
SZ,300604,-1.82,145383,191751
SZ,002050,0.36,144541,164786
SH,601872,-0.05,144373,144373
SH,601100,-1.07,144339,144339
SH,601009,1.33,141192,141192
SH,601688,-1.38,139559,172413
SH,601818,-0.32,138292,176075
SH,688120,-0.07,137579,137579
SH,603256,-3,137308,141188
SH,601229,0.95,135270,135270
SH,600690,-0.18,134127,201150
SH,600050,-0.45,133259,134437
SH,600999,-2.12,133077,155929
SH,600188,0.81,132759,223521
SZ,301200,3.09,131896,151676
SH,601898,2.58,131148,189997
SZ,002714,1.68,131056,230631
SH,603019,-1.7,130226,130232
SH,688361,-0.8,128756,128756
SZ,300857,-2.94,127173,127827
SZ,000568,-0.58,126276,126348
SH,688506,1.51,125485,125485
SH,600019,1.22,124416,126554
SH,601600,-1.46,124111,161257
SH,600760,-1.45,124104,124340
SH,600346,0.92,124029,124029
SZ,000776,-1.69,123099,163148
SH,605117,1.12,123071,123071
SZ,000408,-1.75,122390,122391
SH,600489,-1.05,122201,122201
SH,600522,-1.35,120853,120853
SH,600016,-0.58,120217,148422
SH,688525,-0.72,120202,120202
SH,601336,-1.95,119704,179062
SH,600926,1.48,119536,119536
SZ,300014,-1.42,119102,122530
SZ,002493,-0.85,118220,126466
SH,600018,-0.19,118093,118262
SH,688111,-1.17,117131,117131
SZ,000977,-1.59,116452,116582
SZ,301308,-1.6,116264,177238
SH,600104,-1.28,114263,114263
SZ,300442,-4.1,113898,114233
SH,601698,-0.58,113214,113214
SZ,002353,-1.54,112997,167411
SH,688521,-5.09,112951,112951
SH,600660,0.86,112448,146511
SZ,000938,-4.23,112372,112373
SZ,002028,-1.15,110569,141669
SH,603501,-1.78,109218,113810
SH,600547,0,108795,138759
SH,688347,-1.44,108462,462235
SH,600673,-3.98,108266,108555
SH,600160,-2.73,107234,107234
SZ,002156,1.43,106601,106611
SH,600905,-0.26,106060,106060
SZ,000657,3.28,105811,165882
SH,601888,-0.66,104789,111515
SH,600089,-1.93,104744,104744
SH,601169,0,104658,104658
SZ,000100,0.19,104615,108164
SZ,301217,-4.79,104356,104356
SH,600886,-0.86,102346,109902
SH,600015,0,101402,104879
SZ,000166,-1.53,100959,112179
SH,600938,2.65,100942,1604611
SZ,300033,-2.66,100699,172874
SZ,002080,-3.36,100536,100536
SH,601995,-2.47,99897,164947
SH,601939,0.87,99678,2718028
SH,600893,-1.35,98849,98867
SH,601012,0,97227,97227
SH,688183,-2.78,96306,96306
SH,600362,-3.32,95731,159736
SH,601633,-0.9,95231,131442
SZ,002602,-0.84,94816,102821
SH,601006,0.64,93951,93951
SZ,002008,-3.8,92736,99799
SH,603228,-2.78,92526,94343
SZ,002600,-1.45,92088,103858
SZ,000807,-0.89,91796,91797
SH,600549,-0.04,90703,92667
SH,688702,5.45,90266,182319
SZ,002648,3.57,89952,90010
SH,688271,0.84,89594,89594
SH,600795,0,89178,89178
SZ,002230,-2.95,89132,97765
SZ,300757,2.41,88407,91149
SZ,002001,1.64,88403,89467
