market,code,chg_pct,vol_rank,amt_rank
SH,601288,0.16,1992084,2183894
SH,601857,0.86,1513971,1711246
SZ,300750,1.03,1499967,1630200
SH,600519,-0.71,1495473,1495473
SH,601138,-1.18,1299391,1299391
SZ,300308,1.69,1234786,1240676
SH,601988,-0.34,1216117,1859166
SH,688256,0.86,887150,887150
SH,688041,1.98,836762,836762
SH,601628,-0.52,775052,1052012
SH,600036,0.3,763065,932882
SH,600900,-0.17,684621,684621
SH,601088,0.05,676627,889917
SZ,300502,-0.19,654715,727802
SZ,002371,-0.99,575012,575472
SZ,000333,-0.31,540568,599482
SH,601318,-0.21,526287,893974
SH,600028,1.26,456707,582861
SZ,002475,-1.23,449540,474100
SH,601728,0,437832,516100
SH,688012,-1.47,403336,410033
SH,603986,-4.4,391068,410521
SH,601166,0.23,367599,367599
SH,601658,0,358287,593270
SH,600276,0.07,355885,370289
SH,600030,-0.34,344596,419421
SZ,002384,-0.06,335656,443469
SH,688981,0.05,326129,1396267
SZ,002594,-1.88,307868,805049
SZ,002415,-1.59,306673,310689
SH,688008,-0.88,304130,324260
SH,603259,-0.8,302482,364914
SH,600000,-0.43,300419,300419
SH,603993,-2.85,296834,363703
SZ,300394,-1.21,291481,292134
SH,601998,-0.41,290233,396194
SZ,002916,0.52,284671,291676
SZ,000858,-0.79,283739,283746
SH,600150,-1.99,273180,273180
SZ,300059,-0.73,267600,317077
SZ,000725,-3.42,259241,271535
SH,601319,-0.7,248839,310010
SH,601211,0.44,248073,324020
SZ,002463,-0.7,247120,247319
SZ,300408,-2.84,230790,245362
SZ,002938,0.32,228287,228949
SH,601816,-0.2,227504,227504
SH,601225,1.88,226378,226378
SH,600176,-0.82,219390,221133
SH,688072,-7.86,216681,222803
SH,600309,-0.35,214312,214312
SZ,300433,-1.73,213101,226352
SZ,000651,-0.17,210830,213862
SH,600919,0.09,203516,203516
SZ,002142,-0.09,202405,202532
SH,601601,-0.23,202271,284281
SZ,000001,-0.37,202012,202016
SH,688498,-0.46,196799,199375
SH,601668,-0.21,189247,189247
SH,603288,-0.23,187059,196855
SH,600487,-3.46,184244,185201
SH,688082,-2.07,183661,185655
SZ,002281,-0.85,180639,191532
SH,600584,-0.37,180248,180248
SH,603256,-1.41,178681,183731
