market,code,chg_pct,vol_rank,amt_rank
SH,601288,-0.13,2199593,2411383
SH,601398,-0.62,2140721,2829866
SH,601857,-0.35,1787620,2020552
SH,600519,0.4,1695036,1695036
SZ,300750,-0.34,1678046,1822439
SH,601988,-0.82,1266701,1936497
SH,601138,-0.04,1111666,1111666
SZ,300308,0.38,1004939,1059078
SH,600036,1.89,832790,1018125
SH,601628,-2.7,800665,1086778
SH,601088,-3.67,725771,954552
SH,600900,-0.37,709089,709089
SH,601899,-1.26,670176,864996
SH,688256,-7.4,643385,643385
SH,688041,-5.29,609720,609720
SZ,000333,-1.7,592673,656727
SH,601318,1.13,591847,1005336
SH,601728,2.54,501488,591136
SH,600028,0.38,500293,638487
SZ,300502,-0.75,492918,547943
SZ,002371,-6.17,467355,467728
SH,601166,0.79,403152,403152
SZ,002475,-6.41,394016,415543
SH,601658,-0.76,372793,617289
SZ,002415,1.35,345199,349731
SH,600030,-0.62,343988,418680
SH,600276,-1.6,339427,353165
SZ,002594,-0.98,330601,864493
SH,601998,0.64,320805,437927
SH,600000,1.05,320069,320069
SH,603259,-0.36,316456,381772
SZ,000858,-0.04,302603,302610
SH,688012,-8.89,295285,300188
SZ,300059,-0.83,267066,316444
SH,600150,-0.3,263924,263924
SH,601319,-0.67,259844,323720
SH,601816,1.56,254903,254903
SH,601211,-0.37,246858,322432
SH,600183,-3.67,245395,247151
SH,688825,0.8,244965,3638320
SH,601225,-1.64,236461,236461
SH,600309,0.99,235568,235568
SH,688981,-5.34,234669,1004696
SH,603986,-9.66,228624,239997
SZ,002384,-4.4,227246,300237
SZ,000651,-2.95,226678,229938
SH,601601,1.76,225407,316798
SZ,000001,-0.33,224911,224915
SH,688008,-6.45,219406,233928
SH,600919,-1.34,214160,214160
SZ,300408,2.32,213663,227153
SZ,002142,1.22,212964,213098
SH,603288,-1.19,211192,222252
SZ,002916,-1.63,201404,206359
SH,600406,2.92,200685,201276
SZ,300394,5.88,197074,197516
SH,601919,0.38,197012,239557
SH,601668,1.28,196685,196685
SZ,002463,-2.12,195242,195400
SZ,000725,-1.8,191336,200410
SZ,300760,-1.17,190202,190365
SH,600025,0.1,188733,188733
SH,601328,0.56,188243,637987
SZ,002938,-0.59,187200,187744
SH,600031,-1.99,170674,185187
SH,601985,-0.43,170327,185523
SH,600887,-0.21,170188,171038
SH,600989,-1.36,168447,168447
SZ,002352,0.11,168113,184444
SH,688072,-10.86,167544,172277
SH,601066,-0.73,166159,198416
SZ,300274,0.38,164722,215116
SZ,300476,-0.6,163729,185982
SZ,003816,0.24,162848,209065
SZ,300433,0.03,156993,166755
SZ,300124,0.45,155104,174234
SH,600809,-2.48,151361,151361
SH,601766,0.97,151319,178507
SH,601818,0.95,148502,189074
SH,601100,1.64,147799,147799
SZ,000792,0.33,145041,145042
SH,600111,0.91,144820,144820
SH,601009,0,143788,143788
SH,600690,-0.98,143570,215310
SH,601688,-0.09,143212,176927
SZ,000338,2.11,141455,246592
SZ,002050,1.97,141256,161041
SH,600050,1.12,139767,141003
SH,601872,1.43,137509,137509
SZ,000063,0.68,137100,162832
SH,601229,1.27,135981,135981
SH,600176,-9.98,135272,136347
SZ,000568,-0.67,132851,132927
SH,600999,0.4,131073,153581
SH,601336,-0.5,131007,195970
SH,600019,-0.48,130626,132871
SH,600104,-0.52,129437,129437
