SZ,300001,-0.25,36143,36989
SZ,002129,0.79,36114,36145
SH,600711,2.28,36037,36037
SH,600298,1.85,35837,36283
SH,600256,0.18,35795,35795
SZ,300866,0.17,35521,67538
SZ,002056,0.65,35458,35495
SH,601611,-2.08,35352,35352
SH,688322,0.71,35143,45300
SZ,002340,2.52,35126,35308
SH,600869,0.64,34844,34844
SH,603929,0.3,34744,34744
SH,600157,-1.23,34690,34690
SZ,002444,-0.52,34608,36049
SH,603298,-0.48,34409,34409
SH,688122,-0.98,34302,34302
SH,688775,-1.3,34295,53024
SH,605589,1.97,34099,34118
SZ,000423,-0.88,34087,34148
SH,605358,0.83,33853,33853
SH,600733,0.54,33852,35656
SH,600085,-0.59,33848,33848
SZ,300782,0,33789,43343
SZ,301236,1.78,33730,44441
SZ,302132,-0.51,33728,153779
SH,600707,2.29,33688,33695
SZ,000878,0.96,33581,40646
SH,688300,2.14,33562,33562
SZ,002517,-1.11,33437,37815
SH,603369,-1.02,33414,33414
SH,688027,0.46,33344,42673
SZ,300870,2.17,33279,33282
SH,688536,0.74,33231,33826
SH,601598,-0.3,33214,46199
SH,688668,2.75,33201,33201
SH,603486,-0.9,33180,33483
SH,688599,2.17,33100,33100
SH,603308,1.08,32995,32995
SZ,002432,-0.68,32979,33023
SH,603225,-0.29,32754,32929
SZ,002032,-0.89,32747,32762
SZ,300251,-0.91,32722,34587
SZ,002601,-0.71,32716,39245
SH,601696,-1.08,32669,32669
SZ,002126,0.29,32625,34745
SH,600060,-1.64,32556,32677
SZ,300751,-0.64,32453,46934
SH,600109,-0.56,32051,32051
SZ,002252,-0.81,32019,32040
SH,603606,-0.25,31986,31986
SZ,300832,-0.67,31847,36630
SH,600839,-0.28,31843,31852
SZ,300672,2.64,31677,32696
SZ,002131,-1.45,31616,36568
SZ,000729,-0.62,31596,35485
SZ,300207,-0.58,31536,33993
SZ,000728,-0.4,31506,31506
SZ,000002,-0.6,31483,38655
SH,688025,4.86,31437,31437
SH,601162,-0.54,31297,36669
